entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-3333	19988.0	300.0	20280.0	30282.0	12516.0	6994.0	121.0	125.0	64.0	171.0
LK-3227	19875.0	280.0	20156.0	29843.0	13413.0	6110.0	129.0	91.0	54.0	72.0
LK-1336	19749.0	320.0	20072.0	28078.0	11607.0	7834.0	113.0	70.0	58.0	73.0
LK-6187	19715.0	311.0	20024.0	26828.0	11256.0	8177.0	107.0	82.0	52.0	41.0
LK-8139	19684.0	1245.0	20928.0	27849.0	11464.0	7624.0	314.0	124.0	79.0	79.0
LK-3118	19547.0	358.0	19901.0	25034.0	11454.0	7821.0	94.0	55.0	58.0	70.0
LK-3151	19447.0	276.0	19723.0	27756.0	12421.0	6740.0	94.0	75.0	51.0	67.0
LK-3312	19179.0	408.0	19588.0	30461.0	12142.0	6596.0	110.0	136.0	56.0	136.0
LK-1310	18985.0	301.0	19286.0	25095.0	11622.0	7054.0	116.0	83.0	69.0	48.0
LK-2148	18947.0	577.0	19523.0	25286.0	11184.0	7453.0	132.0	73.0	62.0	41.0
LK-3142	18606.0	264.0	18875.0	25269.0	11451.0	6947.0	47.0	74.0	50.0	52.0
LK-8212	18473.0	546.0	19020.0	24160.0	12016.0	5943.0	261.0	88.0	65.0	98.0
LK-8221	18209.0	466.0	18676.0	25327.0	11430.0	6333.0	182.0	122.0	53.0	89.0
LK-2103	18164.0	289.0	18449.0	24189.0	9620.0	8274.0	107.0	68.0	57.0	33.0
LK-8106	17883.0	528.0	18412.0	23596.0	7382.0	10068.0	181.0	87.0	87.0	83.0
LK-9224	17826.0	431.0	18262.0	24953.0	9546.0	7924.0	179.0	77.0	53.0	48.0
EC-04P	17684	275	17959	17959	10597	6881	21	102	38	45
EC-10	17575	141	17716	596422	16934	223	341	36	16	25
LK-5215	17538.0	380.0	17918.0	24374.0	9665.0	7576.0	140.0	53.0	51.0	57.0
LK-9151	17483.0	318.0	17798.0	22867.0	11356.0	5704.0	170.0	117.0	58.0	78.0
LK-5218	17347.0	222.0	17564.0	23683.0	14068.0	2758.0	421.0	17.0	43.0	36.0
LK-41	17333	134	17467	540371	16704	214	341	35	16	23
LK-3212	17188.0	294.0	17485.0	25261.0	10603.0	6223.0	148.0	83.0	58.0	71.0
LK-3121	17167.0	312.0	17477.0	21987.0	10059.0	6866.0	87.0	46.0	49.0	61.0
LK-5233	17144.0	230.0	17377.0	23829.0	13846.0	2871.0	339.0	30.0	25.0	35.0
LK-3124	17086.0	291.0	17380.0	22892.0	10452.0	6404.0	78.0	56.0	47.0	60.0
LK-8215	16928.0	503.0	17430.0	22140.0	11013.0	5447.0	237.0	80.0	60.0	89.0
LK-9139	16910.0	256.0	17166.0	20497.0	9803.0	6795.0	164.0	62.0	43.0	47.0
LK-7218	16843.0	486.0	17335.0	23293.0	10463.0	6122.0	115.0	54.0	24.0	70.0
LK-1315	16639.0	274.0	16903.0	21928.0	9403.0	6980.0	98.0	59.0	46.0	51.0
LK-6121	16599.0	281.0	16880.0	21797.0	10292.0	6065.0	96.0	49.0	43.0	52.0
LK-3324	16439.0	360.0	16800.0	26226.0	9503.0	6440.0	150.0	136.0	69.0	136.0
LK-7118	16393.0	351.0	16750.0	23288.0	10293.0	5812.0	115.0	82.0	40.0	48.0
LK-3236	16263.0	229.0	16500.0	24428.0	10978.0	4995.0	106.0	72.0	43.0	60.0
LK-8136	16217.0	816.0	17037.0	23032.0	9657.0	6153.0	188.0	95.0	61.0	67.0
EC-11A	16149	199	16348	54066	14607	981	490	24	12	35
LK-42	16149	199	16348	54066	14607	981	490	24	12	35
LK-8224	16094.0	414.0	16504.0	22383.0	10097.0	5599.0	163.0	111.0	46.0	76.0
LK-6133	16006.0	297.0	16302.0	21555.0	9035.0	6698.0	129.0	55.0	42.0	48.0
LK-5121	15922.0	235.0	16157.0	27444.0	13248.0	2172.0	376.0	33.0	53.0	42.0
LK-5242	15805.0	215.0	16020.0	21965.0	12761.0	2647.0	314.0	27.0	22.0	35.0
LK-6233	15759.0	249.0	16017.0	22411.0	9554.0	6002.0	103.0	34.0	32.0	34.0
LK-6218	15543.0	252.0	15790.0	22095.0	9420.0	5918.0	99.0	38.0	33.0	36.0
LK-7145	15387.0	331.0	15712.0	20067.0	10742.0	4365.0	138.0	47.0	30.0	66.0
EC-10A	15193	120	15313	49504	14761	83	291	27	14	17
LK-7127	15076.0	218.0	15295.0	19646.0	9826.0	5021.0	112.0	34.0	35.0	51.0
LK-7209	15068.0	345.0	15409.0	19743.0	8566.0	6284.0	107.0	41.0	26.0	39.0
LK-3224	14995.0	260.0	15257.0	21646.0	9474.0	5275.0	96.0	49.0	41.0	62.0
LK-3325	14859.0	326.0	15188.0	23706.0	8592.0	5821.0	132.0	123.0	59.0	123.0
LK-8142	14847.0	938.0	15785.0	21003.0	8644.0	5746.0	238.0	95.0	61.0	61.0
LK-8203	14812.0	351.0	15161.0	19086.0	9109.0	5204.0	251.0	80.0	78.0	94.0
LK-6103	14800.0	241.0	15039.0	19550.0	9236.0	5326.0	104.0	45.0	36.0	51.0
LK-9127	14784.0	225.0	15005.0	17921.0	8569.0	5940.0	142.0	54.0	37.0	40.0
LK-6139	14765.0	250.0	15012.0	19382.0	9150.0	5396.0	89.0	41.0	36.0	45.0
LK-3321	14609.0	322.0	14936.0	23303.0	8448.0	5725.0	136.0	126.0	65.0	126.0
LK-3148	14583.0	249.0	14830.0	19541.0	8920.0	5465.0	70.0	50.0	41.0	51.0
LK-7112	14530.0	347.0	14874.0	20298.0	8430.0	5869.0	112.0	41.0	37.0	41.0
LK-2134	14470.0	228.0	14694.0	19268.0	7668.0	6586.0	87.0	59.0	49.0	17.0
LK-3303	14438.0	307.0	14747.0	22927.0	9139.0	4963.0	80.0	102.0	44.0	102.0
LK-1333	14258.0	229.0	14486.0	20267.0	8382.0	5654.0	86.0	48.0	44.0	49.0
LK-5248	14222.0	194.0	14411.0	19760.0	11481.0	2380.0	285.0	24.0	20.0	31.0
LK-4309	14066.0	303.0	14372.0	49476.0	11519.0	2066.0	342.0	43.0	39.0	52.0
LK-2209	14018.0	314.0	14338.0	17007.0	9144.0	4557.0	177.0	47.0	45.0	48.0
LK-3215	13898.0	243.0	14142.0	20059.0	8779.0	4890.0	89.0	49.0	39.0	57.0
LK-5115	13775.0	202.0	13979.0	23740.0	11462.0	1879.0	322.0	28.0	45.0	37.0
EC-03P	13765	227	13992	13992	9049	4533	9	98	34	42
LK-8218	13711.0	407.0	14113.0	17929.0	8913.0	4413.0	192.0	64.0	50.0	76.0
EC-07P	13698	253	13951	13951	9186	4320	14	82	33	63
LK-2157	13613.0	438.0	14052.0	18243.0	7757.0	5627.0	100.0	51.0	48.0	34.0
LK-9233	13600.0	333.0	13927.0	19011.0	6777.0	6557.0	137.0	47.0	45.0	35.0
LK-2227	13389.0	304.0	13688.0	16241.0	8734.0	4356.0	167.0	42.0	39.0	44.0
LK-8119	13371.0	736.0	14106.0	17918.0	7553.0	5397.0	218.0	69.0	64.0	68.0
LK-3318	13316.0	194.0	13511.0	20173.0	8335.0	4657.0	79.0	80.0	47.0	118.0
LK-6227	13296.0	254.0	13551.0	19430.0	8738.0	4325.0	116.0	43.0	29.0	48.0
LK-5118	13291.0	264.0	13550.0	19891.0	12512.0	196.0	496.0	28.0	13.0	31.0
LK-6157	13275.0	213.0	13487.0	18568.0	7751.0	5336.0	61.0	56.0	54.0	29.0
LK-8209	13179.0	312.0	13491.0	16982.0	8105.0	4628.0	224.0	71.0	66.0	85.0
LK-9130	13124.0	176.0	13301.0	16264.0	7515.0	5424.0	88.0	34.0	31.0	29.0
LK-7121	12939.0	187.0	13129.0	16864.0	8436.0	4313.0	97.0	30.0	32.0	45.0
EC-22P	12888	220	13108	13108	7826	4945	11	57	15	34
LK-6209	12752.0	244.0	12998.0	18632.0	8377.0	4150.0	108.0	40.0	32.0	43.0
LK-8233	12704.0	325.0	13029.0	17668.0	7972.0	4418.0	123.0	84.0	38.0	62.0
LK-7163	12601.0	270.0	12867.0	16435.0	8798.0	3576.0	116.0	38.0	22.0	55.0
LK-9145	12573.0	245.0	12815.0	16111.0	6470.0	5859.0	106.0	61.0	44.0	34.0
LK-2154	12556.0	401.0	12959.0	16825.0	7152.0	5185.0	91.0	49.0	46.0	30.0
LK-6148	12236.0	159.0	12398.0	16441.0	7227.0	4833.0	73.0	37.0	37.0	37.0
LK-7142	12160.0	258.0	12419.0	15860.0	8490.0	3448.0	108.0	39.0	24.0	51.0
LK-6109	12147.0	199.0	12342.0	16044.0	7580.0	4372.0	87.0	37.0	34.0	39.0
LK-2215	12140.0	362.0	12491.0	16872.0	7259.0	4602.0	110.0	81.0	40.0	44.0
LK-7166	12093.0	250.0	12338.0	15927.0	7368.0	4535.0	100.0	36.0	27.0	34.0
LK-6236	12083.0	193.0	12278.0	17181.0	7322.0	4599.0	82.0	27.0	23.0	26.0
LK-7124	11869.0	174.0	12041.0	15466.0	7734.0	3954.0	89.0	27.0	30.0	41.0
EC-17P	11706	225	11931	11931	7466	4099	23	60	18	40
LK-8206	11475.0	271.0	11746.0	14783.0	7055.0	4034.0	197.0	63.0	58.0	71.0
LK-5224	11387.0	111.0	11500.0	15672.0	9829.0	1275.0	221.0	15.0	23.0	29.0
LK-5236	11237.0	142.0	11378.0	15342.0	9116.0	1787.0	271.0	11.0	31.0	27.0
LK-3130	11192.0	189.0	11378.0	16957.0	7181.0	3813.0	79.0	40.0	26.0	56.0
LK-5324	11099.0	215.0	11317.0	18368.0	6931.0	3945.0	137.0	30.0	20.0	37.0
LK-3327	11031.0	165.0	11193.0	16757.0	6678.0	4095.0	69.0	76.0	42.0	72.0
LK-7133	11011.0	206.0	11214.0	14597.0	7082.0	3743.0	93.0	33.0	29.0	36.0
LK-6149	10954.0	173.0	11130.0	14907.0	6253.0	4547.0	59.0	46.0	31.0	26.0
LK-3134	10922.0	144.0	11064.0	15488.0	6980.0	3796.0	44.0	39.0	28.0	33.0
LK-7210	10887.0	295.0	11183.0	15095.0	6355.0	4359.0	91.0	32.0	20.0	33.0
LK-3230	10825.0	185.0	11011.0	15903.0	6675.0	3917.0	93.0	54.0	37.0	46.0
LK-2212	10818.0	250.0	11069.0	14768.0	6511.0	4083.0	104.0	50.0	42.0	44.0
LK-9121	10788.0	211.0	10999.0	13827.0	5553.0	5025.0	88.0	48.0	39.0	28.0
LK-2118	10722.0	272.0	10991.0	12919.0	6943.0	3602.0	85.0	16.0	22.0	34.0
LK-3306	10570.0	223.0	10793.0	16787.0	6691.0	3639.0	62.0	76.0	31.0	76.0
LK-5110	10518.0	159.0	10678.0	16189.0	9194.0	864.0	382.0	22.0	17.0	41.0
LK-6166	10390.0	162.0	10548.0	14137.0	5934.0	4308.0	54.0	45.0	31.0	28.0
LK-6230	10338.0	165.0	10504.0	14698.0	6267.0	3934.0	66.0	23.0	20.0	23.0
LK-5104	10334.0	158.0	10493.0	15906.0	9033.0	849.0	375.0	20.0	16.0	40.0
LK-5245	10325.0	138.0	10464.0	14353.0	8339.0	1725.0	204.0	16.0	15.0	20.0
LK-2115	10031.0	377.0	10408.0	13141.0	5277.0	4570.0	80.0	39.0	38.0	25.0
LK-7103	9959.0	166.0	10126.0	13913.0	6466.0	3288.0	100.0	32.0	25.0	44.0
LK-3233	9843.0	141.0	9984.0	14780.0	6643.0	3027.0	66.0	46.0	26.0	35.0
LK-1103010	9812.0	218.0	10030.0	14629.0	6045.0	3667.0	32.0	27.0	24.0	17.0
LK-9109	9755.0	128.0	9882.0	12938.0	5900.0	3720.0	65.0	31.0	24.0	20.0
EC-19P	9723	163	9886	9886	6239	3355	9	62	20	38
LK-8112	9703.0	352.0	10057.0	12829.0	5401.0	3962.0	162.0	50.0	64.0	62.0
LK-7106	9666.0	162.0	9829.0	13508.0	6278.0	3192.0	97.0	30.0	27.0	44.0
LK-8115	9492.0	346.0	9838.0	12551.0	5283.0	3874.0	156.0	50.0	63.0	57.0
LK-5109	9403.0	142.0	9548.0	14475.0	8220.0	773.0	342.0	20.0	16.0	37.0
LK-5136	9371.0	187.0	9556.0	14032.0	8825.0	136.0	351.0	17.0	1.0	18.0
LK-5239	9173.0	122.0	9299.0	12749.0	7409.0	1536.0	185.0	12.0	10.0	18.0
LK-6118	8984.0	154.0	9136.0	11796.0	5571.0	3283.0	53.0	28.0	25.0	30.0
LK-5106	8923.0	136.0	9059.0	13736.0	7801.0	733.0	323.0	19.0	14.0	33.0
LK-6115	8725.0	147.0	8872.0	11459.0	5406.0	3190.0	53.0	30.0	25.0	33.0
LK-5103	8663.0	132.0	8794.0	13337.0	7575.0	711.0	313.0	19.0	13.0	33.0
LK-6151	8641.0	137.0	8778.0	12088.0	5045.0	3474.0	40.0	32.0	31.0	18.0
LK-5306	8582.0	138.0	8723.0	17157.0	7346.0	996.0	176.0	27.0	13.0	20.0
EC-21P	8470	97	8567	8567	5209	3171	8	44	17	21
LK-6112	8372.0	140.0	8516.0	11122.0	4905.0	3343.0	53.0	28.0	19.0	29.0
EC-08P	8358	105	8463	8463	5874	2351	13	57	33	30
LK-5209	8335.0	180.0	8516.0	11585.0	4591.0	3602.0	66.0	25.0	24.0	25.0
LK-8109	8292.0	302.0	8597.0	10966.0	4616.0	3386.0	139.0	43.0	55.0	51.0
LK-4203	8282.0	105.0	8387.0	27737.0	7495.0	501.0	255.0	5.0	0.0	15.0
LK-1127040	8195.0	147.0	8342.0	12350.0	4948.0	3126.0	23.0	56.0	29.0	14.0
LK-1127075	8119.0	183.0	8302.0	12379.0	5179.0	2779.0	25.0	81.0	39.0	16.0
LK-8230	8090.0	207.0	8296.0	11250.0	5078.0	2815.0	79.0	55.0	24.0	40.0
LK-5321	8039.0	156.0	8197.0	13302.0	5021.0	2855.0	100.0	18.0	13.0	30.0
LK-1103075	7938.0	176.0	8114.0	12126.0	4904.0	2951.0	24.0	21.0	25.0	13.0
LK-6212	7880.0	150.0	8034.0	11513.0	5180.0	2561.0	70.0	28.0	18.0	29.0
LK-5221	7602.0	72.0	7677.0	10461.0	6561.0	855.0	145.0	7.0	9.0	15.0
LK-5206	7319.0	157.0	7477.0	10173.0	4032.0	3162.0	59.0	22.0	22.0	22.0
LK-1127080	7160.0	161.0	7321.0	10917.0	4567.0	2451.0	22.0	71.0	35.0	14.0
LK-1127030	7149.0	128.0	7276.0	10772.0	4316.0	2726.0	20.0	49.0	26.0	12.0
LK-2221	7102.0	161.0	7263.0	8615.0	4630.0	2308.0	90.0	25.0	23.0	25.0
EC-13P	7071	89	7160	7160	4685	2320	11	13	18	24
LK-5230	6727.0	64.0	6794.0	9256.0	5808.0	753.0	129.0	7.0	11.0	13.0
LK-1127035	6669.0	119.0	6789.0	10050.0	4027.0	2544.0	19.0	46.0	24.0	11.0
LK-5225	6497.0	64.0	6560.0	8941.0	5607.0	729.0	123.0	12.0	16.0	17.0
EC-06P	6458	95	6553	6553	3696	2707	3	32	10	10
EC-05P	6399	73	6472	6472	3954	2372	5	44	7	17
LK-4139	6355.0	51.0	6405.0	20711.0	6177.0	35.0	123.0	8.0	1.0	1.0
LK-1127085	6347.0	125.0	6473.0	10043.0	3898.0	2328.0	18.0	49.0	49.0	5.0
LK-1103015	6222.0	138.0	6360.0	9277.0	3833.0	2325.0	20.0	17.0	15.0	11.0
LK-5124	6220.0	122.0	6343.0	9307.0	5855.0	92.0	233.0	15.0	6.0	16.0
LK-1103095	6176.0	137.0	6313.0	9434.0	3815.0	2295.0	18.0	17.0	20.0	10.0
LK-7160	6135.0	114.0	6252.0	8133.0	3946.0	2087.0	52.0	17.0	9.0	18.0
LK-1103070	6064.0	135.0	6199.0	9264.0	3746.0	2254.0	18.0	16.0	19.0	10.0
EC-09P	6011	130	6141	6141	4038	1820	13	45	24	71
LK-5133	5586.0	107.0	5691.0	8356.0	5256.0	80.0	208.0	4.0	0.0	5.0
LK-7130	5573.0	101.0	5676.0	7386.0	3582.0	1894.0	49.0	16.0	6.0	20.0
EC-16P	5567	95	5662	5662	3633	1883	0	18	19	14
LK-7157	5542.0	111.0	5655.0	7297.0	3376.0	2079.0	44.0	16.0	13.0	15.0
LK-8227	5523.0	141.0	5664.0	7682.0	3467.0	1922.0	54.0	38.0	17.0	27.0
LK-2224	5497.0	123.0	5622.0	6668.0	3586.0	1787.0	69.0	18.0	14.0	19.0
LK-1124005	5427.0	84.0	5512.0	7897.0	3509.0	1811.0	13.0	58.0	26.0	11.0
LK-5216	5371.0	67.0	5439.0	7335.0	4359.0	855.0	131.0	3.0	13.0	12.0
LK-1131025	5289.0	113.0	5402.0	7611.0	3652.0	1564.0	11.0	35.0	19.0	9.0
LK-1103090	5201.0	115.0	5317.0	7946.0	3213.0	1933.0	15.0	14.0	17.0	9.0
LK-1127060	5084.0	115.0	5199.0	7752.0	3243.0	1740.0	16.0	51.0	25.0	10.0
LK-1127095	4995.0	113.0	5108.0	7617.0	3186.0	1710.0	15.0	50.0	24.0	10.0
LK-1127100	4970.0	112.0	5082.0	7579.0	3171.0	1701.0	15.0	50.0	24.0	10.0
LK-5318	4901.0	96.0	4996.0	8108.0	3060.0	1739.0	62.0	13.0	7.0	17.0
LK-1103040	4836.0	107.0	4944.0	7210.0	2979.0	1807.0	16.0	13.0	12.0	9.0
LK-1103030	4774.0	106.0	4880.0	7118.0	2941.0	1784.0	15.0	13.0	12.0	8.0
LK-5127	4732.0	93.0	4825.0	7080.0	4454.0	67.0	176.0	7.0	1.0	8.0
LK-6221	4702.0	76.0	4773.0	6678.0	2848.0	1788.0	30.0	9.0	4.0	6.0
LK-1127090	4619.0	91.0	4710.0	7308.0	2837.0	1694.0	13.0	35.0	36.0	4.0
LK-1103020	4545.0	101.0	4646.0	6776.0	2800.0	1698.0	15.0	13.0	11.0	8.0
LK-1103100	4537.0	101.0	4638.0	6931.0	2803.0	1687.0	14.0	12.0	15.0	7.0
LK-1127055	4480.0	101.0	4581.0	6830.0	2858.0	1533.0	14.0	45.0	22.0	9.0
LK-1133090	4449.0	62.0	4511.0	6160.0	2859.0	1542.0	8.0	18.0	15.0	7.0
LK-1103035	4353.0	97.0	4450.0	6490.0	2682.0	1627.0	14.0	12.0	11.0	8.0
LK-5203020	4346.0	94.0	4440.0	6040.0	2395.0	1878.0	35.0	13.0	12.0	13.0
LK-5227	4296.0	41.0	4338.0	5914.0	3708.0	481.0	82.0	6.0	9.0	10.0
LK-7151	4269.0	77.0	4349.0	5662.0	2749.0	1449.0	38.0	1.0	0.0	2.0
LK-6206	4257.0	98.0	4353.0	6913.0	2721.0	1456.0	50.0	4.0	15.0	14.0
LK-1103050	4247.0	94.0	4341.0	6487.0	2624.0	1578.0	13.0	11.0	14.0	7.0
LK-1103055	4215.0	94.0	4309.0	6439.0	2604.0	1567.0	13.0	11.0	13.0	7.0
LK-1131065	4148.0	89.0	4236.0	5969.0	2864.0	1226.0	8.0	27.0	15.0	7.0
LK-5234	4127.0	52.0	4176.0	5633.0	3347.0	655.0	100.0	4.0	11.0	10.0
LK-1218135	4109.0	61.0	4171.0	5693.0	2488.0	1576.0	12.0	12.0	14.0	7.0
LK-1127025	4065.0	73.0	4137.0	6125.0	2454.0	1550.0	11.0	28.0	15.0	7.0
LK-1103155	4048.0	90.0	4137.0	6183.0	2501.0	1504.0	12.0	11.0	13.0	7.0
LK-1103080	4019.0	89.0	4108.0	6139.0	2483.0	1494.0	12.0	11.0	13.0	7.0
LK-7136	4007.0	73.0	4080.0	5313.0	2575.0	1363.0	35.0	13.0	7.0	17.0
LK-2130240	3979.0	90.0	4069.0	5521.0	2211.0	1699.0	17.0	33.0	12.0	6.0
EC-14P	3881	46	3927	3927	2701	1146	16	8	2	8
LK-1131030	3849.0	82.0	3931.0	5539.0	2658.0	1138.0	8.0	25.0	14.0	7.0
LK-1103160	3848.0	85.0	3934.0	5878.0	2377.0	1430.0	11.0	10.0	12.0	6.0
LK-1103065	3844.0	85.0	3929.0	5872.0	2375.0	1429.0	11.0	10.0	12.0	6.0
LK-1103150	3821.0	85.0	3906.0	5838.0	2361.0	1420.0	11.0	10.0	12.0	6.0
LK-1130055	3815.0	63.0	3878.0	5631.0	2441.0	1302.0	11.0	33.0	20.0	8.0
LK-5130	3811.0	74.0	3887.0	5706.0	3586.0	57.0	143.0	4.0	0.0	5.0
LK-1127015	3791.0	68.0	3859.0	5713.0	2289.0	1446.0	11.0	26.0	14.0	6.0
LK-2315305	3768.0	180.0	3948.0	5167.0	2290.0	1311.0	119.0	19.0	14.0	15.0
LK-4103	3748.0	31.0	3779.0	12219.0	3644.0	21.0	71.0	6.0	0.0	0.0
EC-20P	3671	40	3711	3711	2349	1268	5	20	7	22
EC-18P	3667	81	3748	3748	2286	1336	7	13	9	16
LK-1103060	3660.0	81.0	3742.0	5592.0	2261.0	1361.0	11.0	10.0	12.0	6.0
LK-5251	3641.0	48.0	3692.0	5059.0	2941.0	612.0	72.0	6.0	2.0	8.0
LK-1131005	3640.0	78.0	3718.0	5238.0	2513.0	1076.0	7.0	24.0	13.0	6.0
LK-4104	3637.0	28.0	3665.0	11846.0	3532.0	20.0	70.0	6.0	3.0	5.0
LK-9112105	3619.0	55.0	3675.0	4646.0	2127.0	1439.0	24.0	13.0	9.0	8.0
LK-4312	3578.0	78.0	3654.0	12581.0	2930.0	524.0	88.0	10.0	9.0	11.0
LK-1103110	3496.0	78.0	3574.0	5341.0	2160.0	1299.0	10.0	9.0	11.0	6.0
LK-6215040	3418.0	78.0	3496.0	5549.0	2185.0	1169.0	40.0	6.0	9.0	9.0
LK-1130075	3408.0	56.0	3464.0	5030.0	2181.0	1163.0	10.0	30.0	18.0	7.0
LK-1103105	3393.0	75.0	3468.0	5183.0	2096.0	1261.0	10.0	9.0	11.0	6.0
LK-1131035	3340.0	71.0	3411.0	4807.0	2306.0	987.0	7.0	22.0	12.0	6.0
LK-1124095	3314.0	52.0	3366.0	4822.0	2143.0	1106.0	8.0	35.0	16.0	7.0
LK-1106125	3309.0	59.0	3368.0	4774.0	2133.0	1128.0	11.0	17.0	11.0	8.0
LK-1131045	3297.0	70.0	3368.0	4745.0	2277.0	975.0	7.0	22.0	12.0	6.0
LK-1103145	3259.0	72.0	3331.0	4979.0	2013.0	1211.0	10.0	9.0	10.0	5.0
LK-1221005	3227.0	53.0	3280.0	4536.0	2059.0	1131.0	7.0	12.0	11.0	7.0
LK-1127010	3210.0	63.0	3273.0	5079.0	1971.0	1177.0	9.0	25.0	25.0	3.0
LK-1218145	3186.0	48.0	3234.0	4415.0	1929.0	1222.0	9.0	9.0	11.0	5.0
LK-1124010	3178.0	49.0	3227.0	4623.0	2055.0	1060.0	8.0	34.0	15.0	6.0
LK-1127070	3157.0	62.0	3220.0	4996.0	1939.0	1158.0	9.0	24.0	24.0	3.0
LK-1133095	3144.0	44.0	3187.0	4353.0	2020.0	1090.0	6.0	12.0	10.0	5.0
LK-5203015	3140.0	68.0	3208.0	4364.0	1730.0	1357.0	25.0	9.0	9.0	10.0
LK-1127065	3135.0	62.0	3197.0	4961.0	1925.0	1150.0	9.0	24.0	24.0	3.0
LK-1103135	3107.0	69.0	3176.0	4746.0	1919.0	1155.0	9.0	8.0	10.0	5.0
LK-1103175	3087.0	69.0	3155.0	4715.0	1907.0	1147.0	9.0	8.0	10.0	5.0
LK-1103025	3087.0	69.0	3155.0	4602.0	1902.0	1154.0	10.0	9.0	7.0	5.0
LK-1103085	3079.0	68.0	3147.0	4703.0	1902.0	1144.0	9.0	8.0	10.0	5.0
LK-1124015	3062.0	48.0	3110.0	4455.0	1980.0	1022.0	7.0	33.0	15.0	6.0
EC-12P	3052	25	3077	3077	2601	439	3	3	6	0
LK-2142160	2978.0	91.0	3068.0	3974.0	1758.0	1171.0	21.0	11.0	10.0	6.0
LK-9112210	2975.0	46.0	3021.0	3819.0	1748.0	1183.0	20.0	10.0	7.0	6.0
LK-5112120	2970.0	44.0	3014.0	5118.0	2471.0	405.0	70.0	6.0	10.0	8.0
LK-1218175	2970.0	44.0	3015.0	4115.0	1799.0	1139.0	9.0	9.0	10.0	5.0
LK-4212	2901.0	38.0	2938.0	9712.0	2625.0	176.0	88.0	0.0	0.0	2.0
LK-1131010	2880.0	62.0	2941.0	4144.0	1988.0	851.0	6.0	19.0	10.0	5.0
LK-1127005	2863.0	56.0	2919.0	4529.0	1758.0	1050.0	8.0	22.0	22.0	2.0
LK-1131060	2854.0	61.0	2915.0	4106.0	1970.0	844.0	6.0	19.0	10.0	5.0
LK-1130045	2850.0	47.0	2897.0	4207.0	1824.0	972.0	8.0	25.0	15.0	6.0
LK-2315215	2834.0	135.0	2970.0	3887.0	1723.0	986.0	89.0	14.0	11.0	11.0
LK-1109150	2823.0	53.0	2876.0	4153.0	1904.0	862.0	9.0	22.0	19.0	8.0
LK-9124165	2809.0	57.0	2865.0	3540.0	1506.0	1251.0	25.0	11.0	9.0	7.0
LK-2312145	2801.0	134.0	2935.0	3841.0	1702.0	974.0	88.0	14.0	11.0	11.0
LK-1109080	2801.0	53.0	2854.0	4121.0	1889.0	855.0	9.0	22.0	19.0	7.0
LK-1131050	2801.0	60.0	2861.0	4031.0	1934.0	828.0	6.0	18.0	10.0	5.0
LK-1106035	2749.0	49.0	2798.0	3966.0	1773.0	938.0	9.0	15.0	9.0	7.0
LK-1131015	2744.0	59.0	2802.0	3948.0	1894.0	811.0	5.0	18.0	10.0	5.0
LK-1103005	2743.0	61.0	2804.0	4090.0	1690.0	1025.0	9.0	8.0	7.0	5.0
LK-9112185	2716.0	42.0	2757.0	3486.0	1596.0	1080.0	18.0	9.0	7.0	6.0
LK-7115125	2702.0	58.0	2760.0	3839.0	1696.0	958.0	19.0	14.0	6.0	8.0
LK-1121185	2698.0	52.0	2750.0	3989.0	1883.0	768.0	6.0	25.0	9.0	6.0
LK-1124085	2697.0	42.0	2739.0	3924.0	1744.0	900.0	7.0	29.0	13.0	5.0
LK-1124045	2690.0	42.0	2732.0	3914.0	1739.0	898.0	6.0	29.0	13.0	5.0
LK-2315225	2682.0	128.0	2810.0	3678.0	1630.0	933.0	85.0	13.0	10.0	11.0
LK-1130005	2682.0	44.0	2726.0	3958.0	1716.0	915.0	8.0	23.0	14.0	6.0
LK-1324230	2676.0	29.0	2705.0	3709.0	1608.0	1039.0	11.0	5.0	6.0	7.0
LK-1218140	2675.0	40.0	2715.0	3706.0	1620.0	1026.0	8.0	8.0	9.0	4.0
LK-1236005	2672.0	45.0	2716.0	3784.0	1723.0	911.0	7.0	17.0	9.0	5.0
LK-1127020	2672.0	48.0	2720.0	4027.0	1613.0	1019.0	7.0	18.0	10.0	4.0
LK-1121065	2668.0	52.0	2719.0	3944.0	1862.0	760.0	6.0	25.0	9.0	6.0
LK-1130010	2668.0	44.0	2712.0	3937.0	1707.0	910.0	8.0	23.0	14.0	6.0
LK-1130030	2623.0	43.0	2666.0	3871.0	1679.0	895.0	8.0	23.0	14.0	5.0
LK-1127050	2607.0	59.0	2666.0	3975.0	1663.0	892.0	8.0	26.0	13.0	5.0
LK-1109155	2599.0	49.0	2648.0	3825.0	1753.0	793.0	8.0	20.0	18.0	7.0
LK-2315315	2597.0	124.0	2721.0	3561.0	1578.0	903.0	82.0	13.0	10.0	10.0
LK-9112060	2593.0	40.0	2633.0	3329.0	1524.0	1031.0	17.0	9.0	6.0	6.0
LK-1124035	2589.0	40.0	2629.0	3767.0	1674.0	864.0	6.0	28.0	12.0	5.0
LK-1203140	2584.0	36.0	2620.0	3831.0	1505.0	1052.0	9.0	6.0	8.0	4.0
LK-1121200	2578.0	50.0	2628.0	3812.0	1799.0	734.0	6.0	24.0	9.0	6.0
LK-1121175	2556.0	50.0	2606.0	3780.0	1784.0	728.0	6.0	24.0	9.0	6.0
