entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	LSSP	ACTC	NSSP
LK-1336	18233.0	337.0	18571.0	22481.0	9179.0	7519.0	727.0	742.0	30.0	30.0
EC-10K	18087	1012	19099	39773	3616	4188	188	171	9822	102
LK-45	18087	1012	19099	39773	3616	4188	188	171	9822	102
LK-9106	17966.0	322.0	18287.0	21347.0	8949.0	7447.0	321.0	101.0	21.0	1128.0
LK-3115	17939.0	223.0	18159.0	20969.0	9995.0	7221.0	598.0	76.0	25.0	27.0
LK-4309	17691.0	648.0	18334.0	29820.0	8002.0	6411.0	1202.0	169.0	1839.0	58.0
LK-9133	17657.0	146.0	17807.0	20539.0	8617.0	8517.0	393.0	77.0	22.0	36.0
LK-1318	17636.0	205.0	17842.0	21018.0	8605.0	8246.0	513.0	235.0	2.0	27.0
LK-7109	17618.0	181.0	17800.0	21086.0	8435.0	7671.0	1392.0	72.0	10.0	29.0
LK-2151	17493.0	182.0	17674.0	21035.0	10898.0	5990.0	428.0	115.0	28.0	28.0
LK-8133	17471.0	224.0	17695.0	21052.0	9302.0	7551.0	386.0	147.0	55.0	34.0
LK-2230	17455.0	171.0	17626.0	20605.0	10833.0	5584.0	875.0	104.0	38.0	19.0
LK-8103	17338.0	172.0	17505.0	19933.0	12694.0	4209.0	265.0	135.0	10.0	23.0
LK-2103	17193.0	116.0	17310.0	20006.0	9897.0	6610.0	607.0	60.0	0.0	0.0
LK-3212	17173.0	149.0	17322.0	20377.0	7889.0	8188.0	965.0	79.0	16.0	24.0
EC-10F	17001	816	17817	43990	2282	8155	208	353	5779	224
LK-4121	17001.0	813.0	17816.0	43989.0	2281.0	8156.0	209.0	354.0	5780.0	223.0
LK-1310	16923.0	146.0	17073.0	19771.0	8719.0	7579.0	441.0	118.0	13.0	59.0
LK-9224	16653.0	337.0	16987.0	19940.0	9962.0	5448.0	375.0	800.0	35.0	33.0
LK-3118	16443.0	203.0	16645.0	19225.0	9163.0	6613.0	551.0	71.0	17.0	21.0
LK-6224	16440.0	174.0	16613.0	20616.0	7909.0	7513.0	902.0	67.0	18.0	31.0
LK-3142	16415.0	152.0	16569.0	20067.0	7962.0	7712.0	603.0	71.0	2.0	55.0
EC-11C	16241	971	17212	34472	3678	5471	204	150	6654	84
LK-44	16241	971	17212	34472	3678	5471	204	150	6654	84
EC-10A	16187	943	17130	42563	4067	3393	119	157	8353	98
LK-3236	16139.0	154.0	16293.0	20306.0	7270.0	7575.0	1155.0	78.0	36.0	34.0
LK-3324	16112.0	175.0	16282.0	20591.0	6791.0	7022.0	2138.0	86.0	37.0	47.0
LK-2148	16101.0	148.0	16248.0	19134.0	9984.0	5803.0	200.0	71.0	21.0	15.0
LK-5203	15861.0	147.0	16006.0	19340.0	8678.0	6140.0	908.0	84.0	28.0	26.0
LK-6203	15847.0	178.0	16028.0	21247.0	11175.0	3919.0	328.0	135.0	273.0	24.0
LK-7148	15664.0	161.0	15828.0	18779.0	7702.0	7007.0	826.0	61.0	0.0	52.0
LK-7154	15571.0	109.0	15688.0	17922.0	8412.0	6689.0	399.0	58.0	0.0	5.0
LK-3312	15519.0	148.0	15666.0	19852.0	7326.0	5889.0	2206.0	61.0	13.0	17.0
EC-10G	15469	585	16054	34859	3198	6348	189	217	5367	150
LK-5212	15370.0	144.0	15516.0	18740.0	8411.0	5949.0	880.0	84.0	25.0	18.0
LK-6215	15122.0	171.0	15293.0	20275.0	10659.0	3740.0	314.0	129.0	264.0	19.0
LK-1315	15003.0	200.0	15207.0	17817.0	7463.0	6970.0	346.0	181.0	21.0	19.0
LK-3124	14957.0	168.0	15123.0	18184.0	6866.0	7295.0	610.0	119.0	15.0	47.0
LK-7215	14907.0	177.0	15086.0	18539.0	8677.0	5170.0	905.0	60.0	71.0	13.0
LK-6121	14693.0	108.0	14803.0	17073.0	8305.0	5852.0	425.0	82.0	1.0	8.0
LK-8118	14621.0	243.0	14860.0	17090.0	8765.0	5376.0	230.0	138.0	75.0	39.0
LK-6133	14616.0	185.0	14802.0	17812.0	9019.0	5006.0	478.0	86.0	1.0	7.0
LK-3224	14587.0	122.0	14714.0	17358.0	7164.0	5917.0	1390.0	72.0	32.0	24.0
LK-3325	14565.0	157.0	14718.0	18607.0	6140.0	6345.0	1931.0	78.0	40.0	47.0
EC-02P	14484	147	14631	14631	8323	5502	428	169	16	46
LK-3121	14445.0	180.0	14622.0	16882.0	8049.0	5809.0	481.0	61.0	15.0	17.0
LK-7212	14406.0	174.0	14576.0	17915.0	8386.0	4996.0	878.0	56.0	71.0	16.0
LK-3321	14319.0	151.0	14469.0	18296.0	6036.0	6238.0	1901.0	80.0	26.0	35.0
LK-4203	14108.0	252.0	14359.0	21016.0	8727.0	4126.0	142.0	91.0	968.0	55.0
LK-7218	13794.0	126.0	13924.0	16369.0	7196.0	5201.0	1291.0	70.0	14.0	23.0
LK-2134	13696.0	95.0	13791.0	15938.0	7888.0	5263.0	486.0	51.0	0.0	0.0
LK-3215	13523.0	113.0	13634.0	16087.0	6638.0	5484.0	1288.0	68.0	30.0	21.0
LK-6233	13388.0	129.0	13521.0	16492.0	8134.0	4737.0	412.0	67.0	27.0	5.0
LK-8212	13214.0	199.0	13410.0	15672.0	6330.0	6037.0	645.0	128.0	29.0	38.0
LK-6218	13198.0	126.0	13329.0	16264.0	8018.0	4668.0	404.0	63.0	31.0	7.0
LK-9139	13166.0	100.0	13265.0	14869.0	6607.0	6224.0	241.0	64.0	16.0	19.0
LK-1333	13163.0	244.0	13408.0	16230.0	6629.0	5432.0	526.0	539.0	21.0	21.0
LK-6139	13067.0	97.0	13162.0	15182.0	7385.0	5207.0	380.0	73.0	1.0	6.0
LK-6103	13031.0	104.0	13130.0	14990.0	6557.0	5879.0	528.0	51.0	1.0	1.0
LK-5218	12973.0	170.0	13140.0	16389.0	8693.0	3058.0	547.0	100.0	555.0	22.0
LK-4115	12971.0	692.0	13664.0	33198.0	2423.0	6117.0	218.0	198.0	3896.0	118.0
LK-3148	12762.0	139.0	12906.0	15520.0	5866.0	6226.0	522.0	99.0	14.0	40.0
LK-7209	12512.0	107.0	12623.0	15447.0	7260.0	4210.0	977.0	50.0	2.0	1.0
LK-8139	12491.0	139.0	12628.0	15824.0	6740.0	5277.0	274.0	139.0	32.0	32.0
LK-6157	12432.0	94.0	12521.0	15838.0	7338.0	4596.0	406.0	56.0	3.0	28.0
LK-3318	12398.0	97.0	12498.0	14630.0	5782.0	4304.0	2236.0	49.0	2.0	11.0
LK-7118	12377.0	137.0	12515.0	15617.0	5955.0	5609.0	710.0	70.0	10.0	23.0
LK-4127	12195.0	465.0	12659.0	27483.0	2520.0	5007.0	149.0	173.0	4234.0	114.0
LK-5121	12125.0	250.0	12369.0	17808.0	5366.0	2198.0	127.0	98.0	4284.0	51.0
LK-9233	12109.0	205.0	12316.0	14618.0	6944.0	4327.0	495.0	285.0	24.0	40.0
LK-8215	12108.0	179.0	12289.0	14365.0	5804.0	5535.0	592.0	117.0	24.0	35.0
LK-9151	12060.0	128.0	12192.0	15345.0	6222.0	4649.0	1057.0	95.0	15.0	21.0
LK-8136	12051.0	153.0	12204.0	14521.0	6415.0	5208.0	265.0	99.0	41.0	22.0
LK-5233	12006.0	190.0	12196.0	16101.0	5676.0	4209.0	616.0	73.0	1402.0	31.0
LK-8106	11810.0	115.0	11926.0	13577.0	8642.0	2865.0	180.0	93.0	0.0	5.0
LK-7127	11808.0	130.0	11937.0	13858.0	5769.0	4926.0	1028.0	60.0	3.0	1.0
LK-6148	11775.0	120.0	11895.0	13532.0	6703.0	4678.0	326.0	43.0	0.0	2.0
LK-3303	11680.0	115.0	11792.0	14943.0	5515.0	4433.0	1662.0	44.0	14.0	15.0
LK-5324	11581.0	148.0	11732.0	14785.0	5318.0	4403.0	1185.0	72.0	574.0	28.0
LK-5215	11549.0	104.0	11657.0	14084.0	6323.0	4470.0	661.0	61.0	25.0	23.0
LK-3327	11544.0	97.0	11639.0	14260.0	5339.0	4602.0	1509.0	57.0	19.0	24.0
LK-9127	11510.0	88.0	11597.0	12996.0	5774.0	5439.0	207.0	54.0	17.0	20.0
LK-7145	11501.0	118.0	11621.0	13788.0	5657.0	5148.0	607.0	46.0	2.0	36.0
LK-2157	11427.0	118.0	11544.0	13741.0	7122.0	3913.0	278.0	75.0	19.0	20.0
LK-8203	11360.0	173.0	11528.0	13472.0	6313.0	4436.0	442.0	117.0	21.0	31.0
LK-8221	11174.0	168.0	11344.0	14716.0	5068.0	4748.0	1271.0	64.0	3.0	17.0
LK-7112	11077.0	78.0	11154.0	13169.0	5869.0	4674.0	462.0	55.0	13.0	16.0
LK-5242	11068.0	171.0	11243.0	14848.0	5234.0	3882.0	567.0	67.0	1292.0	27.0
LK-2209	10824.0	99.0	10924.0	12309.0	6082.0	4260.0	410.0	56.0	2.0	1.0
LK-3230	10815.0	95.0	10906.0	12834.0	4969.0	5156.0	611.0	49.0	7.0	14.0
LK-6149	10710.0	171.0	10882.0	12759.0	5973.0	4436.0	244.0	36.0	1.0	10.0
LK-6109	10695.0	84.0	10777.0	12301.0	5384.0	4821.0	433.0	39.0	0.0	0.0
LK-9130	10635.0	88.0	10723.0	12366.0	5188.0	5128.0	239.0	50.0	12.0	22.0
LK-3130	10572.0	116.0	10689.0	13216.0	5451.0	4070.0	965.0	58.0	18.0	15.0
LK-2154	10535.0	110.0	10648.0	12672.0	6566.0	3608.0	254.0	68.0	18.0	20.0
LK-6227	10494.0	113.0	10607.0	13164.0	5048.0	4797.0	576.0	43.0	13.0	19.0
LK-5115	10484.0	216.0	10703.0	15405.0	4641.0	1902.0	111.0	84.0	3704.0	45.0
LK-5118	10414.0	253.0	10668.0	14182.0	2202.0	1080.0	129.0	167.0	6774.0	72.0
LK-2227	10337.0	92.0	10428.0	11757.0	5808.0	4067.0	387.0	49.0	4.0	3.0
LK-9145	10328.0	67.0	10391.0	11879.0	5777.0	4147.0	311.0	67.0	12.0	6.0
LK-2215	10291.0	94.0	10390.0	12575.0	6461.0	3348.0	405.0	52.0	13.0	5.0
LK-6236	10259.0	96.0	10358.0	12642.0	6233.0	3628.0	316.0	51.0	16.0	1.0
LK-3134	10193.0	133.0	10323.0	12461.0	4916.0	4486.0	628.0	144.0	2.0	16.0
LK-6166	10155.0	161.0	10315.0	12099.0	5664.0	4210.0	232.0	36.0	1.0	5.0
LK-7121	10134.0	110.0	10250.0	11894.0	4954.0	4227.0	880.0	54.0	1.0	1.0
LK-8209	10106.0	153.0	10259.0	11989.0	5616.0	3946.0	392.0	105.0	16.0	29.0
LK-6209	10066.0	105.0	10171.0	12626.0	4842.0	4602.0	553.0	41.0	6.0	17.0
LK-5248	9959.0	156.0	10116.0	13353.0	4711.0	3493.0	509.0	60.0	1160.0	27.0
LK-8224	9877.0	149.0	10023.0	13007.0	4479.0	4194.0	1123.0	55.0	0.0	16.0
LK-8218	9805.0	144.0	9954.0	11631.0	4699.0	4482.0	478.0	93.0	17.0	28.0
LK-1103010	9802.0	132.0	9934.0	13249.0	6766.0	2450.0	379.0	83.0	110.0	14.0
LK-4509	9795.0	549.0	10345.0	21543.0	1956.0	2271.0	101.0	92.0	5322.0	57.0
LK-3233	9764.0	93.0	9856.0	12283.0	4397.0	4584.0	701.0	48.0	24.0	24.0
EC-04P	9701	97	9798	9798	6152	3251	190	84	6	18
EC-15P	9581	116	9697	9697	6341	2948	218	40	2	32
EC-03P	9426	103	9529	9529	5478	3391	221	296	4	36
LK-8142	9422.0	108.0	9528.0	11933.0	5081.0	3978.0	203.0	108.0	20.0	20.0
LK-7163	9417.0	98.0	9518.0	11293.0	4635.0	4218.0	498.0	36.0	0.0	31.0
LK-8119	9399.0	157.0	9555.0	10989.0	5635.0	3457.0	147.0	92.0	45.0	24.0
LK-7124	9296.0	104.0	9395.0	10904.0	4537.0	3877.0	807.0	46.0	0.0	0.0
LK-7142	9091.0	94.0	9187.0	10897.0	4472.0	4065.0	480.0	33.0	2.0	28.0
LK-2212	8947.0	66.0	9009.0	10409.0	4707.0	3739.0	428.0	52.0	0.0	0.0
LK-7166	8939.0	64.0	9004.0	10286.0	4828.0	3838.0	230.0	34.0	0.0	1.0
LK-5224	8920.0	141.0	9063.0	11702.0	5720.0	2555.0	271.0	48.0	288.0	37.0
LK-9121	8861.0	58.0	8918.0	10193.0	4956.0	3556.0	267.0	58.0	15.0	12.0
LK-8206	8798.0	135.0	8930.0	10434.0	4891.0	3436.0	344.0	93.0	7.0	22.0
LK-6230	8779.0	83.0	8863.0	10814.0	5333.0	3108.0	267.0	45.0	18.0	0.0
LK-7133	8640.0	88.0	8728.0	10217.0	4014.0	3899.0	644.0	65.0	7.0	4.0
LK-7103	8639.0	89.0	8726.0	10339.0	4137.0	3760.0	684.0	35.0	8.0	14.0
LK-9109	8605.0	157.0	8762.0	10224.0	4284.0	3568.0	155.0	49.0	8.0	539.0
LK-3306	8550.0	84.0	8635.0	10939.0	4037.0	3244.0	1217.0	33.0	2.0	3.0
LK-2118	8539.0	108.0	8646.0	9619.0	4626.0	3707.0	141.0	53.0	1.0	3.0
LK-5236	8404.0	109.0	8513.0	10616.0	5627.0	1982.0	353.0	65.0	358.0	15.0
LK-5321	8388.0	105.0	8497.0	10710.0	3850.0	3190.0	861.0	50.0	415.0	17.0
LK-7106	8386.0	84.0	8472.0	10037.0	4017.0	3651.0	667.0	34.0	3.0	10.0
LK-8112	8365.0	101.0	8467.0	9693.0	4325.0	3826.0	86.0	82.0	26.0	27.0
EC-07P	8327	93	8420	8420	4758	3001	311	220	1	36
LK-1103075	8188.0	65.0	8253.0	11118.0	5962.0	1924.0	185.0	36.0	71.0	10.0
LK-8115	8184.0	99.0	8282.0	9483.0	4231.0	3741.0	84.0	81.0	22.0	27.0
LK-6151	8091.0	63.0	8152.0	10309.0	4776.0	2991.0	266.0	33.0	0.0	18.0
LK-1127040	8068.0	72.0	8141.0	11190.0	5078.0	2599.0	251.0	94.0	31.0	15.0
LK-2115	7969.0	88.0	8057.0	9574.0	5065.0	2693.0	154.0	35.0	7.0	11.0
LK-6118	7954.0	55.0	8009.0	9241.0	4493.0	3170.0	231.0	47.0	1.0	2.0
LK-8233	7796.0	119.0	7913.0	10266.0	3537.0	3308.0	886.0	46.0	8.0	10.0
LK-1127085	7761.0	85.0	7846.0	10984.0	6016.0	1292.0	157.0	111.0	142.0	42.0
LK-6115	7723.0	55.0	7780.0	8975.0	4365.0	3078.0	223.0	40.0	0.0	2.0
LK-1127075	7655.0	92.0	7747.0	10581.0	4637.0	2445.0	293.0	180.0	69.0	31.0
LK-6112	7385.0	42.0	7429.0	8557.0	4019.0	3008.0	313.0	30.0	0.0	11.0
LK-5136	7344.0	182.0	7521.0	9998.0	1553.0	761.0	90.0	116.0	4777.0	54.0
LK-5245	7230.0	114.0	7344.0	9700.0	3419.0	2533.0	372.0	45.0	843.0	16.0
LK-4112	7220.0	387.0	7609.0	18482.0	1348.0	3403.0	120.0	110.0	2170.0	66.0
LK-8109	7149.0	86.0	7239.0	8282.0	3695.0	3268.0	72.0	68.0	18.0	24.0
LK-1127030	7038.0	63.0	7101.0	9761.0	4429.0	2267.0	219.0	82.0	27.0	13.0
LK-5306	6830.0	197.0	7027.0	12516.0	3684.0	1378.0	330.0	44.0	1366.0	24.0
LK-4139	6771.0	396.0	7166.0	17807.0	1698.0	1419.0	51.0	65.0	3491.0	40.0
LK-1127080	6751.0	82.0	6832.0	9331.0	4089.0	2156.0	259.0	158.0	61.0	27.0
EC-08P	6638	69	6707	6707	4029	2287	255	48	1	18
LK-5110	6575.0	193.0	6768.0	10155.0	3507.0	1756.0	56.0	66.0	1155.0	35.0
LK-1127035	6566.0	59.0	6625.0	9107.0	4132.0	2115.0	204.0	76.0	26.0	12.0
LK-5104	6460.0	191.0	6650.0	9979.0	3444.0	1725.0	57.0	66.0	1133.0	34.0
LK-5239	6424.0	100.0	6526.0	8621.0	3040.0	2251.0	332.0	39.0	747.0	13.0
LK-1103095	6370.0	50.0	6420.0	8650.0	4638.0	1497.0	144.0	28.0	55.0	7.0
LK-1103070	6255.0	49.0	6304.0	8493.0	4555.0	1470.0	141.0	28.0	54.0	7.0
LK-6212	6218.0	66.0	6285.0	7803.0	2991.0	2843.0	343.0	29.0	2.0	11.0
LK-1103015	6215.0	84.0	6299.0	8401.0	4290.0	1554.0	240.0	53.0	70.0	9.0
LK-7210	6106.0	73.0	6176.0	7599.0	3553.0	2118.0	370.0	23.0	29.0	3.0
LK-5221	5955.0	93.0	6047.0	7811.0	3821.0	1703.0	180.0	34.0	193.0	27.0
LK-5109	5879.0	174.0	6053.0	9081.0	3135.0	1571.0	50.0	60.0	1033.0	31.0
None	5741	241	5982	5982	1681	1757	150	128	1885	140
LK-1127090	5648.0	62.0	5710.0	7993.0	4378.0	941.0	114.0	81.0	103.0	31.0
LK-5106	5579.0	165.0	5744.0	8616.0	2974.0	1491.0	47.0	56.0	979.0	28.0
LK-5209	5490.0	50.0	5541.0	6692.0	3003.0	2124.0	314.0	29.0	11.0	11.0
LK-2221	5482.0	51.0	5531.0	6235.0	3081.0	2158.0	206.0	27.0	4.0	2.0
LK-5103	5417.0	160.0	5576.0	8365.0	2888.0	1449.0	47.0	55.0	950.0	28.0
EC-22P	5401	45	5446	5446	3531	1596	150	114	0	10
LK-1103090	5365.0	42.0	5407.0	7285.0	3906.0	1261.0	121.0	24.0	46.0	6.0
LK-5230	5268.0	85.0	5352.0	6909.0	3378.0	1511.0	159.0	31.0	170.0	22.0
LK-5318	5114.0	66.0	5178.0	6528.0	2349.0	1945.0	525.0	31.0	253.0	12.0
LK-4415	5098.0	304.0	5402.0	10814.0	1152.0	1716.0	60.0	47.0	2092.0	25.0
LK-5225	5089.0	80.0	5166.0	6673.0	3262.0	1458.0	154.0	27.0	166.0	20.0
LK-8230	4966.0	76.0	5041.0	6536.0	2253.0	2107.0	563.0	28.0	1.0	8.0
LK-4212	4942.0	86.0	5032.0	7362.0	3056.0	1443.0	46.0	33.0	337.0	19.0
LK-5124	4875.0	118.0	4990.0	6639.0	1030.0	505.0	61.0	77.0	3170.0	33.0
LK-1131025	4851.0	53.0	4904.0	6403.0	2711.0	1798.0	213.0	99.0	13.0	19.0
LK-1103040	4831.0	65.0	4896.0	6530.0	3335.0	1208.0	187.0	41.0	54.0	7.0
LK-5206	4821.0	45.0	4867.0	5878.0	2638.0	1866.0	275.0	23.0	4.0	2.0
LK-7160	4817.0	48.0	4866.0	5694.0	2238.0	2172.0	362.0	36.0	1.0	1.0
LK-1127060	4794.0	58.0	4852.0	6626.0	2904.0	1531.0	184.0	113.0	43.0	19.0
LK-1103030	4769.0	64.0	4834.0	6446.0	3292.0	1192.0	184.0	40.0	53.0	7.0
LK-1127095	4710.0	57.0	4767.0	6510.0	2853.0	1504.0	181.0	111.0	43.0	19.0
LK-1124005	4695.0	41.0	4737.0	6548.0	2787.0	1643.0	192.0	58.0	4.0	12.0
LK-1127100	4686.0	57.0	4743.0	6477.0	2838.0	1497.0	180.0	110.0	43.0	19.0
LK-1103100	4680.0	37.0	4717.0	6355.0	3408.0	1100.0	106.0	21.0	40.0	5.0
EC-10P	4642	198	4840	4840	1253	1431	111	120	1598	129
EC-19P	4571	43	4614	4614	2663	1645	191	62	6	4
LK-1103020	4540.0	61.0	4601.0	6136.0	3134.0	1135.0	175.0	39.0	51.0	6.0
LK-4312	4501.0	166.0	4663.0	7584.0	2038.0	1632.0	306.0	41.0	468.0	13.0
LK-1103050	4380.0	35.0	4415.0	5948.0	3190.0	1030.0	99.0	19.0	38.0	5.0
LK-5133	4377.0	106.0	4480.0	5957.0	920.0	455.0	55.0	70.0	2844.0	30.0
LK-7130	4371.0	45.0	4417.0	5171.0	2030.0	1971.0	327.0	33.0	1.0	1.0
LK-1103055	4348.0	34.0	4382.0	5904.0	3166.0	1022.0	98.0	19.0	38.0	5.0
LK-1103035	4348.0	59.0	4407.0	5878.0	3001.0	1087.0	168.0	37.0	49.0	6.0
LK-2224	4243.0	38.0	4281.0	4827.0	2386.0	1670.0	160.0	21.0	0.0	0.0
LK-1127055	4224.0	51.0	4275.0	5838.0	2558.0	1349.0	162.0	99.0	38.0	17.0
LK-4409	4197.0	251.0	4447.0	8910.0	951.0	1414.0	51.0	39.0	1719.0	22.0
LK-1103155	4175.0	33.0	4208.0	5669.0	3040.0	981.0	94.0	18.0	36.0	5.0
LK-1103080	4145.0	33.0	4178.0	5629.0	3018.0	974.0	94.0	18.0	36.0	5.0
LK-7157	4097.0	31.0	4128.0	4714.0	2212.0	1759.0	105.0	15.0	0.0	1.0
LK-4206	4078.0	71.0	4152.0	6075.0	2525.0	1191.0	46.0	23.0	280.0	13.0
EC-21P	4051	22	4073	4073	2475	1402	98	39	0	37
LK-5216	4019.0	51.0	4069.0	5078.0	2691.0	946.0	170.0	33.0	172.0	3.0
LK-1127025	4002.0	36.0	4038.0	5550.0	2518.0	1289.0	125.0	47.0	16.0	7.0
LK-4103	3995.0	233.0	4227.0	10504.0	1003.0	837.0	30.0	37.0	2061.0	24.0
LK-6221	3986.0	39.0	4030.0	4916.0	2424.0	1412.0	120.0	23.0	2.0	0.0
LK-1130055	3979.0	41.0	4020.0	5256.0	2416.0	1343.0	116.0	71.0	20.0	12.0
LK-1103160	3969.0	31.0	4001.0	5390.0	2890.0	933.0	90.0	18.0	34.0	5.0
LK-1103065	3965.0	31.0	3996.0	5383.0	2887.0	932.0	90.0	18.0	34.0	5.0
LK-1103150	3942.0	31.0	3973.0	5352.0	2870.0	926.0	89.0	17.0	34.0	5.0
LK-1127010	3925.0	43.0	3968.0	5555.0	3043.0	654.0	79.0	56.0	72.0	21.0
LK-4104	3873.0	226.0	4100.0	10184.0	973.0	811.0	28.0	38.0	2000.0	24.0
LK-1127070	3861.0	42.0	3903.0	5464.0	2993.0	643.0	78.0	55.0	71.0	21.0
LK-1127065	3834.0	42.0	3876.0	5425.0	2972.0	638.0	77.0	55.0	70.0	21.0
LK-1131065	3805.0	41.0	3846.0	5022.0	2126.0	1410.0	167.0	78.0	10.0	15.0
LK-1103060	3776.0	30.0	3805.0	5127.0	2749.0	887.0	85.0	17.0	33.0	4.0
LK-1127015	3732.0	34.0	3766.0	5176.0	2349.0	1202.0	116.0	43.0	14.0	7.0
LK-5127	3706.0	91.0	3797.0	5049.0	784.0	383.0	45.0	59.0	2409.0	25.0
LK-1133090	3701.0	45.0	3746.0	5056.0	2021.0	1432.0	165.0	72.0	3.0	9.0
LK-4506	3695.0	206.0	3903.0	8127.0	740.0	854.0	38.0	34.0	2007.0	21.0
LK-1103110	3606.0	28.0	3635.0	4897.0	2626.0	848.0	81.0	16.0	31.0	4.0
LK-1130075	3554.0	37.0	3591.0	4695.0	2158.0	1200.0	104.0	63.0	18.0	11.0
LK-1131030	3531.0	38.0	3569.0	4660.0	1973.0	1308.0	155.0	72.0	9.0	14.0
LK-1127005	3500.0	39.0	3539.0	4954.0	2713.0	583.0	71.0	50.0	64.0	19.0
LK-1103105	3499.0	28.0	3527.0	4752.0	2548.0	823.0	79.0	15.0	30.0	4.0
LK-2130240	3394.0	27.0	3422.0	4303.0	1991.0	1309.0	62.0	20.0	3.0	9.0
LK-8227	3390.0	50.0	3440.0	4463.0	1537.0	1439.0	385.0	19.0	4.0	5.0
EC-17P	3374	50	3424	3424	2053	1179	110	21	3	8
LK-5227	3367.0	53.0	3416.0	4414.0	2159.0	964.0	101.0	17.0	111.0	13.0
LK-1103145	3362.0	27.0	3388.0	4565.0	2448.0	790.0	76.0	15.0	29.0	4.0
LK-7151	3351.0	36.0	3384.0	3964.0	1557.0	1514.0	247.0	26.0	0.0	0.0
LK-1131005	3339.0	36.0	3375.0	4407.0	1866.0	1237.0	146.0	68.0	9.0	13.0
LK-4124	3274.0	124.0	3398.0	7375.0	678.0	1344.0	41.0	44.0	1137.0	31.0
LK-4512	3235.0	179.0	3417.0	7112.0	646.0	751.0	35.0	31.0	1756.0	19.0
LK-1103135	3204.0	25.0	3230.0	4351.0	2333.0	753.0	72.0	14.0	28.0	4.0
LK-6206	3203.0	38.0	3238.0	4294.0	2258.0	792.0	67.0	26.0	55.0	2.0
LK-1103175	3184.0	25.0	3209.0	4323.0	2318.0	748.0	72.0	14.0	27.0	4.0
LK-1103085	3175.0	25.0	3201.0	4312.0	2312.0	746.0	72.0	14.0	27.0	4.0
LK-7136	3143.0	30.0	3176.0	3719.0	1460.0	1418.0	235.0	23.0	0.0	0.0
LK-1218135	3124.0	28.0	3152.0	3862.0	1957.0	1046.0	93.0	15.0	8.0	4.0
LK-5234	3086.0	42.0	3126.0	3898.0	2067.0	727.0	131.0	24.0	132.0	7.0
LK-1103025	3083.0	42.0	3125.0	4168.0	2128.0	771.0	119.0	26.0	35.0	4.0
LK-1131035	3064.0	33.0	3097.0	4044.0	1712.0	1135.0	134.0	63.0	8.0	12.0
LK-1131045	3025.0	33.0	3058.0	3992.0	1690.0	1121.0	133.0	62.0	8.0	12.0
LK-5130	2985.0	72.0	3061.0	4065.0	633.0	306.0	38.0	47.0	1941.0	23.0
LK-1130045	2972.0	31.0	3003.0	3927.0	1805.0	1004.0	87.0	53.0	15.0	9.0
LK-1124095	2867.0	25.0	2892.0	3998.0	1702.0	1003.0	117.0	36.0	2.0	7.0
LK-5203020	2863.0	26.0	2889.0	3490.0	1566.0	1108.0	164.0	15.0	5.0	5.0
LK-9112105	2863.0	28.0	2891.0	3449.0	1378.0	1413.0	48.0	15.0	3.0	6.0
LK-1130005	2797.0	29.0	2826.0	3695.0	1698.0	944.0	82.0	50.0	14.0	8.0
LK-1130010	2782.0	29.0	2811.0	3675.0	1690.0	939.0	81.0	49.0	14.0	8.0
LK-4412	2768.0	164.0	2934.0	5875.0	628.0	933.0	36.0	28.0	1136.0	13.0
LK-1124010	2749.0	24.0	2773.0	3834.0	1631.0	962.0	112.0	34.0	2.0	7.0
LK-1103005	2740.0	37.0	2777.0	3704.0	1892.0	685.0	106.0	23.0	31.0	4.0
LK-1130030	2736.0	28.0	2764.0	3614.0	1661.0	924.0	80.0	49.0	14.0	8.0
EC-09P	2682	22	2704	2704	1673	770	222	8	0	9
LK-1124015	2649.0	23.0	2672.0	3694.0	1572.0	927.0	108.0	33.0	2.0	7.0
LK-1131010	2641.0	29.0	2670.0	3487.0	1476.0	979.0	116.0	54.0	7.0	10.0
LK-1127020	2631.0	24.0	2655.0	3649.0	1656.0	848.0	82.0	31.0	10.0	5.0
LK-1131060	2617.0	29.0	2646.0	3455.0	1463.0	970.0	115.0	53.0	7.0	10.0
LK-1133095	2615.0	31.0	2647.0	3573.0	1428.0	1012.0	117.0	51.0	2.0	6.0
LK-1106125	2601.0	29.0	2629.0	3310.0	1335.0	1120.0	113.0	27.0	2.0	5.0
LK-1130050	2598.0	27.0	2625.0	3432.0	1578.0	877.0	76.0	46.0	13.0	8.0
LK-1221005	2597.0	23.0	2620.0	3246.0	1511.0	982.0	78.0	16.0	1.0	7.0
LK-6215040	2571.0	29.0	2600.0	3447.0	1812.0	636.0	53.0	22.0	45.0	3.0
LK-1131050	2569.0	28.0	2597.0	3391.0	1436.0	952.0	113.0	52.0	7.0	10.0
EC-05P	2562	29	2591	2591	1674	788	77	10	1	12
LK-5251	2550.0	41.0	2592.0	3421.0	1205.0	893.0	130.0	14.0	297.0	6.0
LK-2142160	2530.0	23.0	2553.0	3007.0	1569.0	912.0	31.0	11.0	4.0	3.0
LK-1131015	2517.0	27.0	2544.0	3322.0	1406.0	932.0	110.0	51.0	7.0	10.0
EC-16P	2509	23	2532	2532	1732	656	66	35	14	6
LK-1130035	2491.0	26.0	2517.0	3291.0	1513.0	841.0	73.0	44.0	13.0	7.0
