entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-3315	6354.0	381.0	6736.0	26513.0	3123.0	3023.0	212.0
LK-3333	6315.0	377.0	6694.0	26350.0	3103.0	3007.0	213.0
LK-5221	6296.0	119.0	6415.0	9179.0	3904.0	2021.0	369.0
LK-5321	6291.0	98.0	6393.0	11611.0	3000.0	3099.0	191.0
LK-6109	6287.0	84.0	6369.0	13995.0	2912.0	3147.0	226.0
LK-5206	6174.0	77.0	6248.0	8540.0	3108.0	2991.0	77.0
LK-1127080	6172.0	127.0	6300.0	9802.0	3154.0	2579.0	440.0
EC-11B	6147	230	6377	6377	2982	1819	1346
LK-43	6147	230	6377	6377	2982	1819	1346
LK-5106	6118.0	201.0	6321.0	11083.0	2852.0	1563.0	1704.0
LK-7145	6095.0	93.0	6185.0	16606.0	2251.0	3687.0	151.0
LK-2227	6084.0	68.0	6150.0	13760.0	3025.0	2981.0	73.0
LK-1103095	6067.0	107.0	6174.0	9089.0	3990.0	1770.0	307.0
LK-1127035	6037.0	96.0	6133.0	9260.0	3179.0	2528.0	329.0
LK-4115	5987.0	288.0	6279.0	38788.0	1519.0	2004.0	2466.0
LK-1103070	5958.0	105.0	6062.0	8924.0	3918.0	1738.0	301.0
LK-5103	5940.0	196.0	6137.0	10761.0	2767.0	1516.0	1654.0
LK-6124	5872.0	72.0	5949.0	5949.0	2664.0	2919.0	293.0
LK-6212	5868.0	54.0	5925.0	9721.0	3055.0	2717.0	97.0
EC-11C	5856	329	6185	41624	3098	1639	1119
LK-44	5856	329	6185	41624	3098	1639	1119
LK-2215	5718.0	137.0	5847.0	14051.0	3614.0	1981.0	125.0
LK-4509	5661.0	202.0	5867.0	29036.0	2053.0	2203.0	1409.0
LK-5306	5656.0	143.0	5800.0	14237.0	2062.0	1466.0	2127.0
LK-8203	5618.0	189.0	5808.0	16174.0	3412.0	2064.0	140.0
LK-5230	5566.0	107.0	5676.0	8117.0	3456.0	1788.0	325.0
LK-7210	5543.0	110.0	5650.0	11189.0	2960.0	2472.0	113.0
LK-5225	5376.0	101.0	5478.0	7843.0	3338.0	1727.0	313.0
LK-6151	5314.0	64.0	5373.0	10872.0	2780.0	2421.0	110.0
LK-7103	5306.0	117.0	5420.0	11922.0	2085.0	3127.0	93.0
LK-4139	5187.0	249.0	5437.0	20701.0	1934.0	1363.0	1880.0
LK-1103015	5168.0	94.0	5263.0	7907.0	3269.0	1569.0	330.0
LK-7106	5151.0	113.0	5263.0	11573.0	2025.0	3037.0	91.0
LK-3248	5138.0	55.0	5190.0	33193.0	2700.0	2340.0	97.0
LK-1103090	5110.0	90.0	5200.0	7654.0	3361.0	1491.0	258.0
LK-3133	5037.0	110.0	5144.0	36100.0	2375.0	2493.0	173.0
LK-8209	5002.0	168.0	5168.0	14393.0	3037.0	1839.0	124.0
LK-7163	4991.0	77.0	5064.0	13597.0	1844.0	3021.0	125.0
LK-5124	4950.0	341.0	5295.0	8165.0	2347.0	583.0	2020.0
LK-1131025	4904.0	74.0	4979.0	7038.0	2345.0	2332.0	227.0
LK-1124005	4835.0	62.0	4898.0	7451.0	2088.0	2507.0	240.0
EC-07P	4821	266	5087	5087	2010	2600	211
LK-7142	4817.0	72.0	4888.0	13124.0	1783.0	2913.0	122.0
LK-5216	4689.0	120.0	4807.0	6317.0	2521.0	1831.0	334.0
EC-18A	4681	44	4725	50128	2433	2123	125
LK-1127090	4657.0	68.0	4725.0	7369.0	2904.0	1480.0	273.0
EC-08D	4650	89	4739	63590	1256	3228	166
EC-03P	4633	257	4890	4890	2018	2383	232
EC-04P	4606	184	4790	4790	2391	2115	100
LK-3245	4532.0	47.0	4581.0	29293.0	2379.0	2066.0	89.0
LK-1103100	4458.0	78.0	4536.0	6677.0	2932.0	1301.0	225.0
LK-5133	4446.0	306.0	4751.0	7329.0	2107.0	523.0	1814.0
LK-1127060	4383.0	91.0	4474.0	6961.0	2239.0	1831.0	312.0
LK-8206	4353.0	148.0	4500.0	12526.0	2639.0	1602.0	106.0
LK-3324	4322.0	239.0	4559.0	23897.0	2133.0	2054.0	135.0
LK-1127095	4306.0	89.0	4395.0	6839.0	2200.0	1799.0	307.0
LK-8112	4299.0	101.0	4404.0	4404.0	2259.0	1969.0	75.0
LK-1127100	4285.0	88.0	4373.0	6805.0	2189.0	1790.0	305.0
EC-19F	4263	130	4393	38520	3255	956	52
LK-8127	4261.0	130.0	4394.0	38518.0	3257.0	954.0	54.0
LK-7127	4224.0	97.0	4316.0	16168.0	1519.0	2662.0	44.0
LK-8119	4223.0	166.0	4392.0	12331.0	2764.0	1371.0	92.0
LK-3318	4207.0	251.0	4462.0	17558.0	2066.0	1999.0	142.0
LK-8115	4205.0	97.0	4303.0	4303.0	2207.0	1925.0	76.0
LK-4309	4198.0	156.0	4355.0	4355.0	2035.0	1240.0	920.0
LK-6221	4195.0	61.0	4255.0	5675.0	2243.0	1889.0	61.0
LK-1103050	4172.0	73.0	4245.0	6250.0	2744.0	1217.0	211.0
LK-1103055	4141.0	73.0	4214.0	6203.0	2723.0	1208.0	209.0
LK-7166	4086.0	39.0	4126.0	12814.0	1776.0	2253.0	59.0
LK-1133090	4073.0	62.0	4135.0	6098.0	1986.0	1867.0	220.0
LK-3218	4035.0	125.0	4160.0	29560.0	2355.0	1544.0	139.0
LK-6118	4024.0	47.0	4066.0	10359.0	2195.0	1745.0	86.0
LK-1103040	4017.0	73.0	4090.0	6146.0	2541.0	1219.0	256.0
LK-1103155	3976.0	70.0	4046.0	5957.0	2615.0	1160.0	201.0
LK-1103030	3965.0	72.0	4038.0	6067.0	2509.0	1204.0	253.0
LK-1103080	3948.0	69.0	4017.0	5914.0	2597.0	1152.0	200.0
LK-6115	3910.0	39.0	3951.0	10064.0	2131.0	1694.0	85.0
LK-3325	3907.0	214.0	4117.0	21597.0	1926.0	1859.0	119.0
LK-1127055	3862.0	80.0	3942.0	6133.0	1973.0	1614.0	275.0
LK-1131065	3846.0	58.0	3904.0	5519.0	1839.0	1829.0	178.0
LK-3321	3840.0	211.0	4052.0	21241.0	1896.0	1825.0	124.0
LK-5318	3835.0	61.0	3897.0	7079.0	1828.0	1889.0	117.0
LK-1103160	3780.0	66.0	3847.0	5663.0	2486.0	1103.0	191.0
LK-1103065	3776.0	66.0	3842.0	5656.0	2483.0	1102.0	191.0
LK-1103020	3775.0	69.0	3844.0	5775.0	2388.0	1146.0	241.0
LK-5127	3764.0	261.0	4027.0	6207.0	1784.0	445.0	1542.0
LK-1103150	3754.0	66.0	3820.0	5624.0	2469.0	1095.0	190.0
LK-1130055	3730.0	53.0	3783.0	5393.0	1866.0	1690.0	174.0
LK-1127025	3679.0	59.0	3738.0	5643.0	1938.0	1541.0	200.0
LK-8109	3677.0	86.0	3761.0	3761.0	1928.0	1682.0	64.0
LK-7209	3667.0	160.0	3820.0	17410.0	2354.0	1248.0	59.0
LK-5203020	3666.0	45.0	3711.0	5071.0	1846.0	1774.0	45.0
LK-7121	3626.0	79.0	3700.0	13880.0	1307.0	2283.0	42.0
LK-1103035	3616.0	66.0	3682.0	5532.0	2287.0	1098.0	231.0
LK-5234	3602.0	91.0	3692.0	4853.0	1935.0	1406.0	259.0
LK-1103060	3596.0	63.0	3659.0	5387.0	2365.0	1049.0	182.0
LK-4203	3572.0	75.0	3650.0	24144.0	2311.0	737.0	528.0
LK-1131030	3569.0	54.0	3623.0	5122.0	1707.0	1697.0	165.0
LK-5227	3556.0	68.0	3625.0	5185.0	2207.0	1144.0	206.0
EC-22P	3549	109	3658	3658	1975	1439	135
LK-6206	3539.0	59.0	3599.0	5351.0	2282.0	1182.0	76.0
EC-21P	3444	67	3511	3511	1779	1561	104
LK-1103110	3435.0	60.0	3495.0	5145.0	2259.0	1002.0	174.0
LK-1127015	3431.0	55.0	3486.0	5264.0	1807.0	1437.0	187.0
LK-1131005	3375.0	51.0	3426.0	4844.0	1614.0	1605.0	156.0
LK-1103105	3333.0	59.0	3392.0	4993.0	2192.0	972.0	169.0
LK-4112	3333.0	163.0	3496.0	21597.0	845.0	1113.0	1372.0
LK-1130075	3332.0	47.0	3379.0	4817.0	1667.0	1510.0	155.0
LK-7124	3324.0	72.0	3398.0	12728.0	1198.0	2091.0	38.0
LK-1218135	3276.0	44.0	3320.0	4559.0	1861.0	1289.0	127.0
LK-3327	3259.0	122.0	3382.0	15914.0	1723.0	1453.0	84.0
EC-20B	3257	116	3373	51823	1781	1366	110
LK-1127010	3236.0	47.0	3283.0	5121.0	2018.0	1028.0	190.0
LK-2221	3228.0	34.0	3261.0	7296.0	1609.0	1583.0	37.0
LK-3130	3227.0	46.0	3276.0	15302.0	1345.0	1822.0	60.0
LK-2130240	3204.0	39.0	3243.0	4775.0	1667.0	1455.0	83.0
LK-1103145	3202.0	56.0	3258.0	4796.0	2106.0	934.0	162.0
LK-2206	3201.0	42.0	3247.0	30498.0	1802.0	1342.0	61.0
LK-1127070	3183.0	46.0	3230.0	5037.0	1985.0	1011.0	187.0
LK-1127065	3161.0	46.0	3207.0	5002.0	1971.0	1004.0	185.0
LK-2203	3098.0	46.0	3137.0	29547.0	1745.0	1301.0	62.0
LK-1131035	3097.0	47.0	3144.0	4444.0	1481.0	1473.0	143.0
LK-9112105	3069.0	34.0	3102.0	3898.0	1448.0	1539.0	81.0
LK-1131045	3058.0	46.0	3104.0	4388.0	1462.0	1454.0	142.0
LK-4103	3058.0	148.0	3206.0	12210.0	1142.0	807.0	1112.0
LK-1103135	3052.0	54.0	3106.0	4572.0	2007.0	890.0	154.0
LK-5130	3035.0	211.0	3244.0	5000.0	1437.0	356.0	1241.0
LK-1103175	3032.0	53.0	3086.0	4543.0	1994.0	885.0	153.0
LK-1103085	3024.0	53.0	3078.0	4531.0	1989.0	882.0	153.0
LK-5251	2995.0	79.0	3075.0	4291.0	1307.0	1409.0	277.0
LK-4104	2966.0	144.0	3109.0	11840.0	1109.0	781.0	1078.0
LK-1124095	2953.0	38.0	2991.0	4550.0	1275.0	1531.0	146.0
LK-7133	2906.0	75.0	2982.0	11956.0	1432.0	1431.0	45.0
LK-1127005	2886.0	42.0	2928.0	4567.0	1800.0	917.0	169.0
LK-1133095	2878.0	43.0	2922.0	4309.0	1404.0	1319.0	155.0
EC-08B	2862	51	2913	65407	1327	1494	41
LK-6215040	2843.0	48.0	2891.0	4296.0	1833.0	949.0	61.0
LK-1124010	2831.0	37.0	2867.0	4362.0	1223.0	1468.0	140.0
LK-1130045	2786.0	40.0	2826.0	4029.0	1394.0	1263.0	130.0
LK-7203	2785.0	25.0	2807.0	29781.0	1447.0	1264.0	75.0
LK-1124015	2728.0	35.0	2763.0	4204.0	1178.0	1414.0	135.0
LK-1106125	2719.0	45.0	2764.0	4005.0	1265.0	1326.0	128.0
LK-1131010	2670.0	41.0	2711.0	3832.0	1277.0	1270.0	124.0
LK-1221005	2664.0	49.0	2713.0	3802.0	1399.0	1182.0	82.0
LK-3224	2660.0	79.0	2740.0	19471.0	1554.0	1017.0	93.0
LK-5203015	2649.0	32.0	2681.0	3664.0	1334.0	1282.0	33.0
LK-1131060	2646.0	40.0	2686.0	3797.0	1265.0	1258.0	123.0
LK-2142160	2628.0	31.0	2659.0	3296.0	1475.0	1129.0	25.0
LK-1130005	2622.0	37.0	2659.0	3791.0	1312.0	1188.0	122.0
LK-1130010	2608.0	37.0	2645.0	3771.0	1305.0	1182.0	122.0
LK-1131050	2597.0	39.0	2637.0	3727.0	1242.0	1235.0	120.0
LK-1130030	2565.0	36.0	2601.0	3708.0	1283.0	1162.0	120.0
LK-1103025	2564.0	47.0	2611.0	3923.0	1622.0	778.0	164.0
LK-1131015	2544.0	39.0	2583.0	3651.0	1216.0	1210.0	118.0
LK-1218145	2540.0	34.0	2575.0	3535.0	1443.0	1000.0	98.0
LK-9112210	2523.0	28.0	2550.0	3204.0	1191.0	1265.0	67.0
LK-2224	2500.0	24.0	2524.0	5647.0	1243.0	1224.0	26.0
LK-8221	2492.0	58.0	2549.0	20127.0	1772.0	657.0	64.0
LK-3215	2464.0	72.0	2541.0	18046.0	1439.0	946.0	83.0
LK-1130050	2435.0	35.0	2470.0	3521.0	1218.0	1103.0	113.0
LK-1127020	2419.0	39.0	2457.0	3710.0	1274.0	1013.0	132.0
LK-1124085	2402.0	31.0	2433.0	3702.0	1038.0	1246.0	119.0
LK-1124045	2396.0	31.0	2427.0	3693.0	1035.0	1242.0	119.0
LK-1218175	2368.0	32.0	2400.0	3295.0	1345.0	932.0	91.0
LK-6112	2338.0	30.0	2367.0	2367.0	1061.0	1163.0	117.0
LK-1130035	2335.0	33.0	2368.0	3377.0	1168.0	1058.0	109.0
LK-1130070	2320.0	33.0	2352.0	3354.0	1160.0	1051.0	108.0
LK-1131055	2312.0	35.0	2347.0	3318.0	1106.0	1100.0	107.0
LK-1124035	2307.0	30.0	2336.0	3555.0	996.0	1196.0	114.0
LK-9112185	2302.0	25.0	2328.0	2925.0	1087.0	1155.0	61.0
EC-16P	2299	85	2384	2384	1192	1031	76
LK-1103005	2279.0	42.0	2320.0	3486.0	1441.0	692.0	145.0
LK-1133035	2275.0	34.0	2309.0	3406.0	1109.0	1043.0	123.0
LK-1124070	2274.0	29.0	2304.0	3505.0	982.0	1179.0	113.0
LK-1236005	2273.0	33.0	2306.0	3192.0	1035.0	1107.0	131.0
LK-1130025	2272.0	32.0	2304.0	3285.0	1136.0	1029.0	106.0
LK-1106035	2259.0	37.0	2296.0	3328.0	1051.0	1102.0	106.0
LK-1130020	2254.0	32.0	2286.0	3260.0	1128.0	1022.0	105.0
LK-1203140	2250.0	28.0	2278.0	3245.0	1379.0	789.0	82.0
LK-1127050	2247.0	46.0	2294.0	3569.0	1148.0	939.0	160.0
LK-9124165	2235.0	25.0	2260.0	2741.0	1149.0	1046.0	41.0
LK-1124065	2212.0	29.0	2241.0	3409.0	955.0	1147.0	110.0
LK-5112120	2210.0	70.0	2280.0	4119.0	1238.0	353.0	619.0
LK-8224	2204.0	52.0	2252.0	17789.0	1566.0	583.0	55.0
LK-1124075	2201.0	28.0	2230.0	3392.0	951.0	1141.0	109.0
LK-1203050	2200.0	27.0	2227.0	3172.0	1348.0	771.0	80.0
LK-9112060	2199.0	24.0	2223.0	2793.0	1038.0	1103.0	58.0
LK-1133170	2190.0	33.0	2223.0	3278.0	1068.0	1004.0	118.0
LK-1124090	2163.0	28.0	2191.0	3333.0	934.0	1122.0	107.0
LK-1121185	2143.0	31.0	2174.0	3292.0	818.0	1236.0	89.0
LK-1124060	2143.0	28.0	2170.0	3302.0	925.0	1111.0	106.0
LK-1130040	2135.0	30.0	2165.0	3087.0	1068.0	967.0	99.0
LK-4506	2134.0	77.0	2214.0	10954.0	775.0	831.0	532.0
LK-1218140	2133.0	29.0	2161.0	2968.0	1211.0	839.0	82.0
LK-1121065	2119.0	30.0	2149.0	3255.0	809.0	1222.0	88.0
LK-1227345	2117.0	26.0	2143.0	2818.0	792.0	1273.0	52.0
LK-1133030	2070.0	31.0	2101.0	3099.0	1009.0	949.0	112.0
LK-1133080	2068.0	31.0	2099.0	3096.0	1009.0	948.0	112.0
LK-6215050	2064.0	35.0	2098.0	3119.0	1331.0	689.0	45.0
LK-1121200	2048.0	29.0	2077.0	3146.0	782.0	1181.0	85.0
LK-1109150	2040.0	30.0	2069.0	3218.0	839.0	1123.0	77.0
LK-1106050	2039.0	34.0	2073.0	3004.0	949.0	995.0	96.0
LK-1206265	2038.0	30.0	2068.0	2774.0	1044.0	921.0	74.0
LK-1106005	2038.0	34.0	2071.0	3002.0	948.0	994.0	96.0
LK-1103165	2036.0	36.0	2071.0	3049.0	1339.0	594.0	103.0
LK-3139200	2034.0	34.0	2068.0	3039.0	1042.0	945.0	47.0
LK-1121175	2030.0	29.0	2060.0	3119.0	775.0	1171.0	84.0
LK-9221165	2027.0	30.0	2058.0	2802.0	1192.0	742.0	94.0
LK-1109080	2024.0	29.0	2053.0	3193.0	833.0	1114.0	77.0
LK-1131040	2023.0	31.0	2054.0	2903.0	967.0	962.0	94.0
LK-1203090	2019.0	25.0	2044.0	2911.0	1238.0	708.0	73.0
LK-1233265	2017.0	25.0	2042.0	2745.0	894.0	1041.0	83.0
LK-3227	2011.0	42.0	2049.0	27482.0	542.0	1394.0	70.0
LK-4124	1999.0	163.0	2165.0	8501.0	554.0	832.0	614.0
LK-9112180	1987.0	22.0	2009.0	2524.0	938.0	997.0	53.0
LK-1121130	1984.0	28.0	2012.0	3047.0	757.0	1144.0	82.0
LK-1130015	1979.0	28.0	2007.0	2862.0	990.0	897.0	92.0
LK-1236050	1975.0	29.0	2004.0	2773.0	899.0	962.0	114.0
LK-1236015	1970.0	29.0	1999.0	2767.0	897.0	960.0	113.0
LK-1133210	1969.0	30.0	1999.0	2948.0	960.0	903.0	106.0
LK-1121080	1963.0	28.0	1992.0	3016.0	749.0	1133.0	82.0
LK-2148020	1941.0	23.0	1963.0	2434.0	1089.0	833.0	18.0
LK-1124025	1937.0	25.0	1962.0	2985.0	837.0	1004.0	96.0
LK-3134	1923.0	43.0	1965.0	13787.0	907.0	952.0	64.0
LK-1324230	1920.0	31.0	1951.0	3247.0	908.0	970.0	42.0
LK-5327040	1920.0	21.0	1942.0	2890.0	969.0	660.0	292.0
LK-6245035	1919.0	28.0	1947.0	2564.0	1099.0	783.0	36.0
LK-1221235	1913.0	35.0	1949.0	2731.0	1005.0	849.0	59.0
LK-7218	1898.0	19.0	1918.0	20347.0	986.0	863.0	53.0
LK-1303050	1879.0	27.0	1906.0	2694.0	781.0	976.0	122.0
LK-1109155	1878.0	27.0	1906.0	2964.0	773.0	1034.0	71.0
LK-2315305	1874.0	43.0	1917.0	2472.0	1279.0	540.0	56.0
LK-7157	1872.0	18.0	1890.0	5873.0	813.0	1033.0	28.0
LK-4512	1868.0	68.0	1937.0	9587.0	677.0	727.0	464.0
LK-9118025	1862.0	20.0	1882.0	2332.0	969.0	863.0	30.0
LK-1106010	1858.0	31.0	1888.0	2737.0	864.0	906.0	87.0
LK-1131020	1858.0	28.0	1886.0	2666.0	888.0	883.0	86.0
LK-1103045	1858.0	34.0	1892.0	2843.0	1176.0	564.0	119.0
LK-1133010	1847.0	28.0	1875.0	2765.0	901.0	847.0	100.0
LK-4415	1842.0	101.0	1940.0	13060.0	972.0	515.0	350.0
LK-5330	1833.0	29.0	1862.0	3384.0	873.0	904.0	57.0
LK-1203040	1824.0	23.0	1847.0	2630.0	1118.0	640.0	66.0
LK-1203150	1816.0	23.0	1839.0	2618.0	1113.0	637.0	66.0
LK-1121100	1814.0	26.0	1840.0	2786.0	692.0	1046.0	75.0
LK-1133150	1802.0	27.0	1830.0	2698.0	879.0	826.0	97.0
LK-1130065	1801.0	26.0	1827.0	2604.0	901.0	816.0	84.0
LK-1127045	1783.0	28.0	1812.0	2736.0	939.0	747.0	97.0
LK-1133200	1769.0	27.0	1796.0	2649.0	863.0	811.0	95.0
LK-1239090	1758.0	25.0	1782.0	2370.0	857.0	846.0	54.0
LK-1236120	1758.0	26.0	1784.0	2469.0	801.0	856.0	101.0
LK-1121090	1748.0	25.0	1773.0	2685.0	667.0	1008.0	73.0
LK-1224335	1744.0	20.0	1765.0	2398.0	729.0	964.0	52.0
LK-1133125	1739.0	26.0	1765.0	2603.0	848.0	797.0	94.0
LK-8233	1739.0	41.0	1778.0	14041.0	1236.0	457.0	46.0
LK-1103140	1736.0	31.0	1766.0	2600.0	1142.0	506.0	88.0
LK-1236115	1731.0	25.0	1757.0	2431.0	789.0	843.0	100.0
LK-1121015	1730.0	25.0	1755.0	2657.0	660.0	998.0	72.0
LK-1106165	1726.0	29.0	1754.0	2542.0	803.0	842.0	81.0
LK-1121010	1724.0	25.0	1749.0	2648.0	658.0	995.0	72.0
LK-1133045	1723.0	26.0	1749.0	2579.0	840.0	790.0	93.0
LK-1121025	1723.0	25.0	1747.0	2646.0	657.0	994.0	72.0
LK-1133060	1716.0	26.0	1742.0	2569.0	837.0	787.0	93.0
LK-1133130	1706.0	26.0	1731.0	2553.0	832.0	782.0	92.0
LK-1136290	1702.0	24.0	1725.0	2413.0	691.0	951.0	60.0
LK-3139190	1697.0	29.0	1726.0	2537.0	870.0	788.0	39.0
LK-1109070	1694.0	25.0	1718.0	2672.0	697.0	932.0	64.0
LK-1133195	1691.0	26.0	1717.0	2532.0	825.0	775.0	91.0
LK-1103130	1683.0	30.0	1712.0	2521.0	1107.0	491.0	85.0
LK-1103125	1680.0	30.0	1710.0	2517.0	1105.0	490.0	85.0
LK-1136100	1680.0	23.0	1704.0	2382.0	682.0	939.0	59.0
LK-1221075	1680.0	31.0	1711.0	2399.0	883.0	746.0	52.0
LK-1121005	1674.0	24.0	1698.0	2572.0	639.0	966.0	70.0
LK-1203030	1674.0	21.0	1694.0	2413.0	1026.0	587.0	61.0
LK-1109185	1672.0	24.0	1696.0	2638.0	688.0	921.0	63.0
LK-1206145	1670.0	24.0	1694.0	2273.0	855.0	754.0	61.0
LK-1221245	1667.0	31.0	1698.0	2380.0	876.0	740.0	52.0
LK-2130130	1665.0	20.0	1686.0	2482.0	866.0	756.0	43.0
LK-9227005	1663.0	24.0	1686.0	2228.0	989.0	616.0	57.0
LK-1239125	1662.0	23.0	1685.0	2241.0	810.0	800.0	51.0
LK-3236	1646.0	36.0	1678.0	22497.0	443.0	1145.0	60.0
LK-1221240	1644.0	30.0	1675.0	2347.0	864.0	730.0	51.0
LK-5112065	1643.0	52.0	1695.0	3063.0	921.0	263.0	460.0
LK-1124030	1641.0	21.0	1662.0	2528.0	709.0	851.0	81.0
LK-1203025	1640.0	20.0	1661.0	2365.0	1005.0	575.0	60.0
LK-1203045	1639.0	20.0	1659.0	2363.0	1005.0	575.0	60.0
LK-1109190	1637.0	24.0	1660.0	2582.0	674.0	901.0	62.0
LK-1206200	1624.0	24.0	1648.0	2211.0	832.0	734.0	59.0
LK-9221100	1623.0	24.0	1647.0	2243.0	954.0	594.0	75.0
LK-2130030	1623.0	20.0	1643.0	2419.0	844.0	737.0	42.0
LK-1136285	1622.0	23.0	1644.0	2299.0	658.0	906.0	57.0
LK-7160	1622.0	43.0	1659.0	6661.0	798.0	798.0	29.0
LK-1121085	1618.0	23.0	1641.0	2485.0	617.0	933.0	67.0
LK-1133005	1615.0	24.0	1639.0	2418.0	788.0	740.0	87.0
LK-5327095	1614.0	18.0	1632.0	2429.0	814.0	555.0	246.0
LK-1221025	1613.0	30.0	1642.0	2302.0	847.0	716.0	50.0
LK-9136115	1611.0	17.0	1627.0	1917.0	823.0	756.0	31.0
LK-1239140	1610.0	22.0	1632.0	2170.0	785.0	775.0	50.0
LK-1124050	1610.0	21.0	1631.0	2481.0	696.0	835.0	80.0
LK-9124015	1604.0	18.0	1622.0	1967.0	825.0	750.0	29.0
LK-9206125	1603.0	20.0	1622.0	2391.0	970.0	610.0	23.0
LK-9118130	1602.0	17.0	1619.0	2005.0	834.0	742.0	26.0
LK-1221155	1601.0	29.0	1630.0	2285.0	841.0	710.0	49.0
LK-5303	1598.0	26.0	1622.0	2949.0	761.0	787.0	48.0
LK-1236020	1595.0	23.0	1619.0	2240.0	727.0	777.0	92.0
LK-5112115	1593.0	51.0	1643.0	2969.0	892.0	254.0	446.0
LK-9212040	1591.0	24.0	1615.0	2468.0	776.0	779.0	36.0
LK-9212085	1591.0	24.0	1616.0	2468.0	776.0	779.0	36.0
LK-2309375	1584.0	25.0	1609.0	2120.0	868.0	696.0	19.0
LK-1106030	1581.0	26.0	1607.0	2328.0	735.0	771.0	74.0
LK-2130275	1581.0	19.0	1600.0	2356.0	822.0	718.0	41.0
LK-1239200	1574.0	22.0	1596.0	2122.0	768.0	758.0	49.0
LK-1106115	1572.0	26.0	1598.0	2315.0	731.0	767.0	74.0
LK-1206175	1568.0	23.0	1591.0	2134.0	803.0	708.0	57.0
LK-6203155	1562.0	26.0	1589.0	2361.0	1007.0	521.0	34.0
LK-7139090	1562.0	22.0	1584.0	2665.0	753.0	786.0	23.0
LK-1121035	1561.0	22.0	1583.0	2397.0	596.0	900.0	65.0
LK-1236145	1560.0	23.0	1583.0	2191.0	711.0	760.0	90.0
LK-1324285	1555.0	25.0	1580.0	2630.0	735.0	785.0	34.0
LK-9221090	1552.0	23.0	1575.0	2145.0	912.0	568.0	72.0
LK-5327080	1552.0	17.0	1569.0	2336.0	783.0	533.0	236.0
LK-1133075	1550.0	23.0	1574.0	2321.0	756.0	711.0	84.0
LK-3139020	1549.0	26.0	1575.0	2315.0	794.0	720.0	36.0
LK-9112230	1547.0	17.0	1564.0	1965.0	730.0	776.0	41.0
LK-1106045	1543.0	26.0	1569.0	2274.0	718.0	753.0	72.0
LK-2127360	1539.0	23.0	1562.0	2706.0	844.0	671.0	24.0
LK-9112205	1538.0	17.0	1555.0	1954.0	726.0	771.0	41.0
LK-6215005	1537.0	26.0	1562.0	2322.0	991.0	513.0	33.0
LK-5203045	1536.0	19.0	1554.0	2124.0	773.0	743.0	19.0
LK-1112005	1536.0	21.0	1557.0	2666.0	638.0	845.0	53.0
LK-1324245	1535.0	25.0	1559.0	2596.0	726.0	775.0	34.0
LK-9212055	1535.0	23.0	1559.0	2381.0	749.0	752.0	34.0
LK-5333	1534.0	24.0	1557.0	2830.0	731.0	756.0	47.0
LK-1109115	1526.0	22.0	1549.0	2408.0	628.0	840.0	58.0
LK-1121155	1523.0	22.0	1545.0	2339.0	581.0	878.0	63.0
LK-1121020	1522.0	22.0	1544.0	2337.0	581.0	878.0	63.0
LK-4409	1514.0	83.0	1596.0	10756.0	803.0	423.0	289.0
LK-9221170	1512.0	23.0	1535.0	2091.0	889.0	553.0	70.0
LK-1121165	1511.0	22.0	1533.0	2321.0	577.0	872.0	63.0
LK-1239020	1508.0	21.0	1529.0	2033.0	735.0	726.0	47.0
LK-1133040	1505.0	23.0	1528.0	2254.0	734.0	690.0	81.0
LK-1136250	1501.0	21.0	1522.0	2129.0	609.0	839.0	53.0
LK-5203050	1499.0	18.0	1517.0	2073.0	755.0	725.0	18.0
LK-2142050	1495.0	17.0	1512.0	1875.0	839.0	642.0	14.0
LK-1236180	1490.0	22.0	1512.0	2092.0	679.0	726.0	86.0
LK-3312120	1488.0	61.0	1549.0	3468.0	729.0	716.0	43.0
LK-1233250	1486.0	19.0	1505.0	2023.0	659.0	767.0	61.0
LK-1109145	1485.0	22.0	1507.0	2343.0	611.0	818.0	56.0
LK-2130260	1484.0	18.0	1502.0	2211.0	772.0	674.0	38.0
LK-1133135	1482.0	22.0	1504.0	2218.0	722.0	679.0	80.0
LK-5203035	1477.0	18.0	1495.0	2043.0	744.0	715.0	18.0
EC-17P	1477	0	1477	1477	737	708	32
LK-9124060	1476.0	17.0	1492.0	1809.0	758.0	690.0	27.0
LK-5203010	1475.0	18.0	1493.0	2040.0	743.0	714.0	18.0
LK-1203005	1474.0	18.0	1492.0	2125.0	903.0	517.0	54.0
LK-7130	1472.0	37.0	1508.0	6051.0	723.0	722.0	26.0
LK-1239105	1471.0	21.0	1491.0	1983.0	717.0	708.0	45.0
LK-1239115	1471.0	21.0	1492.0	1983.0	717.0	708.0	46.0
LK-1124055	1469.0	19.0	1488.0	2263.0	634.0	762.0	73.0
EC-06P	1467	42	1509	1509	813	619	35
LK-2112180	1460.0	24.0	1484.0	1947.0	835.0	603.0	22.0
LK-1130060	1459.0	21.0	1480.0	2110.0	730.0	661.0	68.0
LK-9221075	1458.0	22.0	1480.0	2015.0	857.0	534.0	67.0
LK-1221050	1456.0	27.0	1483.0	2079.0	765.0	646.0	45.0
LK-1133065	1454.0	22.0	1476.0	2177.0	709.0	667.0	78.0
LK-1239075	1451.0	20.0	1471.0	1956.0	707.0	699.0	45.0
LK-1124020	1451.0	19.0	1470.0	2237.0	627.0	752.0	72.0
