entity_id	valid	rejected	polled	electors	NDF	UPFA	DUNF	UDF	JSP	SLLP	Ind 5	Ind 1	NSH	ONF	USP	Ind 3	LF	SEP	NA	Ind 2	RPP	JP	Ind 4	PNF	ACAKO	UNAF
LK-2139	57457.0	634.0	58090.0	76815.0	27121.0	29234.0	217.0	128.0	145.0	80.0	11.0	94.0	38.0	33.0	15.0	30.0	8.0	0.0	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-04K	57454	631	58085	76812	27123	29235	216	114	146	76	39	82	57	56	45	54	36	16	30	44	20	17	15	10	11	12
EC-19H	57311	735	58046	77312	26085	29975	182	157	178	83	61	100	71	74	60	73	23	34	23	27	20	20	13	21	18	13
EC-16D	57124	355	57479	83218	21612	34799	143	65	88	55	12	86	38	31	30	36	30	26	8	22	9	2	9	12	5	6
EC-18A	56990	350	57340	77084	16517	39587	167	55	163	70	13	139	40	39	30	49	21	16	14	23	4	10	11	8	8	6
EC-09B	56862	324	57186	74470	17965	38055	131	87	133	66	25	93	34	46	46	56	24	10	14	26	8	15	8	10	7	3
EC-01I	55825	557	56382	73009	26129	29125	55	46	45	136	10	56	19	31	24	33	51	9	4	16	4	8	2	10	6	6
LK-1124	55823.0	558.0	56381.0	73008.0	26129.0	29126.0	57.0	45.0	42.0	136.0	10.0	58.0	21.0	33.0	25.0	34.0	55.0	4.0	0.0	18.0	0.0	4.0	0.0	10.0	1.0	1.0
LK-3136	55679.0	333.0	56008.0	74442.0	17617.0	37326.0	121.0	58.0	155.0	36.0	0.0	109.0	12.0	5.0	12.0	31.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-07G	55672	336	56008	74442	17617	37329	125	58	155	44	9	105	30	26	30	43	11	20	8	23	9	6	8	8	2	6
EC-14C	55219	696	55915	85401	32631	21002	384	252	110	65	52	131	117	98	94	58	32	30	33	43	15	8	31	11	11	11
LK-5327	55216.0	698.0	55913.0	85400.0	32631.0	21002.0	386.0	251.0	110.0	63.0	54.0	131.0	116.0	99.0	94.0	59.0	35.0	33.0	37.0	44.0	9.0	0.0	33.0	3.0	3.0	3.0
EC-15K	54555	311	54866	73283	19328	34501	146	48	120	59	14	88	29	30	29	47	17	11	6	32	8	10	11	10	6	5
EC-08E	54372	308	54680	74601	17219	36428	116	84	145	62	12	74	33	33	23	35	14	8	5	35	7	11	6	9	5	8
EC-04H	54356	534	54890	72906	25243	28444	105	71	83	50	28	65	41	27	29	28	35	17	10	27	3	5	16	6	19	4
EC-05C	54347	650	54997	75154	26013	26996	289	159	174	83	48	100	61	60	57	75	34	25	29	39	16	17	25	23	16	8
EC-18B	54302	281	54583	72402	18979	34613	93	57	89	49	9	130	61	45	24	57	9	8	18	16	8	3	12	7	7	8
EC-07H	54038	312	54350	71575	27625	25797	75	73	94	37	17	64	35	30	34	44	20	10	7	30	10	5	12	6	11	2
LK-3139	54037.0	311.0	54349.0	71573.0	27625.0	25798.0	76.0	73.0	97.0	35.0	9.0	65.0	31.0	29.0	31.0	43.0	14.0	1.0	0.0	29.0	1.0	0.0	2.0	0.0	1.0	0.0
EC-22H	53764	458	54222	70448	19819	33145	140	92	163	50	28	59	23	21	47	49	11	16	9	20	18	16	9	11	13	5
LK-9221	53761.0	453.0	54222.0	70449.0	19817.0	33146.0	141.0	94.0	164.0	48.0	30.0	61.0	24.0	22.0	46.0	47.0	1.0	9.0	1.0	21.0	15.0	9.0	1.0	1.0	6.0	0.0
EC-15E	53598	343	53941	71905	16282	36497	185	57	128	62	16	89	37	29	35	48	31	21	9	27	9	11	9	7	5	4
LK-6136	53597.0	342.0	53941.0	71904.0	16282.0	36499.0	186.0	60.0	125.0	66.0	2.0	87.0	41.0	25.0	41.0	54.0	31.0	10.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-17G	53491	396	53887	73885	18431	34101	227	64	134	61	21	141	41	31	37	60	19	19	15	33	13	16	8	9	7	3
EC-07B	53334	320	53654	68780	19191	33488	79	50	150	37	4	93	27	27	27	30	17	19	19	31	6	5	7	11	7	9
EC-15F	53285	270	53555	70131	19681	32854	182	54	107	41	16	98	28	37	31	37	24	11	12	31	8	7	11	10	3	2
LK-1115	53218.0	441.0	53651.0	68726.0	18351.0	34106.0	97.0	81.0	138.0	62.0	13.0	94.0	13.0	15.0	36.0	28.0	45.0	4.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-22G	53090	431	53521	69964	20346	31456	217	153	161	99	58	113	82	68	65	58	30	32	18	31	23	21	23	18	10	8
LK-2309	52996.0	875.0	53872.0	73367.0	21475.0	29624.0	376.0	203.0	317.0	178.0	101.0	139.0	42.0	69.0	51.0	57.0	33.0	19.0	14.0	23.0	12.0	17.0	5.0	12.0	5.0	1.0
EC-06D	52994	875	53869	73369	21474	29618	381	196	315	169	105	135	61	84	69	76	58	40	29	48	26	35	18	26	17	14
LK-2303	52571.0	1060.0	53620.0	70729.0	26728.0	24126.0	527.0	209.0	191.0	108.0	59.0	96.0	71.0	93.0	62.0	28.0	12.0	16.0	21.0	21.0	21.0	4.0	11.0	2.0	0.0	0.0
EC-06B	52570	1057	53627	70730	26727	24120	531	210	190	107	68	94	80	91	73	44	28	30	35	35	35	17	24	16	7	8
EC-17A	51982	293	52275	75683	14971	35996	236	54	171	83	19	148	49	38	31	56	16	16	5	21	14	12	12	16	12	6
EC-14B	51698	1050	52748	86685	35887	13935	445	384	83	83	193	74	69	98	95	35	60	30	28	44	24	22	27	24	27	31
EC-17B	51687	356	52043	73590	17054	33622	311	70	137	53	20	151	51	42	22	37	28	8	8	20	19	9	8	6	7	4
EC-20A	51357	544	51901	74692	15649	34523	192	104	252	104	23	153	48	47	37	51	34	27	14	23	10	16	12	15	12	11
EC-19G	51232	509	51741	68937	23092	27252	110	82	99	57	36	85	42	64	53	60	21	20	22	44	16	13	17	16	17	14
LK-8130	51231.0	506.0	51745.0	68933.0	23090.0	27250.0	113.0	82.0	98.0	58.0	41.0	84.0	48.0	66.0	55.0	58.0	6.0	3.0	9.0	49.0	0.0	0.0	1.0	0.0	1.0	0.0
LK-9212	49677.0	373.0	50050.0	67118.0	15789.0	33128.0	130.0	73.0	114.0	68.0	4.0	81.0	15.0	30.0	12.0	61.0	4.0	9.0	3.0	39.0	0.0	0.0	0.0	3.0	0.0	0.0
EC-22C	49674	372	50046	67118	15791	33129	127	69	116	62	20	84	28	34	26	49	18	24	12	38	8	8	7	12	6	6
EC-01G	49316	512	49828	66622	22589	26215	46	44	59	71	17	45	22	24	22	22	55	17	10	24	3	7	7	6	4	7
LK-1131	49316.0	513.0	49827.0	66621.0	22590.0	26214.0	46.0	44.0	60.0	72.0	16.0	45.0	22.0	24.0	22.0	22.0	55.0	16.0	12.0	24.0	0.0	6.0	6.0	4.0	1.0	6.0
EC-07C	49024	308	49332	67025	13420	34809	91	67	198	57	9	118	28	27	18	46	20	3	10	44	14	11	13	9	7	5
EC-05B	48798	361	49159	64696	16300	31277	213	100	188	90	44	136	72	46	59	70	31	21	28	32	15	20	20	15	15	6
EC-01D	48295	699	48994	68643	28334	19107	81	74	43	207	66	30	30	38	44	31	109	25	13	19	3	14	4	4	5	14
EC-13B	48262	556	48818	71442	27003	19991	236	300	110	71	59	105	58	84	49	46	18	17	17	29	9	14	11	14	10	11
EC-11B	48163	1335	49498	112924	31796	13742	569	381	183	104	308	125	127	122	115	68	136	58	52	39	27	30	46	41	23	71
LK-43	48163	1335	49498	112924	31796	13742	569	381	183	104	308	125	127	122	115	68	136	58	52	39	27	30	46	41	23	71
EC-22B	47946	330	48276	64565	16077	30980	136	86	146	86	30	85	43	36	34	45	25	20	10	41	17	14	13	6	9	7
LK-9215	47944.0	333.0	48277.0	64565.0	16077.0	30975.0	133.0	83.0	151.0	83.0	36.0	83.0	49.0	44.0	42.0	50.0	23.0	7.0	0.0	49.0	2.0	0.0	0.0	0.0	0.0	0.0
LK-2145	47723.0	673.0	48396.0	65173.0	21795.0	24603.0	293.0	130.0	201.0	116.0	35.0	95.0	64.0	81.0	61.0	73.0	29.0	0.0	19.0	22.0	0.0	6.0	12.0	2.0	0.0	0.0
EC-04G	47721	674	48395	65176	21791	24601	295	136	202	119	41	94	56	71	52	62	38	8	31	35	12	21	26	17	5	8
EC-06C	47476	748	48224	65969	16470	29164	518	165	312	127	69	112	74	53	57	53	46	21	31	70	23	27	22	17	26	19
LK-2306	47476.0	743.0	48219.0	65964.0	16471.0	29162.0	522.0	161.0	316.0	133.0	62.0	122.0	73.0	22.0	32.0	22.0	15.0	3.0	7.0	64.0	4.0	5.0	3.0	2.0	5.0	3.0
EC-15N	47471	308	47779	65846	17596	28907	198	69	169	71	21	117	41	46	45	48	24	12	18	28	8	16	13	12	9	3
LK-6163	47471.0	309.0	47779.0	65845.0	17595.0	28905.0	196.0	74.0	170.0	74.0	0.0	116.0	15.0	27.0	24.0	31.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-19E	46906	665	47571	63124	21946	23758	144	151	161	76	73	85	63	71	66	67	39	39	32	33	18	17	21	17	14	15
LK-8124	46906.0	665.0	47571.0	63124.0	21949.0	23756.0	144.0	151.0	160.0	77.0	75.0	87.0	65.0	72.0	67.0	68.0	43.0	43.0	30.0	34.0	6.0	4.0	10.0	4.0	1.0	2.0
EC-22D	46517	346	46863	62325	15967	29864	131	54	99	49	15	74	38	40	23	51	16	27	12	17	8	6	6	8	6	6
LK-9203	46516.0	351.0	46861.0	62325.0	15971.0	29867.0	128.0	54.0	106.0	47.0	0.0	79.0	25.0	31.0	2.0	49.0	1.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-21G	46476	278	46754	57232	14009	31514	141	104	141	94	8	144	37	50	57	40	18	13	15	25	11	10	14	15	7	9
EC-15P	46206	1111	47317	47317	14673	31379	40	11	17	5	1	20	4	6	6	9	10	1	0	7	1	9	2	3	0	2
LK-2133	46179.0	493.0	46670.0	62075.0	21642.0	23788.0	113.0	102.0	106.0	39.0	0.0	69.0	54.0	25.0	21.0	42.0	6.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-22I	46145	398	46543	61507	16461	28460	164	140	202	94	36	107	56	55	56	72	50	21	19	49	12	30	10	24	16	11
EC-12C	45904	1161	47065	80972	36776	5968	1016	578	150	141	154	86	206	161	100	55	111	54	70	26	36	36	57	58	30	35
LK-6130	44724.0	370.0	45097.0	62583.0	15307.0	28688.0	180.0	58.0	97.0	61.0	0.0	82.0	33.0	24.0	16.0	51.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7139	44523.0	403.0	44922.0	64490.0	14678.0	28934.0	182.0	58.0	175.0	48.0	15.0	137.0	34.0	37.0	31.0	44.0	27.0	13.0	8.0	39.0	2.0	8.0	1.0	2.0	1.0	2.0
LK-2112	44506.0	649.0	45158.0	60699.0	21361.0	22084.0	185.0	125.0	131.0	81.0	41.0	77.0	70.0	57.0	61.0	52.0	21.0	23.0	18.0	43.0	3.0	14.0	9.0	2.0	4.0	1.0
LK-8127	44463.0	426.0	44882.0	59472.0	18697.0	24831.0	130.0	89.0	123.0	72.0	32.0	91.0	42.0	71.0	64.0	65.0	1.0	12.0	15.0	9.0	0.0	0.0	2.0	2.0	0.0	0.0
EC-19F	44459	425	44884	59472	18696	24831	131	88	121	68	37	90	42	67	60	61	16	23	25	22	14	13	18	19	13	4
EC-01F	44383	465	44848	61194	24441	19457	52	33	34	63	43	39	22	18	14	25	73	12	8	19	2	6	7	5	5	5
LK-1130	44381.0	465.0	44847.0	61196.0	24441.0	19457.0	52.0	32.0	32.0	63.0	44.0	39.0	21.0	17.0	15.0	27.0	74.0	14.0	9.0	17.0	0.0	2.0	4.0	1.0	1.0	1.0
EC-14A	44269	563	44832	69047	15260	27932	262	121	100	66	32	133	63	42	54	51	29	19	21	14	19	10	13	13	6	9
LK-9118	44230.0	339.0	44570.0	56008.0	16311.0	27012.0	149.0	84.0	115.0	65.0	18.0	98.0	65.0	50.0	48.0	48.0	22.0	5.0	10.0	18.0	4.0	5.0	5.0	5.0	5.0	2.0
EC-19I	44159	831	44990	60706	23856	19135	154	218	83	82	53	66	87	86	63	35	34	39	35	32	28	12	19	19	11	12
EC-13C	43486	544	44030	66135	32946	9564	181	284	39	62	45	27	39	81	41	28	26	7	10	19	8	15	39	8	11	6
EC-19C	42531	716	43247	60002	22601	18529	177	231	130	102	68	75	90	109	71	52	46	25	47	30	34	20	31	29	19	15
LK-3330	42447.0	242.0	42685.0	55588.0	13409.0	28409.0	97.0	69.0	99.0	56.0	1.0	74.0	9.0	28.0	28.0	47.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-17F	42429	358	42787	59137	13928	27619	206	66	147	57	22	112	29	40	25	65	10	13	10	27	10	3	11	16	7	6
LK-1330	42244.0	317.0	42560.0	55811.0	14554.0	26856.0	104.0	129.0	153.0	65.0	23.0	73.0	27.0	28.0	39.0	40.0	18.0	10.0	0.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0
EC-04D	41613	397	42010	55629	13220	27179	265	97	183	89	30	132	58	51	44	68	30	19	18	51	11	15	17	17	6	13
LK-6172	41585.0	206.0	41794.0	55757.0	16368.0	24649.0	119.0	47.0	75.0	31.0	0.0	64.0	35.0	12.0	4.0	47.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2142	41432.0	531.0	41964.0	56656.0	19948.0	20557.0	173.0	108.0	114.0	65.0	33.0	81.0	64.0	50.0	41.0	41.0	26.0	17.0	33.0	40.0	10.0	4.0	4.0	6.0	1.0	1.0
LK-9142	41272.0	319.0	41594.0	52997.0	15575.0	24742.0	215.0	110.0	92.0	72.0	21.0	93.0	62.0	55.0	42.0	45.0	18.0	5.0	18.0	18.0	7.0	4.0	2.0	5.0	2.0	0.0
LK-7215	41146.0	298.0	41443.0	55072.0	14926.0	25550.0	132.0	57.0	92.0	46.0	1.0	93.0	45.0	36.0	20.0	39.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
EC-01C	41132	543	41675	58757	23636	16909	67	65	34	109	28	47	29	34	23	28	46	11	7	16	8	7	7	6	8	7
LK-7115	40344.0	323.0	40670.0	55070.0	13911.0	25871.0	155.0	25.0	99.0	41.0	2.0	68.0	24.0	24.0	17.0	19.0	11.0	0.0	0.0	9.0	1.0	1.0	1.0	0.0	1.0	0.0
LK-3145	39782.0	227.0	40004.0	51530.0	14782.0	24476.0	71.0	56.0	86.0	54.0	0.0	62.0	4.0	11.0	10.0	41.0	1.0	1.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7212	39765.0	288.0	40054.0	53222.0	14431.0	24695.0	130.0	50.0	87.0	43.0	0.0	90.0	43.0	36.0	20.0	38.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-04A	38836	300	39136	52553	15338	22703	170	84	120	75	19	59	36	30	28	42	17	10	13	30	13	13	14	6	13	3
LK-2218	38710.0	462.0	39175.0	53529.0	18525.0	19229.0	205.0	112.0	123.0	63.0	30.0	74.0	42.0	42.0	39.0	57.0	17.0	8.0	10.0	25.0	4.0	4.0	8.0	7.0	4.0	0.0
LK-3133	38591.0	232.0	38825.0	49771.0	13888.0	24235.0	56.0	38.0	110.0	32.0	0.0	70.0	18.0	18.0	18.0	26.0	3.0	5.0	5.0	27.0	0.0	0.0	0.0	1.0	0.0	0.0
LK-5315	38560.0	787.0	39342.0	64654.0	26770.0	10394.0	334.0	287.0	58.0	58.0	146.0	54.0	52.0	71.0	68.0	28.0	46.0	22.0	17.0	34.0	13.0	12.0	16.0	13.0	16.0	22.0
EC-19D	38392	441	38833	51468	17917	19799	69	75	72	60	42	45	45	57	31	47	14	23	17	19	14	11	13	10	7	5
LK-8121	38390.0	442.0	38834.0	51468.0	17918.0	19797.0	71.0	74.0	73.0	59.0	43.0	43.0	43.0	59.0	32.0	48.0	13.0	25.0	17.0	22.0	13.0	6.0	10.0	4.0	0.0	0.0
LK-1312	38154.0	279.0	38429.0	48944.0	12453.0	24815.0	155.0	104.0	124.0	80.0	22.0	69.0	46.0	33.0	50.0	56.0	22.0	22.0	4.0	31.0	1.0	2.0	4.0	1.0	0.0	0.0
LK-8103	37988.0	291.0	38279.0	50892.0	14311.0	22892.0	106.0	66.0	123.0	71.0	28.0	96.0	46.0	43.0	36.0	40.0	18.0	1.0	32.0	23.0	3.0	5.0	1.0	5.0	0.0	0.0
LK-3309	37915.0	255.0	38174.0	49132.0	12807.0	24490.0	115.0	52.0	115.0	52.0	8.0	74.0	16.0	29.0	18.0	35.0	1.0	0.0	1.0	17.0	0.0	4.0	1.0	0.0	0.0	0.0
EC-22F	37543	268	37811	51391	13469	23204	177	75	113	60	19	95	39	47	39	40	32	18	17	35	7	19	9	11	12	6
LK-9209	37543.0	266.0	37814.0	51391.0	13473.0	23204.0	177.0	72.0	115.0	62.0	2.0	93.0	47.0	57.0	47.0	49.0	32.0	2.0	2.0	42.0	0.0	2.0	0.0	0.0	0.0	0.0
LK-3239	37460.0	196.0	37654.0	50552.0	12813.0	24114.0	54.0	85.0	101.0	44.0	2.0	55.0	16.0	13.0	29.0	33.0	3.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127	37178.0	243.0	37421.0	51460.0	12255.0	24259.0	176.0	11.0	96.0	29.0	1.0	102.0	15.0	5.0	1.0	18.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2206	36994.0	329.0	37323.0	50237.0	11847.0	24401.0	151.0	70.0	110.0	40.0	6.0	107.0	26.0	11.0	33.0	47.0	6.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-3112	36857.0	218.0	37076.0	47836.0	11406.0	24848.0	77.0	51.0	137.0	48.0	2.0	71.0	10.0	5.0	19.0	50.0	4.0	0.0	0.0	33.0	0.0	2.0	0.0	0.0	0.0	0.0
LK-6145	36654.0	189.0	36841.0	48242.0	13538.0	22596.0	127.0	42.0	77.0	11.0	0.0	72.0	1.0	9.0	2.0	9.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-07A	36401	241	36642	50109	12198	23634	71	44	134	32	10	59	27	29	23	39	19	24	4	26	2	8	4	3	5	6
LK-3106	36399.0	240.0	36643.0	50109.0	12197.0	23631.0	72.0	50.0	133.0	35.0	0.0	60.0	24.0	27.0	18.0	42.0	8.0	21.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-17P	36293	632	36925	36925	10228	25760	143	13	32	10	2	30	6	3	7	10	11	1	1	12	3	5	0	9	0	7
LK-3206	36267.0	348.0	36610.0	47705.0	11572.0	23765.0	138.0	78.0	183.0	76.0	23.0	114.0	45.0	41.0	50.0	36.0	27.0	2.0	4.0	28.0	23.0	10.0	0.0	4.0	0.0	0.0
LK-6184	36116.0	235.0	36352.0	47576.0	12237.0	23451.0	83.0	26.0	70.0	25.0	0.0	68.0	0.0	2.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2203	35835.0	318.0	36144.0	48670.0	11482.0	23635.0	145.0	66.0	109.0	44.0	3.0	102.0	30.0	7.0	36.0	51.0	3.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6245	35398.0	246.0	35648.0	52068.0	13583.0	21360.0	91.0	55.0	63.0	35.0	0.0	56.0	2.0	18.0	10.0	29.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-7206	34901.0	185.0	35081.0	46535.0	12197.0	22244.0	62.0	43.0	56.0	36.0	0.0	85.0	44.0	33.0	3.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2233	34410.0	431.0	34843.0	47513.0	14813.0	18704.0	133.0	122.0	126.0	52.0	24.0	87.0	45.0	47.0	52.0	44.0	17.0	2.0	7.0	11.0	8.0	1.0	0.0	0.0	0.0	0.0
LK-3154	34271.0	196.0	34461.0	44313.0	10821.0	22938.0	87.0	59.0	88.0	45.0	0.0	60.0	16.0	6.0	9.0	19.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-19B	34267	1068	35335	48231	12529	20816	107	98	152	79	42	76	55	61	46	53	18	21	20	17	15	19	14	8	5	16
LK-6106	34174.0	163.0	34338.0	47269.0	10629.0	22937.0	147.0	41.0	90.0	55.0	1.0	89.0	16.0	10.0	1.0	6.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8133	33918.0	436.0	34352.0	45751.0	15439.0	17740.0	106.0	96.0	104.0	48.0	34.0	56.0	46.0	47.0	34.0	46.0	11.0	20.0	11.0	14.0	4.0	4.0	0.0	5.0	4.0	0.0
LK-2124	33878.0	503.0	34387.0	45145.0	13955.0	19012.0	179.0	103.0	125.0	38.0	3.0	78.0	66.0	41.0	14.0	38.0	5.0	5.0	0.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0
EC-04E	33876	509	34385	45144	13957	19009	183	105	119	45	21	75	62	47	35	45	27	22	12	37	14	14	18	9	12	8
LK-7203	33860.0	210.0	34067.0	45798.0	9812.0	23519.0	95.0	35.0	95.0	51.0	0.0	81.0	19.0	16.0	4.0	29.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6142	33832.0	195.0	34028.0	44862.0	12664.0	20700.0	89.0	30.0	68.0	33.0	0.0	60.0	3.0	9.0	13.0	25.0	10.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3109	33361.0	208.0	33569.0	45607.0	9133.0	23683.0	65.0	47.0	136.0	42.0	0.0	79.0	16.0	14.0	4.0	32.0	5.0	0.0	0.0	29.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1327	33239.0	249.0	33489.0	43921.0	11457.0	21133.0	82.0	99.0	121.0	50.0	15.0	56.0	21.0	23.0	34.0	35.0	12.0	6.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0
LK-2109	33198.0	350.0	33557.0	44632.0	15557.0	17101.0	85.0	69.0	75.0	36.0	4.0	45.0	37.0	29.0	27.0	36.0	16.0	6.0	3.0	20.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-4309	32899.0	911.0	33811.0	77138.0	21718.0	9387.0	388.0	259.0	124.0	71.0	209.0	85.0	86.0	84.0	77.0	43.0	94.0	38.0	35.0	23.0	17.0	19.0	31.0	25.0	13.0	44.0
LK-6248	32432.0	225.0	32658.0	47702.0	12442.0	19572.0	84.0	47.0	61.0	30.0	0.0	51.0	3.0	19.0	13.0	24.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5203	32271.0	181.0	32451.0	43457.0	9826.0	21922.0	78.0	24.0	87.0	41.0	15.0	109.0	22.0	31.0	18.0	28.0	2.0	8.0	11.0	15.0	2.0	4.0	2.0	2.0	2.0	1.0
LK-9115	32258.0	246.0	32504.0	40847.0	11895.0	19707.0	109.0	58.0	86.0	46.0	9.0	71.0	46.0	42.0	37.0	40.0	10.0	4.0	5.0	9.0	0.0	4.0	4.0	4.0	4.0	0.0
LK-3315	32045.0	194.0	32239.0	41192.0	8935.0	22624.0	89.0	16.0	98.0	48.0	0.0	79.0	2.0	1.0	1.0	7.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6181	31929.0	202.0	32133.0	42058.0	10821.0	20725.0	75.0	25.0	57.0	25.0	0.0	53.0	2.0	5.0	1.0	45.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3333	31851.0	188.0	32043.0	40943.0	8878.0	22482.0	90.0	11.0	102.0	44.0	0.0	81.0	1.0	1.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3312	31649.0	215.0	31862.0	41016.0	10687.0	20440.0	97.0	41.0	97.0	43.0	8.0	63.0	14.0	25.0	17.0	29.0	4.0	2.0	4.0	16.0	2.0	5.0	2.0	2.0	0.0	0.0
LK-6242	31353.0	200.0	31551.0	45677.0	11863.0	19099.0	78.0	35.0	49.0	31.0	0.0	48.0	15.0	9.0	7.0	13.0	7.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5212	31274.0	173.0	31455.0	42123.0	9526.0	21246.0	78.0	16.0	88.0	34.0	1.0	103.0	14.0	25.0	10.0	24.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1318	30997.0	180.0	31180.0	38451.0	10435.0	20157.0	45.0	41.0	65.0	37.0	1.0	50.0	10.0	18.0	11.0	26.0	0.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9103	30759.0	183.0	30943.0	39577.0	9851.0	20415.0	70.0	49.0	100.0	41.0	1.0	61.0	7.0	22.0	16.0	24.0	7.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1118	30518.0	251.0	30766.0	39416.0	10524.0	19562.0	58.0	51.0	80.0	35.0	6.0	56.0	6.0	6.0	14.0	14.0	26.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-02P	30344	555	30899	30899	9698	20528	22	11	6	8	1	10	2	3	8	7	19	3	0	2	4	7	0	1	1	3
LK-2106	30332.0	323.0	30652.0	40770.0	14208.0	15617.0	77.0	69.0	72.0	19.0	0.0	41.0	32.0	8.0	6.0	24.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
EC-04P	30318	300	30618	30618	10025	20184	23	9	10	6	4	8	3	6	4	3	12	6	1	3	1	5	1	0	2	2
LK-3127	30171.0	209.0	30381.0	38538.0	10490.0	19095.0	74.0	62.0	117.0	34.0	2.0	61.0	14.0	8.0	18.0	34.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0
LK-9227	29983.0	244.0	30223.0	39510.0	11487.0	17765.0	121.0	87.0	90.0	54.0	37.0	64.0	47.0	40.0	38.0	37.0	13.0	15.0	3.0	14.0	7.0	5.0	7.0	3.0	0.0	0.0
LK-6203	29828.0	436.0	30259.0	47603.0	17146.0	11944.0	193.0	98.0	67.0	33.0	24.0	58.0	42.0	30.0	43.0	15.0	19.0	9.0	7.0	36.0	1.0	4.0	4.0	4.0	5.0	4.0
LK-3218	29750.0	196.0	29951.0	38563.0	9663.0	19624.0	61.0	48.0	83.0	41.0	0.0	58.0	14.0	8.0	26.0	26.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9230	29504.0	254.0	29753.0	39323.0	10526.0	18195.0	103.0	92.0	127.0	60.0	19.0	66.0	38.0	37.0	38.0	48.0	35.0	6.0	5.0	34.0	0.0	14.0	0.0	10.0	2.0	0.0
LK-9136	29491.0	245.0	29736.0	37016.0	9546.0	19258.0	107.0	74.0	95.0	49.0	23.0	71.0	28.0	28.0	34.0	34.0	20.0	20.0	19.0	21.0	5.0	9.0	11.0	2.0	10.0	24.0
LK-3203	29346.0	277.0	29629.0	38600.0	9366.0	19233.0	111.0	66.0	148.0	65.0	7.0	93.0	39.0	37.0	43.0	33.0	23.0	0.0	0.0	24.0	7.0	2.0	0.0	0.0	0.0	0.0
LK-6154	29343.0	237.0	29584.0	39266.0	12095.0	16820.0	128.0	15.0	57.0	32.0	0.0	39.0	13.0	7.0	5.0	15.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
