entity_id	valid	rejected	polled	electors	IND01	IND02	IND03	IND04	DUNF	OWORS	IND05	IND06	USP	RJA	DNM	NMPP	FSP	JSWP	IND07	OPPP	IND08	IND09	NDF	JSP	NSSP	NSU	IND10	IND11	SLPP	NUA	SLLP	IND12	IND13	SPSL	IND14	SEP	IND15	ONF	NPP
EC-21E	90738	757	91495	106025	53	114	13	15	181	15	8	7	30	98	29	1743	39	166	80	17	73	136	38008	101	16	29	12	217	48867	87	61	21	32	200	26	18	10	66	150
EC-04L	87881	816	88697	105054	77	171	25	27	244	19	10	8	21	98	28	1469	48	118	112	17	117	93	46531	118	20	24	20	192	37648	52	62	23	30	160	21	19	17	61	181
EC-21F	87071	723	87794	99796	53	151	25	25	199	5	11	4	28	110	30	1344	31	162	102	16	79	98	32691	95	21	30	28	200	50806	90	69	23	40	211	31	30	16	57	160
EC-09A	86966	691	87657	99833	20	47	15	10	101	9	13	9	8	91	32	4192	49	180	41	14	44	67	22329	51	4	23	18	201	58903	72	20	4	36	153	22	20	9	24	135
EC-12A	86692	924	87616	113665	63	148	30	21	648	27	32	7	53	105	36	300	31	346	96	30	145	255	65847	150	20	45	168	652	16663	62	63	72	60	237	69	17	21	88	85
EC-07E	86651	624	87275	100295	35	75	30	16	105	6	10	8	19	102	31	2479	74	183	56	13	56	72	28046	60	15	24	12	184	54299	85	29	24	35	209	31	17	12	35	164
EC-17D	86090	683	86773	102705	41	70	25	16	251	10	12	8	19	93	28	2789	25	191	53	5	48	72	30301	65	9	24	11	167	51091	70	35	15	32	248	19	22	7	51	167
EC-03H	85391	492	85883	99484	41	111	30	15	149	7	12	8	24	106	33	2319	67	182	62	10	35	83	28744	55	8	22	14	185	52400	53	45	18	24	243	17	19	7	40	203
EC-08A	85062	731	85793	100264	40	106	26	17	112	16	17	5	25	123	36	2786	64	196	55	17	65	80	25763	80	9	28	18	214	54472	78	52	21	41	192	25	27	16	63	177
EC-15A	84809	518	85327	99948	24	59	22	17	244	5	16	4	12	88	16	2553	23	179	41	7	40	64	30373	55	11	19	14	153	50185	72	31	16	31	260	10	9	10	33	113
EC-15I	84167	595	84762	100268	39	49	15	17	147	4	8	1	15	53	23	2159	63	113	30	4	40	60	35807	53	11	35	15	114	44701	61	20	11	15	193	15	15	6	39	216
EC-11B	83701	1331	85032	113193	140	234	60	58	901	41	89	22	71	59	64	667	44	135	145	38	135	210	65141	140	48	66	522	191	13715	67	97	41	47	133	87	37	41	139	76
LK-43	83701	1331	85032	113193	140	234	60	58	901	41	89	22	71	59	64	667	44	135	145	38	135	210	65141	140	48	66	522	191	13715	67	97	41	47	133	87	37	41	139	76
EC-19A	83620	728	84348	97450	59	69	45	29	258	27	30	8	25	124	33	2534	54	280	83	19	97	87	32345	89	9	22	12	190	46267	93	40	38	51	228	33	26	27	94	195
EC-21A	83441	587	84028	97311	48	95	14	14	111	10	8	4	12	76	25	1946	40	140	60	14	49	63	28855	65	13	12	12	160	50993	59	33	19	30	202	29	22	7	26	175
LK-1203	83040.0	1431.0	84467.0	110551.0	48.0	92.0	33.0	26.0	157.0	2.0	8.0	0.0	26.0	78.0	35.0	4131.0	55.0	198.0	57.0	0.0	47.0	109.0	44032.0	67.0	0.0	8.0	39.0	130.0	31741.0	48.0	44.0	9.0	21.0	141.0	9.0	11.0	8.0	26.0	1548.0
EC-02B	83039	1430	84469	110551	50	91	28	24	159	11	15	4	24	76	29	4132	55	199	58	8	46	111	44032	69	6	16	35	128	31743	52	40	17	22	138	17	18	16	24	1546
EC-14C	82276	576	82852	103197	40	128	21	17	451	4	17	6	35	34	18	809	18	61	87	22	127	192	74171	127	16	24	90	502	4925	17	54	15	30	61	56	9	17	45	30
LK-5327	82275.0	577.0	82853.0	103196.0	41.0	130.0	19.0	11.0	453.0	0.0	11.0	0.0	39.0	38.0	14.0	810.0	14.0	62.0	86.0	20.0	128.0	190.0	74171.0	128.0	10.0	24.0	91.0	503.0	4923.0	11.0	55.0	9.0	33.0	62.0	55.0	1.0	11.0	46.0	33.0
LK-5112	82213.0	1456.0	83668.0	106327.0	75.0	127.0	19.0	17.0	535.0	25.0	31.0	0.0	39.0	52.0	35.0	878.0	14.0	123.0	103.0	24.0	108.0	302.0	64233.0	144.0	16.0	38.0	197.0	7118.0	7391.0	35.0	93.0	31.0	27.0	92.0	108.0	10.0	4.0	63.0	77.0
EC-17C	81879	836	82715	97314	33	42	23	12	207	4	15	6	17	63	22	4567	54	155	35	9	24	53	25910	44	6	17	7	111	49708	69	19	22	25	216	12	21	9	33	309
LK-1306	81504.0	639.0	82141.0	94883.0	39.0	58.0	10.0	0.0	83.0	0.0	0.0	0.0	1.0	53.0	8.0	2919.0	72.0	136.0	40.0	0.0	27.0	62.0	26381.0	62.0	0.0	0.0	0.0	127.0	50672.0	56.0	10.0	0.0	13.0	197.0	0.0	3.0	0.0	13.0	294.0
EC-04F	81370	700	82070	97309	39	91	20	18	143	6	10	5	19	72	20	2539	35	155	53	10	54	84	33293	62	10	20	19	137	43788	37	36	11	28	140	15	10	14	33	344
LK-2127	81366.0	699.0	82069.0	97317.0	24.0	98.0	6.0	4.0	142.0	0.0	1.0	0.0	5.0	81.0	6.0	2537.0	19.0	156.0	51.0	1.0	51.0	94.0	33293.0	64.0	1.0	6.0	5.0	135.0	43791.0	20.0	19.0	1.0	14.0	140.0	2.0	1.0	2.0	18.0	345.0
EC-07F	81334	657	81991	95503	41	81	23	14	120	10	12	8	24	97	24	2811	86	176	61	12	33	64	24945	50	9	15	18	170	51698	82	29	14	38	229	18	19	12	53	238
EC-07I	80875	605	81480	95614	16	69	24	16	89	6	13	3	8	77	25	3745	74	163	49	8	28	41	24117	31	5	14	7	129	51418	65	16	9	26	196	8	12	7	21	340
EC-15D	80861	590	81451	97456	32	65	24	12	198	10	6	2	21	81	18	2538	27	144	44	19	41	48	30232	56	10	11	17	134	46443	64	30	15	23	209	16	23	10	41	197
EC-04M	80567	1030	81597	96659	60	178	45	26	284	14	11	6	44	102	34	1740	36	138	126	24	116	127	39887	102	18	26	36	224	36436	62	63	35	36	189	31	31	19	82	179
EC-15H	80486	517	81003	95449	30	50	15	21	95	2	10	3	14	51	20	2284	37	110	26	3	35	51	29041	46	5	9	12	129	47832	55	23	8	16	198	14	7	8	21	205
LK-6178	80486.0	519.0	81003.0	95449.0	9.0	49.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	54.0	0.0	2286.0	23.0	110.0	3.0	0.0	19.0	54.0	29044.0	44.0	0.0	0.0	0.0	129.0	47835.0	59.0	1.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	203.0
EC-08C	80049	499	80548	93616	20	63	21	20	83	0	8	3	14	81	24	3787	29	124	39	16	23	77	21415	56	8	19	9	149	53478	65	24	18	24	137	8	24	10	24	149
EC-08G	79537	491	80028	94655	20	51	13	11	79	6	6	3	11	56	23	2692	42	116	41	4	31	45	23065	40	8	15	10	199	52439	59	21	11	21	168	9	12	5	25	180
EC-15B	78507	477	78984	93010	30	68	14	14	247	19	12	7	14	81	14	2194	19	155	45	13	48	58	30286	56	12	18	7	138	44354	78	43	15	17	201	20	10	12	42	146
EC-08B	78471	419	78890	91543	33	59	26	19	76	7	8	3	22	87	31	2750	46	158	31	8	44	67	18346	47	4	19	18	202	55814	87	31	10	29	169	18	18	9	44	131
EC-15J	77947	666	78613	92781	22	43	27	15	116	11	5	2	21	53	11	2506	27	111	24	11	42	77	27041	44	5	17	8	118	47006	53	17	13	17	196	12	8	5	14	249
EC-16E	77530	714	78244	109810	37	35	16	9	94	2	4	5	13	72	21	2902	63	179	29	9	37	64	26624	45	9	15	9	128	45969	45	26	15	26	204	12	14	9	28	761
EC-05D	77203	678	77881	93503	56	156	26	25	232	19	15	5	30	118	26	1717	33	147	83	19	118	135	35774	109	22	27	17	187	37390	54	53	19	24	222	23	23	16	68	215
LK-9124	76330.0	605.0	76937.0	88538.0	54.0	113.0	18.0	15.0	120.0	4.0	1.0	0.0	15.0	66.0	18.0	1315.0	18.0	107.0	83.0	21.0	84.0	126.0	31845.0	88.0	1.0	32.0	1.0	159.0	41469.0	61.0	47.0	21.0	29.0	147.0	35.0	11.0	1.0	36.0	122.0
EC-21C	76329	606	76935	88540	52	112	20	17	119	13	8	3	17	67	20	1315	20	108	81	21	82	126	31845	87	10	30	11	160	41469	61	45	21	25	146	35	16	11	36	120
LK-6160	76103.0	578.0	76681.0	91427.0	14.0	80.0	3.0	0.0	158.0	0.0	0.0	0.0	2.0	56.0	14.0	2467.0	0.0	133.0	20.0	1.0	35.0	78.0	30122.0	59.0	0.0	0.0	0.0	142.0	41965.0	45.0	35.0	0.0	29.0	190.0	0.0	1.0	0.0	20.0	230.0
EC-15M	76100	581	76681	91431	25	76	19	14	161	6	6	4	16	54	27	2468	13	132	30	15	38	73	30124	56	6	11	9	142	41961	44	37	10	36	190	13	15	8	29	232
EC-02M	75855	899	76754	93979	37	47	19	10	76	9	7	4	9	46	11	3134	30	138	26	7	25	43	27521	47	7	9	12	90	43668	41	15	8	13	122	8	7	4	16	589
LK-1236	75853.0	903.0	76754.0	93980.0	39.0	44.0	21.0	0.0	76.0	0.0	0.0	0.0	0.0	44.0	1.0	3134.0	33.0	141.0	32.0	0.0	31.0	42.0	27523.0	44.0	0.0	0.0	3.0	89.0	43669.0	41.0	6.0	0.0	3.0	121.0	0.0	0.0	0.0	8.0	594.0
LK-9206	75801.0	561.0	76358.0	91495.0	38.0	63.0	6.0	2.0	123.0	2.0	0.0	0.0	6.0	70.0	4.0	1853.0	66.0	79.0	22.0	1.0	62.0	82.0	37967.0	74.0	1.0	2.0	0.0	137.0	34441.0	39.0	27.0	0.0	11.0	179.0	14.0	1.0	0.0	35.0	215.0
EC-22E	75799	561	76360	91492	40	58	20	15	123	15	8	6	19	65	18	1856	59	77	31	13	57	83	37967	71	12	15	7	133	34443	41	35	10	27	178	29	12	6	39	211
EC-15L	75323	621	75944	90702	21	40	8	9	87	6	6	3	10	38	10	3030	15	119	25	19	24	43	29021	42	5	16	6	98	41940	44	26	9	6	134	3	10	6	13	431
EC-07D	74566	499	75065	88427	32	68	28	16	98	4	13	9	15	79	30	2511	127	171	41	31	36	56	20606	44	12	21	12	114	49734	50	21	12	50	222	16	21	12	41	213
EC-15G	74318	479	74797	89746	22	36	10	9	118	9	5	3	17	64	20	1514	28	158	41	10	35	65	29247	52	7	13	16	118	42161	51	22	26	19	170	11	13	9	14	205
LK-3242	74151.0	563.0	74714.0	87076.0	4.0	19.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	38.0	0.0	4087.0	30.0	120.0	4.0	0.0	0.0	19.0	21746.0	39.0	0.0	0.0	0.0	88.0	47205.0	45.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	371.0
EC-08F	74150	563	74713	87076	19	27	12	6	46	2	3	3	6	38	15	4084	33	119	19	3	14	28	21747	39	6	10	6	87	47203	46	5	5	9	103	5	11	4	13	374
EC-15P	73966	890	74856	75956	41	30	8	3	31	2	3	2	11	23	9	4400	29	88	7	4	11	11	23432	28	1	5	4	23	45193	18	7	6	6	47	8	7	2	3	463
LK-1309	73593.0	595.0	74193.0	86760.0	28.0	71.0	12.0	0.0	81.0	0.0	0.0	0.0	0.0	57.0	12.0	2394.0	57.0	162.0	50.0	0.0	38.0	47.0	22344.0	50.0	0.0	1.0	0.0	99.0	47320.0	66.0	8.0	0.0	13.0	203.0	2.0	3.0	0.0	23.0	277.0
LK-9218	73241.0	593.0	73834.0	86357.0	24.0	52.0	3.0	5.0	93.0	0.0	0.0	1.0	1.0	63.0	3.0	2162.0	56.0	93.0	10.0	0.0	42.0	57.0	28096.0	39.0	0.0	1.0	1.0	108.0	41635.0	68.0	4.0	0.0	10.0	160.0	0.0	3.0	0.0	5.0	213.0
EC-22A	73240	593	73833	86351	35	51	17	21	88	11	6	14	14	61	17	2164	53	87	26	11	46	55	28097	44	6	14	14	106	41632	64	20	6	25	162	12	17	8	23	213
EC-01A	72643	1355	73998	93705	55	97	23	15	193	8	15	5	9	41	15	1084	23	73	44	21	51	121	52983	113	8	16	62	136	16986	32	34	13	17	68	22	18	11	32	199
EC-14B	72537	762	73299	90881	68	131	41	25	438	21	26	15	51	42	41	713	36	80	61	23	92	107	56594	89	12	27	325	230	12818	30	64	22	25	84	51	22	16	59	58
EC-04C	71414	684	72098	86342	60	159	39	20	213	14	16	14	20	75	28	1439	39	123	81	21	102	94	35848	101	14	24	22	157	32057	35	50	21	30	153	33	19	21	64	208
EC-19H	70774	770	71544	83693	53	112	29	29	188	24	14	8	32	105	25	1915	34	189	87	19	118	63	32242	67	14	19	16	155	34528	62	58	16	36	161	24	35	18	72	207
EC-03D	70617	503	71120	82439	44	110	21	21	93	12	8	3	26	78	29	1468	74	169	42	13	50	67	25407	59	10	20	13	151	42021	68	34	18	25	187	20	25	12	50	169
EC-20A	70340	573	70913	81662	32	61	13	16	107	12	16	9	18	73	38	2264	89	222	50	15	60	50	21914	45	6	19	19	199	44351	78	33	31	41	224	21	10	14	59	131
EC-18A	70164	561	70725	83307	33	52	11	15	147	3	4	5	6	78	20	3271	177	161	32	9	27	66	24076	40	9	21	10	151	41151	55	32	13	24	185	17	9	8	32	214
EC-17A	70006	537	70543	82173	23	49	26	17	231	14	10	1	12	88	31	2619	28	177	40	11	35	57	23423	42	12	27	14	177	42287	69	28	17	19	216	17	16	15	41	117
EC-06D	69892	978	70870	82593	57	207	28	25	299	14	21	4	30	130	31	787	33	161	136	20	114	128	33908	108	27	31	44	227	32602	71	89	32	45	162	56	17	30	78	140
LK-2309	69891.0	974.0	70875.0	82597.0	33.0	213.0	14.0	12.0	299.0	1.0	8.0	0.0	14.0	131.0	14.0	785.0	16.0	168.0	143.0	6.0	115.0	131.0	33904.0	105.0	12.0	14.0	19.0	224.0	32602.0	52.0	78.0	15.0	20.0	170.0	33.0	5.0	14.0	63.0	147.0
LK-2139	69610.0	560.0	70167.0	82846.0	12.0	113.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	24.0	0.0	1912.0	11.0	126.0	43.0	0.0	29.0	76.0	33125.0	65.0	0.0	0.0	0.0	130.0	33001.0	12.0	6.0	0.0	0.0	132.0	0.0	0.0	0.0	4.0	264.0
EC-04K	69607	563	70170	82842	42	93	18	9	146	17	8	5	15	51	23	1913	40	109	61	8	53	72	33131	67	4	13	9	122	33003	42	35	12	24	126	22	11	11	31	261
EC-17G	69481	493	69974	83254	31	54	14	12	219	11	13	9	21	74	13	1929	28	128	41	21	62	63	26538	75	10	29	11	166	39361	60	23	14	28	183	18	19	10	43	150
EC-05C	69261	812	70073	84846	33	102	32	17	159	11	11	4	16	68	18	1895	19	108	40	16	72	71	33251	77	5	19	22	140	32486	48	37	8	24	129	27	21	8	44	223
EC-07J	68675	600	69275	81062	21	41	16	9	61	3	5	7	9	73	18	2264	92	122	36	11	20	29	17487	37	6	8	8	119	47659	50	24	8	28	148	14	14	9	22	197
EC-06B	67459	833	68292	80139	41	157	23	16	212	19	8	3	25	97	30	1057	22	112	115	17	123	96	36901	84	22	27	27	166	27572	60	54	26	34	116	39	12	15	51	80
LK-2303	67458.0	830.0	68294.0	80141.0	26.0	162.0	10.0	2.0	212.0	8.0	0.0	0.0	12.0	97.0	16.0	1060.0	10.0	114.0	118.0	4.0	126.0	97.0	36900.0	76.0	10.0	12.0	12.0	172.0	27570.0	53.0	50.0	12.0	21.0	119.0	26.0	0.0	1.0	42.0	71.0
EC-17B	67438	484	67922	79155	19	40	17	12	206	14	8	7	20	64	23	1967	19	145	45	12	47	63	27274	71	8	13	15	146	36698	57	30	13	19	196	13	9	7	45	96
EC-08D	67304	396	67700	79236	27	36	21	9	71	7	12	5	11	60	15	2427	25	130	27	7	21	45	15517	40	4	7	6	114	48140	56	16	6	27	185	5	17	8	28	172
EC-13B	67165	494	67659	85911	36	88	12	8	184	10	8	2	15	29	15	572	9	45	64	8	88	102	57910	105	17	16	60	410	7151	12	27	12	11	43	17	1	10	39	29
EC-16D	66931	668	67599	94055	30	40	12	11	110	6	3	2	16	55	15	2190	30	128	28	5	16	49	24308	43	2	14	14	113	38832	48	22	6	15	140	11	27	5	30	555
EC-07H	66638	673	67311	80618	29	30	17	8	51	7	6	1	13	28	15	3044	51	95	42	7	30	49	31248	48	6	13	7	93	31108	29	18	7	12	63	13	11	4	11	424
LK-3139	66636.0	675.0	67308.0	80617.0	29.0	29.0	9.0	0.0	54.0	0.0	0.0	0.0	3.0	27.0	6.0	3040.0	54.0	97.0	42.0	0.0	29.0	51.0	31249.0	50.0	0.0	3.0	0.0	94.0	31109.0	29.0	13.0	0.0	2.0	65.0	3.0	1.0	0.0	1.0	424.0
EC-04J	66464	584	67048	79471	36	57	16	8	112	12	7	0	14	67	15	2021	32	125	49	3	42	51	24244	63	8	16	13	92	38765	42	20	9	16	146	11	14	7	29	302
LK-2136	66460.0	584.0	67049.0	79470.0	19.0	58.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	70.0	0.0	2024.0	11.0	128.0	43.0	0.0	30.0	49.0	24245.0	65.0	0.0	0.0	0.0	97.0	38762.0	30.0	1.0	0.0	0.0	145.0	0.0	0.0	0.0	7.0	301.0
EC-04H	66405	666	67071	82680	32	58	13	11	122	10	9	1	13	44	13	2189	28	162	29	9	29	50	27399	54	14	5	14	86	35242	40	28	11	15	112	15	8	4	27	509
EC-18B	66144	417	66561	77499	13	22	9	4	98	2	5	3	4	45	10	2734	67	90	21	11	33	58	28324	45	3	16	12	136	34022	54	13	9	12	100	9	10	4	22	124
EC-12C	65179	674	65853	91945	66	150	19	21	767	29	27	3	42	58	38	156	22	129	100	31	133	191	54132	113	18	30	238	188	7948	44	90	21	41	82	71	10	22	100	49
EC-08E	64700	355	65055	77788	19	28	13	12	63	4	7	6	10	58	17	2760	29	74	25	3	12	37	17391	31	3	5	12	131	43556	61	11	13	14	121	8	14	6	20	126
EC-09B	64641	483	65124	75851	10	32	24	7	96	7	8	3	7	54	22	3793	38	91	22	11	23	50	17029	28	9	11	13	125	42668	56	25	11	22	163	13	8	8	23	131
LK-1115	64501.0	563.0	65066.0	76203.0	16.0	62.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	57.0	0.0	2024.0	51.0	113.0	11.0	0.0	9.0	60.0	21947.0	49.0	0.0	0.0	0.0	100.0	39247.0	43.0	6.0	0.0	6.0	162.0	0.0	0.0	0.0	11.0	230.0
LK-6136	64000.0	472.0	64472.0	75393.0	18.0	35.0	4.0	0.0	147.0	0.0	0.0	0.0	0.0	52.0	5.0	1988.0	0.0	113.0	21.0	0.0	14.0	56.0	20591.0	41.0	0.0	0.0	0.0	88.0	40267.0	52.0	1.0	0.0	4.0	166.0	0.0	0.0	0.0	2.0	166.0
EC-15E	63999	474	64473	75394	26	32	17	7	146	5	6	8	11	46	19	1984	13	113	27	6	25	49	20591	35	3	9	10	90	40261	46	15	9	17	167	4	10	9	16	167
EC-10K	63813	1782	65595	86670	195	406	74	57	1041	71	165	14	97	70	73	197	37	92	126	56	152	230	55585	205	39	41	526	129	3238	46	125	48	130	95	90	56	67	139	101
LK-45	63813	1782	65595	86670	195	406	74	57	1041	71	165	14	97	70	73	197	37	92	126	56	152	230	55585	205	39	41	526	129	3238	46	125	48	130	95	90	56	67	139	101
LK-8130	63703.0	633.0	64337.0	74787.0	41.0	89.0	19.0	0.0	163.0	0.0	0.0	0.0	9.0	69.0	18.0	1672.0	49.0	100.0	86.0	0.0	86.0	82.0	29672.0	63.0	0.0	0.0	0.0	165.0	30669.0	49.0	42.0	9.0	27.0	162.0	9.0	0.0	0.0	54.0	152.0
EC-19G	63701	632	64333	74786	36	89	27	10	164	6	7	6	22	68	26	1671	46	100	87	14	87	82	29673	63	9	16	11	166	30670	46	37	22	30	161	22	11	11	52	153
EC-15K	63529	472	64001	75819	17	29	14	8	101	3	5	4	7	49	10	2085	30	106	25	8	24	43	23458	36	14	9	5	88	36836	48	22	5	28	151	12	9	4	17	219
EC-22G	63447	659	64106	74836	30	65	19	12	125	6	13	7	15	61	30	990	25	96	65	17	99	80	28215	93	8	24	26	145	32753	53	37	16	26	119	17	14	13	36	97
EC-11A	63265	837	64102	85394	79	150	41	27	695	36	62	13	59	71	39	180	34	161	109	24	121	143	53602	130	26	24	378	150	6435	39	61	35	42	94	57	19	13	59	57
LK-42	63265	837	64102	85394	79	150	41	27	695	36	62	13	59	71	39	180	34	161	109	24	121	143	53602	130	26	24	378	150	6435	39	61	35	42	94	57	19	13	59	57
EC-07B	63129	525	63654	75507	15	35	15	13	71	10	4	2	19	74	22	2480	87	148	27	6	19	37	17793	33	10	22	14	105	41528	49	9	11	24	156	16	12	7	22	234
EC-22H	62981	570	63551	74386	33	44	16	16	89	7	7	2	19	63	22	1403	52	93	42	7	45	75	24604	56	3	22	15	123	35714	51	22	8	21	125	9	14	11	28	120
LK-9221	62981.0	569.0	63553.0	74388.0	36.0	45.0	9.0	9.0	91.0	0.0	0.0	0.0	18.0	66.0	23.0	1405.0	50.0	96.0	42.0	0.0	46.0	73.0	24604.0	56.0	0.0	23.0	8.0	121.0	35714.0	48.0	23.0	0.0	22.0	123.0	1.0	6.0	1.0	30.0	117.0
LK-3136	62950.0	576.0	63531.0	76855.0	3.0	12.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	55.0	3.0	1899.0	45.0	101.0	23.0	0.0	9.0	31.0	17064.0	16.0	0.0	1.0	0.0	89.0	42756.0	65.0	0.0	0.0	23.0	159.0	1.0	1.0	0.0	5.0	178.0
EC-07G	62947	581	63528	76853	22	30	16	16	74	4	8	5	16	56	22	1896	50	97	39	8	27	43	17062	32	13	19	14	89	42756	67	16	10	38	157	18	18	7	26	176
EC-14A	62737	333	63070	72888	26	68	17	10	194	13	7	6	13	56	19	1598	189	113	56	13	48	61	28205	56	8	18	25	139	31303	66	21	19	30	177	24	11	13	34	81
EC-15F	62279	419	62698	73474	23	43	10	6	134	4	10	5	3	50	13	1441	9	93	26	12	13	52	24238	34	4	10	18	91	35508	48	25	5	10	161	7	9	2	24	138
EC-07C	60693	415	61108	73981	20	41	23	14	49	7	7	3	19	65	43	2199	165	141	32	10	31	42	14437	38	7	11	4	122	42664	77	12	12	23	177	13	15	4	23	143
EC-05B	60378	501	60879	69632	26	69	23	13	177	6	13	2	17	90	16	1070	25	123	65	14	47	62	21384	53	8	30	8	159	36363	68	36	14	31	179	12	11	14	43	107
LK-7139	59354.0	466.0	59830.0	70813.0	31.0	50.0	16.0	2.0	172.0	1.0	2.0	0.0	4.0	63.0	18.0	1923.0	16.0	131.0	37.0	0.0	34.0	52.0	20890.0	44.0	0.0	15.0	1.0	116.0	35224.0	50.0	26.0	2.0	22.0	169.0	4.0	8.0	0.0	37.0	116.0
EC-06C	59046	680	59726	69644	38	110	29	15	261	15	15	5	30	105	11	1153	22	114	93	22	88	88	24995	46	8	25	21	160	30999	38	59	11	41	159	22	16	18	63	151
LK-2306	59046.0	680.0	59729.0	69640.0	10.0	120.0	6.0	2.0	258.0	2.0	2.0	0.0	6.0	117.0	0.0	1155.0	3.0	123.0	101.0	3.0	92.0	92.0	25001.0	15.0	0.0	5.0	3.0	158.0	31003.0	10.0	36.0	0.0	10.0	157.0	3.0	2.0	2.0	48.0	148.0
EC-22C	58694	625	59319	69473	38	37	10	7	88	6	8	4	18	58	12	2032	84	83	22	5	26	37	19341	33	4	18	12	83	36109	27	17	18	14	129	8	12	9	22	263
LK-9212	58691.0	624.0	59320.0	69473.0	39.0	36.0	2.0	0.0	86.0	0.0	0.0	0.0	4.0	67.0	3.0	2033.0	81.0	79.0	6.0	0.0	12.0	36.0	19344.0	27.0	0.0	4.0	3.0	79.0	36110.0	13.0	3.0	4.0	3.0	132.0	0.0	3.0	0.0	6.0	261.0
LK-8124	58551.0	825.0	59370.0	69778.0	50.0	132.0	11.0	16.0	202.0	1.0	6.0	0.0	50.0	78.0	29.0	1384.0	30.0	120.0	125.0	16.0	166.0	92.0	28505.0	78.0	0.0	29.0	34.0	189.0	26488.0	49.0	65.0	10.0	49.0	147.0	34.0	44.0	14.0	87.0	156.0
EC-19E	58547	824	59371	69776	49	132	22	24	199	14	18	7	49	77	30	1379	32	119	125	24	167	92	28502	77	8	30	33	188	26485	46	64	21	46	147	33	43	23	86	156
EC-01I	58386	745	59131	73926	8	15	6	2	28	6	4	1	8	21	8	2439	26	152	11	3	8	25	22628	43	2	4	3	53	31853	29	10	5	3	75	15	8	4	5	875
LK-1124	58385.0	746.0	59132.0	73926.0	4.0	17.0	1.0	0.0	27.0	1.0	0.0	0.0	4.0	21.0	4.0	2437.0	25.0	154.0	12.0	0.0	4.0	25.0	22628.0	41.0	0.0	0.0	0.0	56.0	31853.0	29.0	10.0	1.0	0.0	75.0	17.0	4.0	0.0	1.0	873.0
EC-22I	57811	471	58282	67424	36	66	27	12	106	9	9	7	18	52	48	1116	61	122	73	22	101	96	23733	67	12	26	16	117	31392	69	36	12	25	143	17	14	15	39	97
LK-2145	57717.0	623.0	58347.0	69251.0	26.0	99.0	0.0	0.0	191.0	0.0	0.0	0.0	6.0	75.0	5.0	789.0	2.0	89.0	64.0	0.0	75.0	88.0	28169.0	71.0	0.0	3.0	2.0	122.0	27260.0	25.0	25.0	0.0	6.0	130.0	12.0	0.0	6.0	61.0	113.0
EC-04G	57716	627	58343	69251	37	103	14	14	190	6	7	8	22	63	20	791	17	84	57	11	64	82	28166	60	9	19	17	125	27263	36	36	10	21	136	26	13	21	52	116
EC-21G	57224	415	57639	65310	22	57	11	9	105	5	10	4	15	75	26	1221	42	89	40	3	40	57	19291	61	9	22	6	133	35399	49	37	12	25	173	12	18	7	39	100
LK-4309	57176.0	911.0	58084.0	77321.0	98.0	159.0	39.0	38.0	615.0	25.0	58.0	13.0	44.0	39.0	39.0	453.0	29.0	94.0	99.0	23.0	94.0	139.0	44497.0	98.0	33.0	41.0	357.0	128.0	9368.0	42.0	65.0	25.0	33.0	93.0	58.0	21.0	25.0	98.0	50.0
EC-15N	57057	540	57597	69356	20	44	29	11	124	10	13	3	16	85	27	2078	13	121	36	13	37	47	21489	52	9	16	10	130	32074	53	26	19	24	173	27	14	16	39	159
LK-6163	57052.0	543.0	57594.0	69352.0	0.0	22.0	5.0	0.0	124.0	0.0	0.0	0.0	0.0	95.0	2.0	2077.0	0.0	119.0	11.0	0.0	11.0	28.0	21491.0	41.0	0.0	0.0	0.0	127.0	32073.0	41.0	2.0	0.0	1.0	173.0	2.0	0.0	0.0	12.0	160.0
EC-13C	56945	555	57500	74068	29	72	9	12	135	9	5	3	12	19	7	709	3	57	45	7	56	106	47309	58	6	18	117	644	7286	12	18	14	15	73	17	5	9	20	29
LK-2133	55768.0	483.0	56253.0	66887.0	5.0	61.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	61.0	0.0	1433.0	21.0	96.0	21.0	0.0	30.0	53.0	26116.0	40.0	0.0	0.0	0.0	99.0	27063.0	18.0	7.0	0.0	0.0	106.0	0.0	0.0	0.0	13.0	165.0
LK-9215	55482.0	473.0	55954.0	65334.0	42.0	55.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	64.0	0.0	1405.0	79.0	66.0	45.0	0.0	53.0	55.0	20475.0	57.0	0.0	2.0	0.0	79.0	32375.0	40.0	7.0	0.0	15.0	135.0	0.0	0.0	0.0	28.0	175.0
EC-22B	55480	472	55952	65331	34	54	10	11	85	6	6	2	11	64	13	1405	82	70	38	7	50	54	20475	56	5	17	10	82	32376	33	20	11	22	138	14	11	6	28	174
EC-11C	55217	979	56196	72538	100	188	42	42	902	35	98	7	51	46	59	162	30	78	94	30	139	185	47594	143	32	33	251	116	4252	30	91	16	52	46	75	17	30	82	69
