entity_id	result_ut	valid	rejected	polled	electors	PA	UNP	SMBP	Ind 1	Ind 2	SLPF
LK-1109205	757402020	1770.0	33.0	1803.0	2604.0	1194.0	540.0	14.0	12.0	6.0	5.0
LK-1109210	757402020	924.0	17.0	941.0	1359.0	623.0	282.0	7.0	6.0	3.0	2.0
LK-1109215	757402020	961.0	18.0	979.0	1414.0	648.0	293.0	7.0	7.0	3.0	3.0
LK-1109220	757402020	1560.0	29.0	1590.0	2296.0	1052.0	476.0	12.0	11.0	5.0	4.0
LK-1109225	757402020	1682.0	32.0	1714.0	2475.0	1134.0	513.0	13.0	11.0	5.0	4.0
LK-1109230	757402020	796.0	15.0	811.0	1171.0	537.0	243.0	6.0	5.0	2.0	2.0
LK-1109235	757402020	1549.0	29.0	1578.0	2279.0	1045.0	473.0	12.0	10.0	5.0	4.0
LK-1109240	757402020	674.0	13.0	686.0	991.0	454.0	206.0	5.0	5.0	2.0	2.0
LK-1109245	757402020	718.0	13.0	732.0	1057.0	485.0	219.0	6.0	5.0	2.0	2.0
LK-1109250	757402020	933.0	18.0	950.0	1373.0	629.0	285.0	7.0	6.0	3.0	2.0
LK-1109255	757402020	482.0	9.0	491.0	709.0	325.0	147.0	4.0	3.0	2.0	1.0
LK-1109260	757402020	615.0	12.0	626.0	904.0	415.0	188.0	5.0	4.0	2.0	2.0
LK-1109265	757402020	1356.0	25.0	1381.0	1995.0	914.0	414.0	11.0	9.0	4.0	4.0
LK-1109270	757402020	957.0	18.0	975.0	1408.0	645.0	292.0	7.0	6.0	3.0	3.0
LK-1109275	757402020	1442.0	27.0	1469.0	2122.0	973.0	440.0	11.0	10.0	5.0	4.0
LK-1109280	757402020	1693.0	32.0	1725.0	2491.0	1142.0	517.0	13.0	11.0	5.0	5.0
LK-1109285	757402020	1135.0	21.0	1156.0	1669.0	765.0	346.0	9.0	8.0	4.0	3.0
LK-1112005	757401420	2103.0	34.0	2137.0	3265.0	1381.0	686.0	14.0	9.0	9.0	5.0
LK-1112010	757401420	428.0	7.0	435.0	665.0	281.0	140.0	3.0	2.0	2.0	1.0
LK-1112015	757401420	433.0	7.0	440.0	672.0	284.0	141.0	3.0	2.0	2.0	1.0
LK-1112020	757401420	554.0	9.0	563.0	860.0	364.0	181.0	4.0	2.0	2.0	1.0
LK-1112025	757401420	511.0	8.0	519.0	793.0	336.0	167.0	3.0	2.0	2.0	1.0
LK-1112030	757401420	477.0	8.0	485.0	741.0	313.0	156.0	3.0	2.0	2.0	1.0
LK-1112035	757401420	867.0	14.0	881.0	1346.0	569.0	283.0	6.0	4.0	4.0	2.0
LK-1112040	757401420	872.0	14.0	886.0	1353.0	573.0	284.0	6.0	4.0	4.0	2.0
LK-1112045	757401420	785.0	13.0	798.0	1219.0	516.0	256.0	5.0	3.0	3.0	2.0
LK-1112050	757401420	362.0	6.0	368.0	562.0	238.0	118.0	2.0	1.0	1.0	1.0
LK-1112055	757401420	906.0	15.0	921.0	1407.0	595.0	295.0	6.0	4.0	4.0	2.0
LK-1112060	757401420	694.0	11.0	705.0	1077.0	456.0	226.0	4.0	3.0	3.0	2.0
LK-1112065	757401420	506.0	8.0	514.0	786.0	332.0	165.0	3.0	2.0	2.0	1.0
LK-1112070	757401420	1933.0	31.0	1964.0	3002.0	1270.0	630.0	13.0	8.0	8.0	5.0
LK-1112075	757401420	883.0	14.0	897.0	1370.0	580.0	288.0	6.0	4.0	4.0	2.0
LK-1112080	757401420	1363.0	22.0	1385.0	2116.0	895.0	444.0	9.0	6.0	6.0	3.0
LK-1112085	757401420	1201.0	19.0	1221.0	1865.0	789.0	392.0	8.0	5.0	5.0	3.0
LK-1112090	757401420	607.0	10.0	617.0	943.0	399.0	198.0	4.0	3.0	2.0	2.0
LK-1112095	757401420	405.0	6.0	411.0	628.0	266.0	132.0	3.0	2.0	2.0	1.0
LK-1112100	757401420	885.0	14.0	900.0	1375.0	582.0	289.0	6.0	4.0	4.0	2.0
LK-1112105	757401420	404.0	6.0	410.0	627.0	265.0	132.0	3.0	2.0	2.0	1.0
LK-1112110	757401420	884.0	14.0	898.0	1372.0	580.0	288.0	6.0	4.0	4.0	2.0
LK-1112115	757401420	519.0	8.0	528.0	806.0	341.0	169.0	3.0	2.0	2.0	1.0
LK-1112120	757401420	935.0	15.0	950.0	1451.0	614.0	305.0	6.0	4.0	4.0	2.0
LK-1112125	757401420	902.0	14.0	917.0	1401.0	593.0	294.0	6.0	4.0	4.0	2.0
LK-1112130	757401420	1017.0	16.0	1033.0	1579.0	668.0	331.0	7.0	4.0	4.0	3.0
LK-1112135	757401420	829.0	13.0	842.0	1287.0	544.0	270.0	5.0	3.0	3.0	2.0
LK-1112140	757401420	637.0	10.0	647.0	988.0	418.0	208.0	4.0	3.0	3.0	2.0
LK-1112145	757401420	883.0	14.0	897.0	1371.0	580.0	288.0	6.0	4.0	4.0	2.0
LK-1112150	757401420	910.0	15.0	924.0	1412.0	598.0	297.0	6.0	4.0	4.0	2.0
LK-1112155	757401420	1115.0	18.0	1133.0	1732.0	733.0	364.0	7.0	5.0	5.0	3.0
LK-1112160	757401420	587.0	9.0	596.0	911.0	386.0	191.0	4.0	2.0	2.0	1.0
LK-1112165	757401420	1862.0	30.0	1892.0	2892.0	1223.0	607.0	12.0	8.0	8.0	5.0
LK-1112170	757401420	1356.0	22.0	1378.0	2105.0	891.0	442.0	9.0	6.0	6.0	3.0
LK-1112175	757401420	799.0	13.0	812.0	1241.0	525.0	261.0	5.0	3.0	3.0	2.0
LK-1112180	757401420	961.0	15.0	976.0	1492.0	631.0	313.0	6.0	4.0	4.0	2.0
LK-1112185	757401420	713.0	11.0	724.0	1107.0	468.0	232.0	5.0	3.0	3.0	2.0
LK-1112190	757401420	1218.0	20.0	1238.0	1891.0	800.0	397.0	8.0	5.0	5.0	3.0
LK-1112195	757401420	969.0	16.0	985.0	1505.0	637.0	316.0	6.0	4.0	4.0	2.0
LK-1112200	757401420	1109.0	18.0	1127.0	1722.0	728.0	362.0	7.0	5.0	5.0	3.0
LK-1112205	757401420	1288.0	21.0	1309.0	2000.0	846.0	420.0	8.0	5.0	5.0	3.0
LK-1112210	757401420	860.0	14.0	874.0	1336.0	565.0	280.0	6.0	4.0	3.0	2.0
LK-1112215	757401420	456.0	7.0	463.0	708.0	300.0	149.0	3.0	2.0	2.0	1.0
LK-1112220	757401420	701.0	11.0	712.0	1088.0	460.0	228.0	5.0	3.0	3.0	2.0
LK-1112225	757401420	707.0	11.0	719.0	1098.0	465.0	231.0	5.0	3.0	3.0	2.0
LK-1112230	757401420	1422.0	23.0	1445.0	2208.0	934.0	464.0	9.0	6.0	6.0	4.0
LK-1112235	757401420	546.0	9.0	555.0	848.0	359.0	178.0	4.0	2.0	2.0	1.0
LK-1112240	757401420	1037.0	17.0	1053.0	1609.0	681.0	338.0	7.0	4.0	4.0	3.0
LK-1112245	757401420	1343.0	22.0	1364.0	2085.0	882.0	438.0	9.0	6.0	5.0	3.0
LK-1112250	757401420	945.0	15.0	961.0	1468.0	621.0	308.0	6.0	4.0	4.0	2.0
LK-1112255	757401420	722.0	12.0	733.0	1120.0	474.0	235.0	5.0	3.0	3.0	2.0
LK-1112260	757401420	1165.0	19.0	1184.0	1809.0	765.0	380.0	8.0	5.0	5.0	3.0
LK-1112265	757401420	921.0	15.0	935.0	1429.0	605.0	300.0	6.0	4.0	4.0	2.0
LK-1112270	757401420	773.0	12.0	785.0	1200.0	508.0	252.0	5.0	3.0	3.0	2.0
LK-1112275	757401420	1085.0	17.0	1103.0	1685.0	713.0	354.0	7.0	4.0	4.0	3.0
LK-1112280	757401420	613.0	10.0	623.0	952.0	403.0	200.0	4.0	3.0	2.0	2.0
LK-1112285	757401420	833.0	13.0	846.0	1293.0	547.0	272.0	5.0	3.0	3.0	2.0
LK-1112290	757401420	1148.0	18.0	1167.0	1783.0	754.0	374.0	7.0	5.0	5.0	3.0
LK-1112295	757401420	441.0	7.0	448.0	685.0	290.0	144.0	3.0	2.0	2.0	1.0
LK-1112300	757401420	560.0	9.0	569.0	870.0	368.0	183.0	4.0	2.0	2.0	1.0
LK-1112305	757401420	920.0	15.0	935.0	1428.0	604.0	300.0	6.0	4.0	4.0	2.0
LK-1112310	757401420	856.0	14.0	870.0	1329.0	562.0	279.0	6.0	4.0	3.0	2.0
LK-1112315	757401420	1179.0	19.0	1198.0	1830.0	774.0	384.0	8.0	5.0	5.0	3.0
LK-1112320	757401420	890.0	14.0	905.0	1382.0	585.0	290.0	6.0	4.0	4.0	2.0
LK-1112325	757401420	614.0	10.0	624.0	953.0	403.0	200.0	4.0	3.0	2.0	2.0
LK-1112330	757401420	532.0	9.0	540.0	825.0	349.0	173.0	3.0	2.0	2.0	1.0
LK-1112335	757401420	489.0	8.0	497.0	759.0	321.0	159.0	3.0	2.0	2.0	1.0
LK-1112340	757401420	930.0	15.0	945.0	1444.0	611.0	303.0	6.0	4.0	4.0	2.0
LK-1112345	757401420	822.0	13.0	835.0	1276.0	540.0	268.0	5.0	3.0	3.0	2.0
LK-1112350	757401420	603.0	10.0	613.0	936.0	396.0	197.0	4.0	2.0	2.0	2.0
LK-1112355	757401420	720.0	12.0	732.0	1118.0	473.0	235.0	5.0	3.0	3.0	2.0
LK-1112360	757401420	920.0	15.0	935.0	1428.0	604.0	300.0	6.0	4.0	4.0	2.0
LK-1112365	757401420	773.0	12.0	786.0	1201.0	508.0	252.0	5.0	3.0	3.0	2.0
LK-1112370	757401420	615.0	10.0	625.0	954.0	404.0	200.0	4.0	3.0	2.0	2.0
LK-1112375	757401420	886.0	14.0	901.0	1376.0	582.0	289.0	6.0	4.0	4.0	2.0
LK-1112380	757401420	379.0	6.0	385.0	589.0	249.0	124.0	2.0	2.0	2.0	1.0
LK-1112385	757401420	570.0	9.0	579.0	885.0	375.0	186.0	4.0	2.0	2.0	1.0
LK-1112390	757401420	590.0	9.0	599.0	915.0	387.0	192.0	4.0	2.0	2.0	1.0
LK-1112395	757401420	275.0	4.0	280.0	427.0	181.0	90.0	2.0	1.0	1.0	1.0
LK-1112400	757401420	697.0	11.0	709.0	1083.0	458.0	227.0	5.0	3.0	3.0	2.0
LK-1112405	757401420	1407.0	23.0	1430.0	2184.0	924.0	459.0	9.0	6.0	6.0	4.0
LK-1115005	757399980	529.0	12.0	542.0	771.0	296.0	220.0	7.0	2.0	3.0	2.0
LK-1115010	757399980	560.0	13.0	573.0	816.0	313.0	232.0	8.0	2.0	3.0	2.0
LK-1115015	757399980	336.0	8.0	344.0	490.0	188.0	139.0	5.0	1.0	2.0	1.0
LK-1115020	757399980	186.0	4.0	190.0	271.0	104.0	77.0	3.0	1.0	1.0	1.0
LK-1115025	757399980	637.0	15.0	652.0	929.0	356.0	264.0	9.0	3.0	3.0	2.0
LK-1115030	757399980	1044.0	25.0	1069.0	1522.0	583.0	433.0	15.0	4.0	5.0	3.0
LK-1115035	757399980	526.0	12.0	538.0	766.0	294.0	218.0	7.0	2.0	3.0	2.0
LK-1115040	757399980	254.0	6.0	260.0	370.0	142.0	105.0	4.0	1.0	1.0	1.0
LK-1115045	757399980	721.0	17.0	738.0	1050.0	403.0	299.0	10.0	3.0	4.0	2.0
LK-1115050	757399980	726.0	17.0	743.0	1058.0	406.0	301.0	10.0	3.0	4.0	2.0
LK-1115055	757399980	824.0	19.0	844.0	1201.0	461.0	342.0	12.0	3.0	4.0	2.0
LK-1115060	757399980	623.0	15.0	637.0	907.0	348.0	258.0	9.0	3.0	3.0	2.0
LK-1115065	757399980	508.0	12.0	520.0	740.0	284.0	211.0	7.0	2.0	3.0	1.0
LK-1115070	757399980	829.0	20.0	849.0	1208.0	463.0	344.0	12.0	3.0	4.0	2.0
LK-1115075	757399980	431.0	10.0	441.0	628.0	241.0	179.0	6.0	2.0	2.0	1.0
LK-1115080	757399980	335.0	8.0	343.0	488.0	187.0	139.0	5.0	1.0	2.0	1.0
LK-1115085	757399980	372.0	9.0	381.0	542.0	208.0	154.0	5.0	2.0	2.0	1.0
LK-1115090	757399980	359.0	8.0	367.0	522.0	200.0	149.0	5.0	1.0	2.0	1.0
LK-1115095	757399980	445.0	10.0	456.0	649.0	249.0	185.0	6.0	2.0	2.0	1.0
LK-1115100	757399980	767.0	18.0	785.0	1117.0	428.0	318.0	11.0	3.0	4.0	2.0
LK-1115105	757399980	610.0	14.0	624.0	888.0	341.0	253.0	9.0	3.0	3.0	2.0
LK-1115110	757399980	569.0	13.0	583.0	830.0	318.0	236.0	8.0	2.0	3.0	2.0
LK-1115115	757399980	407.0	10.0	416.0	593.0	227.0	169.0	6.0	2.0	2.0	1.0
LK-1115120	757399980	652.0	15.0	667.0	950.0	364.0	271.0	9.0	3.0	3.0	2.0
LK-1115125	757399980	572.0	13.0	585.0	833.0	319.0	237.0	8.0	2.0	3.0	2.0
LK-1115130	757399980	665.0	16.0	681.0	970.0	372.0	276.0	9.0	3.0	3.0	2.0
LK-1115135	757399980	537.0	13.0	549.0	782.0	300.0	223.0	8.0	2.0	3.0	2.0
LK-1115140	757399980	584.0	14.0	598.0	851.0	326.0	242.0	8.0	2.0	3.0	2.0
LK-1115145	757399980	922.0	22.0	944.0	1344.0	515.0	383.0	13.0	4.0	5.0	3.0
LK-1115150	757399980	1194.0	28.0	1222.0	1740.0	667.0	496.0	17.0	5.0	6.0	3.0
LK-1115155	757399980	407.0	10.0	416.0	593.0	227.0	169.0	6.0	2.0	2.0	1.0
LK-1115160	757399980	405.0	10.0	414.0	590.0	226.0	168.0	6.0	2.0	2.0	1.0
LK-1115165	757399980	589.0	14.0	603.0	859.0	329.0	244.0	8.0	2.0	3.0	2.0
LK-1115170	757399980	653.0	15.0	669.0	952.0	365.0	271.0	9.0	3.0	3.0	2.0
LK-1115175	757399980	452.0	11.0	462.0	658.0	252.0	187.0	6.0	2.0	2.0	1.0
LK-1115180	757399980	633.0	15.0	648.0	922.0	353.0	263.0	9.0	3.0	3.0	2.0
LK-1115185	757399980	1108.0	26.0	1134.0	1614.0	619.0	460.0	16.0	5.0	6.0	3.0
LK-1115190	757399980	289.0	7.0	296.0	421.0	161.0	120.0	4.0	1.0	2.0	1.0
LK-1115195	757399980	417.0	10.0	427.0	607.0	233.0	173.0	6.0	2.0	2.0	1.0
LK-1115200	757399980	464.0	11.0	475.0	677.0	259.0	193.0	7.0	2.0	2.0	1.0
LK-1115205	757399980	930.0	22.0	952.0	1356.0	520.0	386.0	13.0	4.0	5.0	3.0
LK-1115210	757399980	470.0	11.0	481.0	685.0	263.0	195.0	7.0	2.0	2.0	1.0
LK-1115215	757399980	523.0	12.0	535.0	762.0	292.0	217.0	7.0	2.0	3.0	2.0
LK-1115220	757399980	365.0	9.0	374.0	532.0	204.0	151.0	5.0	2.0	2.0	1.0
LK-1115225	757399980	539.0	13.0	552.0	785.0	301.0	224.0	8.0	2.0	3.0	2.0
LK-1115230	757399980	411.0	10.0	421.0	600.0	230.0	171.0	6.0	2.0	2.0	1.0
LK-1115235	757399980	460.0	11.0	471.0	670.0	257.0	191.0	6.0	2.0	2.0	1.0
LK-1115240	757399980	668.0	16.0	684.0	973.0	373.0	277.0	9.0	3.0	3.0	2.0
LK-1115245	757399980	351.0	8.0	359.0	512.0	196.0	146.0	5.0	1.0	2.0	1.0
LK-1115250	757399980	471.0	11.0	482.0	686.0	263.0	195.0	7.0	2.0	2.0	1.0
LK-1115255	757399980	506.0	12.0	518.0	738.0	283.0	210.0	7.0	2.0	3.0	1.0
LK-1115260	757399980	207.0	5.0	212.0	302.0	116.0	86.0	3.0	1.0	1.0	1.0
LK-1115265	757399980	534.0	13.0	547.0	779.0	299.0	222.0	8.0	2.0	3.0	2.0
LK-1115270	757399980	324.0	8.0	332.0	472.0	181.0	134.0	5.0	1.0	2.0	1.0
LK-1115275	757399980	578.0	14.0	592.0	842.0	323.0	240.0	8.0	2.0	3.0	2.0
LK-1115280	757399980	534.0	13.0	547.0	779.0	299.0	222.0	8.0	2.0	3.0	2.0
LK-1115285	757399980	874.0	21.0	894.0	1273.0	488.0	363.0	12.0	4.0	5.0	3.0
LK-1115290	757399980	270.0	6.0	276.0	394.0	151.0	112.0	4.0	1.0	1.0	1.0
LK-1115295	757399980	384.0	9.0	393.0	559.0	214.0	159.0	5.0	2.0	2.0	1.0
LK-1115300	757399980	189.0	4.0	193.0	275.0	105.0	78.0	3.0	1.0	1.0	1.0
LK-1115305	757399980	166.0	4.0	170.0	242.0	93.0	69.0	2.0	1.0	1.0	0.0
LK-1115310	757399980	220.0	5.0	226.0	321.0	123.0	91.0	3.0	1.0	1.0	1.0
LK-1115315	757399980	239.0	6.0	244.0	348.0	133.0	99.0	3.0	1.0	1.0	1.0
LK-1115320	757399980	232.0	5.0	237.0	337.0	129.0	96.0	3.0	1.0	1.0	1.0
LK-1115325	757399980	401.0	9.0	411.0	585.0	224.0	166.0	6.0	2.0	2.0	1.0
LK-1115330	757399980	533.0	13.0	546.0	777.0	298.0	221.0	8.0	2.0	3.0	2.0
LK-1115335	757399980	615.0	14.0	629.0	896.0	344.0	255.0	9.0	3.0	3.0	2.0
LK-1115340	757399980	284.0	7.0	291.0	415.0	159.0	118.0	4.0	1.0	1.0	1.0
LK-1118005	757399980	263.0	6.0	269.0	383.0	147.0	109.0	4.0	1.0	1.0	1.0
LK-1118010	757399980	472.0	11.0	484.0	688.0	264.0	196.0	7.0	2.0	2.0	1.0
LK-1118015	757399980	267.0	6.0	273.0	389.0	149.0	111.0	4.0	1.0	1.0	1.0
LK-1118020	757399980	557.0	13.0	570.0	811.0	311.0	231.0	8.0	2.0	3.0	2.0
LK-1118025	757399980	247.0	6.0	253.0	360.0	138.0	103.0	3.0	1.0	1.0	1.0
LK-1118030	757399980	302.0	7.0	309.0	440.0	169.0	125.0	4.0	1.0	2.0	1.0
LK-1118035	757399980	588.0	14.0	602.0	858.0	329.0	244.0	8.0	2.0	3.0	2.0
LK-1118040	757399980	334.0	8.0	342.0	487.0	187.0	139.0	5.0	1.0	2.0	1.0
LK-1118045	757399980	226.0	5.0	232.0	330.0	126.0	94.0	3.0	1.0	1.0	1.0
LK-1118050	757399980	417.0	10.0	427.0	607.0	233.0	173.0	6.0	2.0	2.0	1.0
LK-1118055	757399980	584.0	14.0	598.0	852.0	326.0	243.0	8.0	2.0	3.0	2.0
LK-1118060	757399980	220.0	5.0	225.0	321.0	123.0	91.0	3.0	1.0	1.0	1.0
LK-1118065	757399980	448.0	11.0	458.0	652.0	250.0	186.0	6.0	2.0	2.0	1.0
LK-1118070	757399980	415.0	10.0	424.0	604.0	232.0	172.0	6.0	2.0	2.0	1.0
LK-1118075	757399980	868.0	20.0	889.0	1265.0	485.0	360.0	12.0	4.0	5.0	3.0
LK-1118080	757399980	744.0	18.0	762.0	1084.0	416.0	309.0	11.0	3.0	4.0	2.0
LK-1118085	757399980	388.0	9.0	397.0	566.0	217.0	161.0	5.0	2.0	2.0	1.0
LK-1118090	757399980	915.0	22.0	936.0	1333.0	511.0	380.0	13.0	4.0	5.0	3.0
LK-1118095	757399980	473.0	11.0	484.0	689.0	264.0	196.0	7.0	2.0	2.0	1.0
LK-1118100	757399980	675.0	16.0	691.0	983.0	377.0	280.0	10.0	3.0	4.0	2.0
LK-1118105	757399980	360.0	8.0	369.0	525.0	201.0	149.0	5.0	1.0	2.0	1.0
LK-1118110	757399980	671.0	16.0	687.0	978.0	375.0	279.0	9.0	3.0	3.0	2.0
LK-1118115	757399980	565.0	13.0	578.0	823.0	315.0	234.0	8.0	2.0	3.0	2.0
LK-1118120	757399980	496.0	12.0	507.0	722.0	277.0	206.0	7.0	2.0	3.0	1.0
LK-1118125	757399980	728.0	17.0	745.0	1061.0	407.0	302.0	10.0	3.0	4.0	2.0
LK-1118130	757399980	333.0	8.0	341.0	486.0	186.0	138.0	5.0	1.0	2.0	1.0
LK-1118135	757399980	414.0	10.0	423.0	603.0	231.0	172.0	6.0	2.0	2.0	1.0
LK-1118140	757399980	366.0	9.0	374.0	533.0	204.0	152.0	5.0	2.0	2.0	1.0
LK-1118145	757399980	457.0	11.0	468.0	666.0	255.0	190.0	6.0	2.0	2.0	1.0
LK-1118150	757399980	306.0	7.0	313.0	446.0	171.0	127.0	4.0	1.0	2.0	1.0
LK-1118155	757399980	424.0	10.0	434.0	617.0	237.0	176.0	6.0	2.0	2.0	1.0
LK-1118160	757399980	641.0	15.0	656.0	934.0	358.0	266.0	9.0	3.0	3.0	2.0
LK-1118165	757399980	466.0	11.0	477.0	679.0	260.0	193.0	7.0	2.0	2.0	1.0
LK-1118170	757399980	592.0	14.0	606.0	862.0	330.0	245.0	8.0	2.0	3.0	2.0
LK-1118175	757399980	400.0	9.0	409.0	582.0	223.0	166.0	6.0	2.0	2.0	1.0
LK-1118180	757399980	549.0	13.0	562.0	800.0	306.0	228.0	8.0	2.0	3.0	2.0
LK-1118185	757399980	234.0	6.0	240.0	341.0	131.0	97.0	3.0	1.0	1.0	1.0
LK-1118190	757399980	425.0	10.0	435.0	620.0	238.0	177.0	6.0	2.0	2.0	1.0
LK-1118195	757399980	546.0	13.0	559.0	796.0	305.0	227.0	8.0	2.0	3.0	2.0
LK-1118200	757399980	290.0	7.0	297.0	423.0	162.0	120.0	4.0	1.0	2.0	1.0
LK-1118205	757399980	238.0	6.0	243.0	346.0	133.0	99.0	3.0	1.0	1.0	1.0
LK-1118210	757399980	193.0	5.0	198.0	282.0	108.0	80.0	3.0	1.0	1.0	1.0
LK-1118215	757399980	439.0	10.0	450.0	640.0	245.0	182.0	6.0	2.0	2.0	1.0
LK-1118220	757399980	285.0	7.0	292.0	416.0	159.0	118.0	4.0	1.0	1.0	1.0
LK-1118225	757399980	238.0	6.0	244.0	347.0	133.0	99.0	3.0	1.0	1.0	1.0
LK-1118230	757399980	253.0	6.0	259.0	369.0	141.0	105.0	4.0	1.0	1.0	1.0
LK-1121005	757401480	2108.0	41.0	2149.0	3117.0	1471.0	600.0	20.0	7.0	5.0	5.0
LK-1121010	757401480	2171.0	42.0	2213.0	3209.0	1515.0	618.0	20.0	8.0	5.0	5.0
LK-1121015	757401480	2178.0	42.0	2220.0	3221.0	1520.0	620.0	20.0	8.0	5.0	5.0
LK-1121020	757401480	1916.0	37.0	1953.0	2833.0	1337.0	546.0	18.0	7.0	4.0	4.0
LK-1121025	757401480	2169.0	42.0	2211.0	3207.0	1513.0	618.0	20.0	8.0	5.0	5.0
LK-1121030	757401480	1729.0	34.0	1762.0	2556.0	1207.0	492.0	16.0	6.0	4.0	4.0
LK-1121035	757401480	1965.0	38.0	2003.0	2905.0	1371.0	560.0	18.0	7.0	5.0	4.0
LK-1121040	757401480	1560.0	30.0	1590.0	2306.0	1088.0	444.0	15.0	5.0	4.0	3.0
LK-1121045	757401480	439.0	9.0	448.0	649.0	306.0	125.0	4.0	2.0	1.0	1.0
LK-1121050	757401480	941.0	18.0	959.0	1391.0	657.0	268.0	9.0	3.0	2.0	2.0
LK-1121055	757401480	1515.0	29.0	1544.0	2240.0	1057.0	431.0	14.0	5.0	3.0	3.0
LK-1121060	757401480	860.0	17.0	877.0	1272.0	600.0	245.0	8.0	3.0	2.0	2.0
LK-1121065	757401480	2668.0	52.0	2719.0	3944.0	1862.0	760.0	25.0	9.0	6.0	6.0
LK-1121070	757401480	1225.0	24.0	1249.0	1812.0	855.0	349.0	11.0	4.0	3.0	3.0
LK-1121075	757401480	1585.0	31.0	1616.0	2343.0	1106.0	451.0	15.0	6.0	4.0	4.0
LK-1121080	757401480	2472.0	48.0	2520.0	3655.0	1725.0	704.0	23.0	9.0	6.0	6.0
LK-1121085	757401480	2037.0	39.0	2076.0	3011.0	1421.0	580.0	19.0	7.0	5.0	5.0
LK-1121090	757401480	2201.0	43.0	2244.0	3254.0	1536.0	627.0	20.0	8.0	5.0	5.0
LK-1121095	757401480	1667.0	32.0	1700.0	2466.0	1164.0	475.0	16.0	6.0	4.0	4.0
LK-1121100	757401480	2284.0	44.0	2328.0	3376.0	1594.0	650.0	21.0	8.0	5.0	5.0
LK-1121105	757401480	1289.0	25.0	1314.0	1906.0	900.0	367.0	12.0	5.0	3.0	3.0
LK-1121110	757401480	860.0	17.0	876.0	1271.0	600.0	245.0	8.0	3.0	2.0	2.0
LK-1121115	757401480	1826.0	35.0	1861.0	2699.0	1274.0	520.0	17.0	6.0	4.0	4.0
LK-1121120	757401480	1416.0	27.0	1444.0	2094.0	988.0	403.0	13.0	5.0	3.0	3.0
LK-1121125	757401480	965.0	19.0	984.0	1427.0	673.0	275.0	9.0	3.0	2.0	2.0
LK-1121130	757401480	2497.0	48.0	2546.0	3693.0	1743.0	711.0	23.0	9.0	6.0	6.0
LK-1121135	757401480	939.0	18.0	957.0	1389.0	655.0	267.0	9.0	3.0	2.0	2.0
LK-1121140	757401480	1273.0	25.0	1297.0	1882.0	888.0	362.0	12.0	4.0	3.0	3.0
LK-1121145	757401480	1206.0	23.0	1230.0	1784.0	842.0	344.0	11.0	4.0	3.0	3.0
LK-1121150	757401480	557.0	11.0	568.0	823.0	389.0	159.0	5.0	2.0	1.0	1.0
LK-1121155	757401480	1917.0	37.0	1954.0	2835.0	1338.0	546.0	18.0	7.0	4.0	4.0
LK-1121160	757401480	787.0	15.0	802.0	1163.0	549.0	224.0	7.0	3.0	2.0	2.0
LK-1121165	757401480	1902.0	37.0	1939.0	2813.0	1328.0	542.0	18.0	7.0	4.0	4.0
LK-1121170	757401480	1812.0	35.0	1847.0	2679.0	1264.0	516.0	17.0	6.0	4.0	4.0
LK-1121175	757401480	2556.0	50.0	2606.0	3780.0	1784.0	728.0	24.0	9.0	6.0	6.0
LK-1121180	757401480	1428.0	28.0	1456.0	2112.0	997.0	407.0	13.0	5.0	3.0	3.0
LK-1121185	757401480	2698.0	52.0	2750.0	3989.0	1883.0	768.0	25.0	9.0	6.0	6.0
LK-1121190	757401480	1710.0	33.0	1743.0	2528.0	1193.0	487.0	16.0	6.0	4.0	4.0
LK-1121195	757401480	1282.0	25.0	1307.0	1896.0	895.0	365.0	12.0	4.0	3.0	3.0
LK-1121200	757401480	2578.0	50.0	2628.0	3812.0	1799.0	734.0	24.0	9.0	6.0	6.0
LK-1121205	757401480	1335.0	26.0	1361.0	1975.0	932.0	380.0	12.0	5.0	3.0	3.0
LK-1124005	757398480	5427.0	84.0	5512.0	7897.0	3509.0	1811.0	58.0	26.0	13.0	11.0
LK-1124010	757398480	3178.0	49.0	3227.0	4623.0	2055.0	1060.0	34.0	15.0	8.0	6.0
LK-1124015	757398480	3062.0	48.0	3110.0	4455.0	1980.0	1022.0	33.0	15.0	7.0	6.0
LK-1124020	757398480	1629.0	25.0	1655.0	2370.0	1053.0	544.0	17.0	8.0	4.0	3.0
LK-1124025	757398480	2174.0	34.0	2208.0	3163.0	1406.0	725.0	23.0	10.0	5.0	4.0
LK-1124030	757398480	1842.0	29.0	1870.0	2679.0	1191.0	614.0	20.0	9.0	4.0	4.0
LK-1124035	757398480	2589.0	40.0	2629.0	3767.0	1674.0	864.0	28.0	12.0	6.0	5.0
LK-1124040	757398480	1529.0	24.0	1553.0	2225.0	989.0	510.0	16.0	7.0	4.0	3.0
LK-1124045	757398480	2690.0	42.0	2732.0	3914.0	1739.0	898.0	29.0	13.0	6.0	5.0
LK-1124050	757398480	1807.0	28.0	1836.0	2630.0	1169.0	603.0	19.0	9.0	4.0	4.0
LK-1124055	757398480	1649.0	26.0	1674.0	2399.0	1066.0	550.0	18.0	8.0	4.0	3.0
LK-1124060	757398480	2405.0	37.0	2442.0	3499.0	1555.0	802.0	26.0	11.0	6.0	5.0
LK-1124065	757398480	2483.0	39.0	2522.0	3613.0	1605.0	828.0	26.0	12.0	6.0	5.0
