entity_id	valid	rejected	polled	electors	IND1	EPRLF	SLMC	IND2	PA	TULF	UNP	DPLF	IND3	NSSP	TELO	IND4	SLPF	IND5	MEP	SMBP	PFF	IND 1	DWC	TKLO
LK-2230	21417.0	1460.0	22880.0	28494.0	168.0				9829.0		11304.0						117.0							
LK-9106	21407.0	1056.0	22456.0	27014.0	57.0			0.0	11587.0		9457.0		6.0				84.0		203.0					
LK-1336	21152.0	1364.0	22519.0	28078.0					11084.0		9660.0						250.0		147.0		15.0			
LK-8118	21125.0	2272.0	23399.0	27869.0	41.0			94.0	7925.0		12890.0						146.0		40.0					
LK-6187	20899.0	839.0	21736.0	26828.0					9998.0		10643.0						127.0		131.0					
LK-3151	20850.0	815.0	21669.0	27756.0					12435.0		7750.0						340.0		305.0		7.0			
LK-3118	20442.0	925.0	21360.0	25034.0					11333.0		8791.0						203.0		96.0		8.0			
LK-8139	19887.0	2155.0	22046.0	27849.0	40.0			199.0	8261.0		11160.0						177.0		53.0					
LK-1310	19742.0	858.0	20602.0	25095.0					10429.0		8883.0						166.0		249.0		15.0			
LK-3142	19631.0	709.0	20343.0	25269.0					11015.0		8082.0						252.0		277.0		0.0			
LK-2148	19406.0	1179.0	20587.0	25286.0				2.0	8690.0		10577.0						64.0		60.0			6.0		
EC-15P	19356	390	19746	20989					10496		8510						161		189					
LK-3324	19236.0	1344.0	20589.0	26226.0	106.0			47.0	10092.0		7909.0						959.0		103.0	0.0	4.0			
LK-9224	19014.0	1132.0	20149.0	24953.0					8417.0		10509.0						85.0							
LK-8221	18864.0	2032.0	20893.0	25327.0	1.0			1.0	9008.0		8248.0		0.0			1271.0	300.0	25.0						
LK-3212	18748.0	1053.0	19802.0	25261.0					10985.0		7347.0						352.0		62.0					
LK-5215	18660.0	963.0	19624.0	24374.0	23.0		18.0		9315.0	13.0	9159.0				31.0		101.0							
LK-8212	18643.0	2006.0	20645.0	24160.0	2.0			2.0	10328.0		7629.0		0.0			456.0	163.0	36.0						
LK-7218	18608.0	717.0	19321.0	23293.0					10009.0		8272.0						330.0							
LK-2103	18577.0	918.0	19497.0	24189.0				0.0	8221.0		10156.0						80.0		111.0			0.0		
LK-8106	18389.0	1249.0	19636.0	23596.0	34.0			30.0	6768.0		11327.0						128.0		97.0					
LK-9151	18243.0	890.0	19130.0	22867.0	79.0			0.0	10656.0		7262.0		3.0				168.0		62.0					
LK-3124	17992.0	907.0	18898.0	22892.0					10342.0		7352.0						156.0		119.0		15.0			
LK-3121	17949.0	813.0	18764.0	21987.0					9953.0		7718.0						180.0		88.0		7.0			
EC-11A	17677	1106	18783	54066	92	1841	5785	1720	207	1127	2437	4403	49	16										
LK-42	17677	1106	18783	54066	92	1841	5785	1720	207	1127	2437	4403	49	16										
LK-3236	17580.0	817.0	18404.0	24428.0					11431.0		5688.0						387.0		78.0					
LK-5218	17525.0	993.0	18518.0	23683.0	153.0		10020.0		402.0	1985.0	4498.0				443.0		12.0							
LK-5233	17513.0	1105.0	18616.0	23829.0	590.0		7033.0		1942.0	3301.0	4077.0				546.0		28.0							
LK-7118	17400.0	705.0	18107.0	23288.0					9487.0		7488.0						317.0		106.0					
LK-3325	17388.0	1217.0	18606.0	23706.0	101.0			47.0	9120.0		7147.0						867.0		98.0	0.0	2.0			
LK-6121	17322.0	798.0	18121.0	21797.0					9586.0		7601.0						85.0		49.0					
LK-5121	17312.0	1287.0	18601.0	27444.0	116.0	457.0	4289.0	75.0	1641.0	6207.0	3016.0				1506.0									
LK-8136	17311.0	1329.0	18638.0	23032.0	49.0			190.0	7979.0		8863.0						160.0		70.0					
LK-9139	17243.0	861.0	18106.0	20497.0	69.0			0.0	8553.0		8524.0		10.0				43.0		37.0					
LK-3321	17097.0	1194.0	18293.0	23303.0	92.0			39.0	8972.0		7021.0						852.0		88.0	0.0	1.0			
LK-8215	17083.0	1834.0	18919.0	22140.0	10.0			11.0	9464.0		6988.0		2.0			420.0	149.0	27.0						
LK-1315	16909.0	1082.0	17995.0	21928.0					8460.0		8251.0						80.0		106.0		6.0			
EC-04P	16854	250	17104	17747				3	9193		7345						122		187			4		
LK-3303	16794.0	885.0	17681.0	22927.0	67.0			28.0	8970.0		6460.0						1108.0		119.0	32.0	9.0			
LK-8224	16673.0	1794.0	18466.0	22383.0	0.0			0.0	7961.0		7290.0		0.0			1122.0	262.0	21.0						
LK-6233	16633.0	736.0	17365.0	22411.0					8630.0		7843.0						97.0		57.0					
LK-3224	16440.0	778.0	17219.0	21646.0					9534.0		6386.0						451.0		72.0					
LK-6218	16397.0	725.0	17121.0	22095.0					8513.0		7733.0						94.0		55.0					
LK-6133	16254.0	904.0	17160.0	21555.0					7697.0		8398.0						100.0		59.0					
LK-5242	16143.0	1017.0	17164.0	21965.0	544.0		6486.0		1792.0	3044.0	3758.0				503.0		26.0							
LK-7209	16027.0	584.0	16607.0	19743.0					7961.0		7955.0						106.0							
LK-7145	16014.0	795.0	16810.0	20067.0					9505.0		6317.0						122.0		72.0					
LK-6103	15830.0	649.0	16482.0	19550.0					8916.0		6717.0						140.0		63.0					
LK-7127	15536.0	591.0	16121.0	19646.0					8630.0		6793.0						90.0		30.0					
LK-6139	15405.0	710.0	16116.0	19382.0					8531.0		6757.0						74.0		38.0					
LK-7112	15374.0	750.0	16124.0	20298.0					7547.0		7620.0						159.0		48.0					
LK-3148	15359.0	771.0	16128.0	19541.0					8825.0		6271.0						130.0		102.0		14.0			
LK-1333	15267.0	984.0	16255.0	20267.0					8005.0		6970.0						182.0		103.0		11.0			
LK-3215	15238.0	723.0	15956.0	20059.0					8836.0		5917.0						418.0		68.0					
LK-3318	15182.0	811.0	15988.0	20173.0	63.0			22.0	8246.0		5701.0						1009.0		111.0	0.0	2.0			
LK-9127	15076.0	755.0	15830.0	17921.0	61.0			0.0	7477.0		7452.0		8.0				37.0		33.0					
LK-8142	14999.0	1623.0	16625.0	21003.0	33.0			151.0	6229.0		8417.0						134.0		41.0					
LK-5115	14976.0	1113.0	16087.0	23740.0	99.0	395.0	3713.0	66.0	1419.0	5368.0	2609.0				1304.0									
EC-03P	14851	233	15084	15594					8775		5503						175		393		5			
LK-2134	14797.0	730.0	15525.0	19268.0				0.0	6545.0		8087.0						66.0		90.0			0.0		
LK-8203	14547.0	1556.0	16100.0	19086.0	1.0			8.0	6961.0		6958.0		1.0			410.0	157.0	23.0						
LK-9233	14529.0	764.0	15296.0	19011.0					5880.0		8556.0						92.0							
LK-5248	14525.0	918.0	15443.0	19760.0	490.0		5835.0		1613.0	2739.0	3380.0				454.0		23.0							
LK-6227	14233.0	715.0	14954.0	19430.0					7936.0		6161.0						108.0		30.0					
LK-2157	14079.0	914.0	14989.0	18243.0				0.0	6199.0		7775.0						61.0		39.0			1.0		
LK-6157	14057.0	610.0	14671.0	18568.0					6963.0		6919.0						105.0		69.0					
LK-8218	13833.0	1488.0	15320.0	17929.0	0.0			1.0	7666.0		5660.0		0.0			339.0	122.0	23.0						
LK-2209	13739.0	920.0	14658.0	17007.0	154.0				7236.0		6300.0						56.0							
LK-5118	13659.0	1525.0	15184.0	19891.0	287.0	612.0	20.0	26.0	2680.0	7321.0	700.0				2007.0									
LK-6209	13650.0	687.0	14340.0	18632.0					7612.0		5910.0						101.0		32.0					
LK-9130	13627.0	646.0	14271.0	16264.0	44.0			0.0	6882.0		6643.0		0.0				28.0		23.0					
LK-8119	13584.0	1459.0	15046.0	17918.0	25.0			60.0	5093.0		8289.0						93.0		25.0					
EC-10	13479	358	13837	596375	374	263	2098	10744																
LK-41	13410	352	13762	540371	366	260	2042	10742																
LK-7121	13336.0	503.0	13837.0	16864.0					7407.0		5831.0						77.0		24.0					
LK-9145	13186.0	695.0	13883.0	16111.0	37.0			0.0	5852.0		7207.0		0.0				58.0		29.0					
LK-8233	13160.0	1420.0	14577.0	17668.0	3.0			3.0	6283.0		5755.0		1.0			883.0	209.0	14.0						
LK-2227	13124.0	875.0	13996.0	16241.0	146.0				6910.0		6014.0						49.0							
LK-7163	13118.0	653.0	13770.0	16435.0					7784.0		5177.0						100.0		57.0					
LK-6148	12995.0	545.0	13539.0	16441.0					6650.0		6246.0						58.0		39.0					
LK-6109	12994.0	535.0	13529.0	16044.0					7319.0		5512.0						112.0		47.0					
LK-2154	12984.0	841.0	13821.0	16825.0				0.0	5717.0		7168.0						56.0		34.0			0.0		
LK-8209	12941.0	1382.0	14325.0	16982.0	0.0			6.0	6196.0		6184.0		0.0			373.0	141.0	22.0						
LK-6236	12749.0	561.0	13310.0	17181.0					6619.0		6012.0						77.0		47.0					
LK-7142	12657.0	627.0	13290.0	15860.0					7514.0		4996.0						95.0		54.0					
LK-7166	12585.0	617.0	13197.0	15927.0					6556.0		5901.0						82.0		49.0					
LK-2215	12571.0	756.0	13323.0	16872.0	82.0				5929.0		6459.0						99.0							
EC-07P	12446	185	12631	13137					7977		4123						220		123		3			
LK-3130	12350.0	631.0	12979.0	16957.0					6992.0		5058.0						256.0		34.0		4.0			
LK-3306	12298.0	645.0	12946.0	16787.0	47.0			19.0	6569.0		4732.0						812.0		88.0	26.0	1.0			
LK-3327	12254.0	590.0	12847.0	16757.0	37.0			29.0	6463.0		4728.0						802.0		173.0	8.0	0.0			
LK-7124	12228.0	459.0	12689.0	15466.0					6793.0		5344.0						72.0		23.0					
LK-5324	12153.0	777.0	12930.0	18368.0	7.0	62.0	629.0		5778.0	593.0	4892.0				90.0		96.0							
EC-22P	11992	250	12242	12878					6473		5382						137							
LK-5224	11956.0	451.0	12413.0	15672.0	112.0		7066.0		183.0	1962.0	2381.0				246.0		3.0							
LK-3134	11894.0	499.0	12392.0	15488.0					6748.0		4876.0						216.0		46.0		1.0			
LK-3230	11806.0	665.0	12470.0	15903.0					6920.0		4626.0						218.0		40.0					
LK-6149	11615.0	464.0	12086.0	14907.0					5560.0		5916.0						71.0		73.0					
LK-7210	11500.0	515.0	12011.0	15095.0					5754.0		5615.0						130.0							
LK-7133	11388.0	594.0	11984.0	14597.0					6350.0		4884.0						104.0		45.0					
LK-5236	11351.0	644.0	11993.0	15342.0	100.0		6493.0		261.0	1285.0	2912.0				284.0		8.0							
LK-2212	11342.0	666.0	12012.0	14768.0	103.0				5895.0		5241.0						104.0							
LK-9121	11315.0	596.0	11910.0	13827.0	35.0			0.0	5023.0		6184.0		0.0				46.0		22.0					
LK-8206	11265.0	1205.0	12469.0	14783.0	0.0			4.0	5390.0		5386.0		0.0			321.0	124.0	11.0						
EC-17P	11102	220	11322	12033					6393		4493						128		88					
LK-6166	11015.0	443.0	11456.0	14137.0					5271.0		5612.0						65.0		67.0					
LK-6230	10908.0	482.0	11387.0	14698.0					5662.0		5145.0						61.0		40.0					
LK-7103	10718.0	435.0	11154.0	13913.0					6244.0		4336.0						83.0		53.0					
LK-5110	10708.0	1034.0	11742.0	16189.0	21.0	153.0	2459.0	22.0	646.0	5114.0	1517.0				783.0									
LK-3233	10643.0	499.0	11138.0	14780.0					6918.0		3439.0						235.0		48.0					
LK-2118	10564.0	647.0	11217.0	12919.0				0.0	5019.0		5481.0						20.0		8.0			0.0		
LK-5245	10547.0	668.0	11216.0	14353.0	358.0		4236.0		1168.0	1985.0	2457.0				329.0		16.0							
LK-5104	10523.0	1016.0	11537.0	15906.0	19.0	147.0	2415.0	22.0	634.0	5025.0	1489.0				768.0									
EC-10A	10446	302	10748	49504	214	232	56	9944																
LK-7106	10402.0	422.0	10826.0	13508.0					6060.0		4208.0						80.0		51.0					
LK-1103010	10337.0	597.0	10934.0	14629.0	289.0				4177.0		5647.0			36.0			62.0		92.0				12.0	22.0
LK-9109	10252.0	507.0	10758.0	12938.0	28.0			0.0	5548.0		4529.0		0.0				42.0		97.0					
LK-2115	10001.0	624.0	10626.0	13141.0				3.0	4072.0		5823.0						42.0		54.0			1.0		
LK-5306	9865.0	536.0	10400.0	17157.0	91.0	100.0	1452.0		1310.0	4714.0	1451.0				694.0		52.0							
LK-8112	9685.0	971.0	10658.0	12829.0	31.0			29.0	4464.0		5059.0						69.0		34.0					
LK-5136	9631.0	1076.0	10708.0	14032.0	202.0	434.0	8.0	16.0	1891.0	5161.0	496.0				1416.0									
LK-5109	9574.0	924.0	10499.0	14475.0	19.0	136.0	2196.0	20.0	579.0	4571.0	1354.0				700.0									
LK-8115	9474.0	948.0	10424.0	12551.0	30.0			28.0	4368.0		4954.0						68.0		31.0					
LK-6118	9375.0	434.0	9807.0	11796.0					5190.0		4113.0						47.0		27.0					
LK-5239	9370.0	592.0	9963.0	12749.0	318.0		3766.0		1039.0	1765.0	2182.0				293.0		12.0							
LK-6151	9149.0	396.0	9550.0	12088.0					4531.0		4502.0						69.0		46.0					
LK-6115	9104.0	420.0	9528.0	11459.0					5044.0		3997.0						41.0		29.0					
LK-5106	9085.0	878.0	9962.0	13736.0	18.0	128.0	2085.0	19.0	548.0	4339.0	1286.0				663.0									
LK-4203	9068.0	567.0	9635.0	27737.0	45.0	944.0	2969.0	886.0	107.0	583.0	1252.0	2259.0	21.0	1.0										
EC-21P	8931	85	9016	9587	0			1	4896		3871		0				87		76					
LK-5209	8869.0	456.0	9326.0	11585.0	11.0		7.0		4428.0	5.0	4353.0				14.0		49.0							
LK-5103	8822.0	852.0	9672.0	13337.0	17.0	124.0	2024.0	19.0	532.0	4212.0	1247.0				643.0									
LK-5321	8801.0	563.0	9364.0	13302.0	7.0	46.0	455.0		4185.0	432.0	3543.0				67.0		70.0							
EC-19P	8704	196	8900	9372	13			13	5136		3299						154		89					
LK-6112	8701.0	444.0	9145.0	11122.0					4428.0		4173.0						88.0		14.0					
LK-1127075	8665.0	351.0	9016.0	12379.0	346.0				3952.0		3875.0			13.0			107.0		350.0				4.0	19.0
LK-1127040	8553.0	362.0	8915.0	12350.0	61.0				3981.0		4055.0			22.0			98.0		319.0				8.0	9.0
LK-6212	8435.0	425.0	8860.0	11513.0					4704.0		3651.0						63.0		18.0					
LK-8230	8382.0	903.0	9285.0	11250.0	0.0			0.0	4002.0		3665.0		0.0			563.0	133.0	10.0						
LK-1103075	8349.0	523.0	8872.0	12126.0	133.0				3669.0		4374.0			28.0			44.0		77.0				14.0	11.0
LK-8109	8276.0	829.0	9107.0	10966.0	28.0			26.0	3813.0		4327.0						61.0		30.0					
LK-5221	7985.0	304.0	8286.0	10461.0	72.0		4717.0		119.0	1312.0	1591.0				163.0		1.0							
LK-5206	7786.0	404.0	8190.0	10173.0	2.0		1.0		3887.0	1.0	3822.0				18.0		42.0							
LK-1127080	7641.0	310.0	7951.0	10917.0	305.0				3485.0		3417.0			11.0			94.0		309.0				3.0	17.0
LK-1127030	7461.0	316.0	7776.0	10772.0	53.0				3472.0		3537.0			19.0			86.0		279.0				7.0	7.0
EC-08P	7348	82	7430	7639					4973		2155						169		51					
EC-05P	7323	124	7447	7703	10				4283		2954						76							
LK-5230	7061.0	268.0	7329.0	9256.0	66.0		4172.0		107.0	1158.0	1406.0				143.0		0.0							
LK-1127035	6960.0	295.0	7255.0	10050.0	50.0				3240.0		3300.0			18.0			80.0		260.0				6.0	7.0
LK-2221	6958.0	465.0	7422.0	8615.0	76.0				3664.0		3190.0						27.0							
LK-1127085	6917.0	223.0	7140.0	10043.0	765.0				2442.0		3532.0			12.0			24.0		126.0				7.0	8.0
LK-5225	6821.0	257.0	7078.0	8941.0	66.0		4032.0		103.0	1120.0	1357.0				140.0		0.0							
LK-4415	6807.0	557.0	7362.0	22727.0	155.0	458.0	444.0	13.0	1528.0	555.0	1412.0	2221.0	0.0	0.0										
LK-1103015	6555.0	379.0	6934.0	9277.0	183.0				2649.0		3581.0			23.0			39.0		58.0				8.0	14.0
LK-1103095	6495.0	407.0	6902.0	9434.0	104.0				2854.0		3402.0			22.0			34.0		60.0				11.0	9.0
LK-5124	6395.0	714.0	7108.0	9307.0	134.0	284.0	11.0	15.0	1251.0	3427.0	328.0				938.0									
LK-1103070	6378.0	400.0	6778.0	9264.0	102.0				2803.0		3341.0			21.0			33.0		59.0				11.0	9.0
EC-13P	6377	127	6504	6704	156		1519		1899	280	2445				48		30							
LK-7160	6350.0	332.0	6678.0	8133.0					3540.0		2725.0						56.0		27.0					
LK-1124005	5804.0	165.0	5968.0	7897.0	16.0				3117.0		2353.0			12.0			82.0		219.0				2.0	4.0
EC-06P	5775	94	5869	6102	259				2713		2726						44		33					
LK-7157	5766.0	282.0	6050.0	7297.0					3005.0		2705.0						37.0		22.0					
LK-7130	5761.0	302.0	6065.0	7386.0					3214.0		2474.0						53.0		25.0					
LK-5133	5736.0	641.0	6383.0	8356.0	125.0	259.0	1.0	1.0	1128.0	3076.0	292.0				844.0									
LK-8227	5722.0	617.0	6338.0	7682.0	1.0			1.0	2734.0		2502.0		0.0			385.0	92.0	6.0						
LK-1131025	5610.0	210.0	5820.0	7611.0	40.0				3308.0		2020.0			15.0			85.0		135.0				1.0	6.0
LK-4409	5607.0	456.0	6063.0	18717.0	129.0	377.0	364.0	18.0	1259.0	455.0	1160.0	1828.0	6.0	6.0										
EC-09P	5597	88	5685	5892	0			0	3497		1723						256		115	5	1			
LK-1103090	5470.0	343.0	5813.0	7946.0	87.0				2404.0		2866.0			18.0			29.0		50.0				9.0	7.0
LK-1127060	5426.0	220.0	5646.0	7752.0	216.0				2475.0		2427.0			8.0			67.0		219.0				2.0	12.0
LK-5216	5426.0	309.0	5735.0	7335.0	48.0		3104.0		126.0	613.0	1391.0				135.0		2.0							
LK-2224	5389.0	359.0	5746.0	6668.0	60.0				2840.0		2469.0						21.0							
LK-5318	5366.0	342.0	5709.0	8108.0	4.0	27.0	277.0		2551.0	261.0	2161.0				41.0		43.0							
LK-1127095	5331.0	216.0	5547.0	7617.0	213.0				2431.0		2384.0			8.0			66.0		216.0				2.0	12.0
LK-1127100	5305.0	215.0	5520.0	7579.0	212.0				2419.0		2372.0			8.0			65.0		215.0				2.0	12.0
EC-16P	5146	111	5257	5498					3034		2017						50		45					
LK-1103040	5095.0	294.0	5389.0	7210.0	142.0				2059.0		2783.0			18.0			30.0		45.0				6.0	11.0
LK-1127090	5034.0	163.0	5196.0	7308.0	557.0				1777.0		2570.0			9.0			18.0		91.0				5.0	6.0
LK-1103030	5030.0	291.0	5320.0	7118.0	141.0				2032.0		2748.0			18.0			30.0		45.0				6.0	11.0
LK-6221	4959.0	217.0	5175.0	6678.0					2574.0		2336.0						29.0		20.0					
LK-5127	4863.0	545.0	5407.0	7080.0	101.0	219.0	3.0	5.0	955.0	2602.0	248.0				716.0									
LK-1103020	4788.0	277.0	5064.0	6776.0	134.0				1935.0		2615.0			17.0			29.0		43.0				6.0	10.0
LK-1127055	4781.0	194.0	4975.0	6830.0	191.0				2180.0		2138.0			7.0			59.0		193.0				2.0	10.0
LK-1103100	4772.0	299.0	5071.0	6931.0	76.0				2097.0		2500.0			16.0			25.0		44.0				8.0	6.0
LK-1133090	4717.0	170.0	4887.0	6160.0	6.0				2624.0		1912.0			10.0			62.0		97.0				2.0	4.0
LK-6206	4688.0	277.0	4966.0	6913.0					2497.0		2173.0						16.0		4.0					
LK-5203020	4623.0	239.0	4863.0	6040.0	5.0		4.0		2308.0	4.0	2270.0				8.0		25.0							
LK-1103035	4586.0	265.0	4851.0	6490.0	128.0				1853.0		2505.0			16.0			27.0		41.0				5.0	10.0
LK-5227	4513.0	170.0	4684.0	5914.0	42.0		2665.0		69.0	740.0	898.0				92.0		0.0							
LK-1103050	4466.0	280.0	4746.0	6487.0	71.0				1963.0		2340.0			15.0			23.0		41.0				7.0	6.0
LK-1103055	4433.0	278.0	4711.0	6439.0	71.0				1948.0		2322.0			15.0			23.0		41.0				7.0	6.0
LK-7151	4418.0	231.0	4645.0	5662.0					2464.0		1892.0						39.0		14.0					
LK-1131065	4399.0	165.0	4565.0	5969.0	31.0				2594.0		1584.0			11.0			67.0		106.0				1.0	5.0
LK-4139	4370.0	128.0	4498.0	20711.0	90.0	95.0	21.0	4157.0																
LK-1218135	4287.0	175.0	4462.0	5693.0					2151.0		2096.0						39.0							
LK-1103155	4257.0	267.0	4524.0	6183.0	68.0				1871.0		2230.0			14.0			22.0		39.0				7.0	6.0
LK-1127025	4242.0	179.0	4422.0	6125.0	30.0				1974.0		2011.0			11.0			49.0		158.0				4.0	4.0
LK-1103080	4227.0	265.0	4492.0	6139.0	67.0				1857.0		2214.0			14.0			22.0		39.0				7.0	6.0
LK-2130240	4171.0	159.0	4331.0	5521.0				2.0	2013.0		2081.0						28.0		47.0			1.0		
LK-5234	4170.0	236.0	4406.0	5633.0	37.0		2383.0		97.0	471.0	1070.0				105.0		2.0							
LK-7136	4145.0	217.0	4359.0	5313.0					2311.0		1779.0						39.0		18.0					
LK-1130055	4097.0	130.0	4226.0	5631.0	83.0				2126.0		1725.0			7.0			33.0		117.0				1.0	4.0
