entity_id	valid	rejected	polled	electors	UNP	PA	JVP	Ind 2	Liberal	Ind 1	SMBP	LDA	PLSF	SLMP	Ind 3	DUNF	PFF
EC-01C	38213	1058	39271	55338	19151	17023	1289	57	57	42	275	148	23	119	13	5	11
EC-14A	37808	586	38394	57634	14551	20781	1515	236	202	181	90	37	65	73	35	21	21
LK-2133	36705.0	1148.0	37849.0	50567.0	17532.0	17255.0	1172.0	105.0	101.0	77.0	165.0	41.0	25.0	154.0	44.0	0.0	0.0
LK-3330	36675.0	685.0	37360.0	51018.0	13538.0	18284.0	4250.0	87.0	86.0	79.0	101.0	66.0	66.0	59.0	15.0	13.0	3.0
EC-19I	36396	1210	37606	48861	18053	16622	826	164	180	121	103	86	52	92	57	23	17
EC-19C	36371	1222	37593	48066	18124	16558	748	189	205	155	95	64	67	61	54	28	23
EC-11B	36282	968	37250	86970	27621	6845	427	257	326	142	55	293	42	178	45	24	27
LK-43	36282	968	37250	86970	27621	6845	427	257	326	142	55	293	42	178	45	24	27
LK-9118	36219.0	711.0	36929.0	45249.0	16298.0	18059.0	1048.0	139.0	142.0	107.0	125.0	89.0	65.0	61.0	38.0	16.0	17.0
LK-7139	36141.0	685.0	36822.0	50712.0	16199.0	17825.0	1389.0	122.0	115.0	108.0	102.0	25.0	92.0	115.0	33.0	8.0	7.0
EC-04D	35993	922	36915	46840	16335	18216	632	135	186	133	113	29	60	54	48	22	30
LK-6130	35404.0	1041.0	36442.0	50683.0	16703.0	16548.0	1424.0	105.0	110.0	96.0	164.0	50.0	50.0	76.0	41.0	21.0	1.0
LK-1330	35016.0	839.0	35851.0	47329.0	14444.0	18105.0	1801.0	104.0	90.0	87.0	176.0	39.0	46.0	39.0	37.0	11.0	6.0
EC-04A	34774	637	35411	46621	16428	16777	933	115	93	70	134	46	41	57	49	16	15
LK-2142	34741.0	1011.0	35752.0	45463.0	14871.0	18638.0	516.0	87.0	101.0	98.0	150.0	60.0	55.0	103.0	35.0	12.0	6.0
EC-17F	34693	743	35436	46770	14393	18131	1508	131	136	102	77	31	43	72	32	21	16
EC-22F	34357	749	35106	46078	14224	18314	1232	99	101	78	117	34	44	63	28	10	13
LK-9209	34355.0	753.0	35110.0	46082.0	14223.0	18309.0	1230.0	97.0	99.0	75.0	117.0	37.0	55.0	64.0	18.0	0.0	0.0
LK-6172	34190.0	577.0	34767.0	45687.0	16029.0	16686.0	974.0	79.0	68.0	65.0	107.0	35.0	20.0	71.0	11.0	0.0	0.0
LK-9142	33780.0	603.0	34378.0	43036.0	16006.0	16148.0	883.0	148.0	147.0	109.0	92.0	57.0	63.0	61.0	44.0	5.0	12.0
LK-1312	33018.0	647.0	33667.0	43214.0	14936.0	16591.0	910.0	99.0	83.0	83.0	119.0	29.0	50.0	50.0	47.0	4.0	5.0
EC-07A	32800	539	33339	45790	13372	17524	1466	75	53	54	101	60	29	37	9	12	8
LK-3106	32798.0	539.0	33338.0	45793.0	13369.0	17526.0	1467.0	75.0	56.0	57.0	100.0	61.0	27.0	40.0	0.0	0.0	0.0
LK-5315	32636.0	918.0	33550.0	57793.0	20929.0	10300.0	429.0	166.0	151.0	95.0	54.0	229.0	52.0	151.0	39.0	22.0	16.0
LK-3145	32455.0	653.0	33106.0	42032.0	11988.0	18413.0	1580.0	78.0	55.0	62.0	92.0	75.0	37.0	44.0	11.0	1.0	0.0
LK-7215	32090.0	618.0	32710.0	41634.0	13663.0	16572.0	1332.0	106.0	113.0	80.0	63.0	24.0	41.0	59.0	15.0	1.0	0.0
LK-3112	32047.0	556.0	32609.0	42477.0	11958.0	17849.0	1770.0	65.0	66.0	73.0	97.0	50.0	46.0	42.0	19.0	2.0	2.0
LK-3133	31962.0	637.0	32600.0	42363.0	11834.0	17830.0	1877.0	56.0	39.0	45.0	100.0	59.0	37.0	39.0	28.0	0.0	1.0
LK-3239	31876.0	597.0	32475.0	45665.0	11185.0	18039.0	2143.0	69.0	53.0	66.0	123.0	47.0	48.0	67.0	9.0	2.0	4.0
LK-2218	31653.0	938.0	32589.0	45634.0	14380.0	15465.0	994.0	120.0	123.0	88.0	171.0	71.0	39.0	122.0	40.0	17.0	15.0
EC-19D	31098	882	31980	42591	13310	16039	1125	71	88	92	115	72	37	105	20	15	9
LK-8121	31097.0	882.0	31978.0	42591.0	13310.0	16037.0	1123.0	72.0	89.0	91.0	113.0	73.0	36.0	104.0	22.0	13.0	1.0
LK-7212	31011.0	597.0	31609.0	40234.0	13205.0	16016.0	1286.0	107.0	113.0	79.0	64.0	22.0	40.0	51.0	16.0	0.0	0.0
LK-6127	30892.0	616.0	31505.0	42296.0	13880.0	15209.0	1315.0	101.0	87.0	83.0	83.0	18.0	45.0	15.0	11.0	0.0	0.0
LK-6184	30714.0	574.0	31289.0	40272.0	12981.0	16139.0	1149.0	75.0	70.0	70.0	109.0	18.0	26.0	32.0	10.0	0.0	0.0
LK-7115	30699.0	637.0	31327.0	43107.0	12588.0	15736.0	1868.0	79.0	63.0	63.0	106.0	47.0	41.0	61.0	7.0	2.0	0.0
LK-3206	30432.0	808.0	31241.0	41131.0	11831.0	16156.0	1718.0	138.0	121.0	85.0	115.0	50.0	64.0	66.0	42.0	23.0	27.0
LK-2206	30188.0	792.0	30973.0	40944.0	12973.0	15066.0	1467.0	137.0	112.0	90.0	99.0	35.0	59.0	74.0	26.0	9.0	16.0
LK-8103	29992.0	778.0	30769.0	39213.0	16439.0	11749.0	1046.0	155.0	240.0	117.0	79.0	33.0	38.0	36.0	38.0	5.0	8.0
LK-2233	29795.0	929.0	30718.0	40469.0	12729.0	15366.0	894.0	141.0	133.0	133.0	146.0	36.0	36.0	89.0	36.0	5.0	2.0
LK-6145	29749.0	576.0	30324.0	40360.0	12714.0	15811.0	820.0	73.0	73.0	62.0	75.0	4.0	40.0	47.0	6.0	0.0	0.0
LK-6245	29684.0	562.0	30250.0	43674.0	12760.0	15733.0	824.0	57.0	51.0	54.0	85.0	56.0	18.0	18.0	1.0	1.0	1.0
LK-7206	29649.0	472.0	30120.0	38675.0	13076.0	15038.0	1100.0	86.0	85.0	62.0	64.0	17.0	53.0	43.0	17.0	0.0	0.0
LK-2203	29240.0	768.0	30003.0	39665.0	12571.0	14588.0	1424.0	133.0	109.0	86.0	95.0	41.0	58.0	69.0	30.0	6.0	10.0
LK-3154	28910.0	631.0	29538.0	39450.0	10504.0	16365.0	1589.0	77.0	64.0	62.0	91.0	60.0	45.0	29.0	13.0	0.0	0.0
LK-6106	28735.0	522.0	29252.0	38828.0	11479.0	15508.0	1298.0	88.0	83.0	80.0	62.0	17.0	49.0	38.0	6.0	0.0	0.0
LK-6142	28679.0	430.0	29104.0	37406.0	12994.0	14703.0	623.0	61.0	52.0	53.0	70.0	31.0	29.0	40.0	7.0	0.0	0.0
EC-19B	28369	958	29327	38978	13003	13336	957	218	230	193	116	49	56	68	82	32	29
LK-3309	28137.0	573.0	28712.0	39246.0	10600.0	13349.0	3719.0	61.0	77.0	82.0	68.0	47.0	48.0	49.0	16.0	6.0	1.0
LK-3109	27991.0	583.0	28574.0	38449.0	10130.0	15270.0	2148.0	98.0	36.0	70.0	76.0	41.0	46.0	36.0	19.0	5.0	2.0
LK-5203	27916.0	461.0	28374.0	36267.0	11862.0	14454.0	979.0	148.0	148.0	109.0	62.0	28.0	51.0	28.0	24.0	13.0	13.0
EC-04E	27743	720	28463	36214	11955	14497	669	139	88	109	107	34	50	33	34	14	14
LK-2124	27739.0	717.0	28467.0	36213.0	11955.0	14501.0	665.0	139.0	91.0	111.0	106.0	13.0	49.0	13.0	13.0	0.0	0.0
LK-7203	27553.0	511.0	28063.0	36717.0	11068.0	14347.0	1692.0	86.0	82.0	60.0	71.0	29.0	46.0	39.0	2.0	2.0	0.0
LK-1327	27549.0	657.0	28204.0	37245.0	11366.0	14249.0	1418.0	82.0	72.0	66.0	138.0	34.0	38.0	34.0	34.0	7.0	5.0
LK-8133	27305.0	903.0	28212.0	36735.0	12291.0	13611.0	794.0	100.0	88.0	88.0	104.0	52.0	47.0	55.0	47.0	14.0	15.0
LK-6248	27192.0	513.0	27711.0	40012.0	11690.0	14412.0	759.0	54.0	41.0	43.0	80.0	51.0	19.0	19.0	2.0	0.0	0.0
LK-6181	27151.0	509.0	27655.0	35594.0	11476.0	14266.0	1015.0	65.0	59.0	59.0	102.0	19.0	26.0	34.0	10.0	0.0	1.0
LK-5212	27058.0	444.0	27498.0	35154.0	11500.0	14010.0	952.0	148.0	148.0	103.0	63.0	24.0	53.0	24.0	16.0	0.0	1.0
LK-9115	26410.0	518.0	26932.0	32995.0	11885.0	13166.0	762.0	102.0	106.0	78.0	97.0	62.0	46.0	43.0	28.0	9.0	9.0
LK-2109	26388.0	822.0	27213.0	36363.0	12601.0	12405.0	844.0	73.0	66.0	52.0	114.0	36.0	29.0	107.0	36.0	4.0	5.0
LK-3248	26292.0	516.0	26804.0	36275.0	10011.0	13471.0	2414.0	54.0	57.0	54.0	83.0	50.0	32.0	30.0	23.0	1.0	0.0
LK-9230	26249.0	513.0	26762.0	34811.0	12188.0	12640.0	768.0	127.0	128.0	113.0	92.0	51.0	39.0	43.0	34.0	5.0	14.0
LK-3127	25956.0	495.0	26454.0	32989.0	9856.0	14629.0	1035.0	85.0	67.0	61.0	74.0	38.0	38.0	33.0	8.0	0.0	2.0
LK-6242	25844.0	466.0	26314.0	37664.0	10473.0	14355.0	702.0	36.0	36.0	34.0	60.0	36.0	22.0	55.0	3.0	0.0	0.0
LK-9103	25832.0	548.0	26382.0	33744.0	10552.0	13808.0	667.0	80.0	68.0	56.0	62.0	420.0	24.0	52.0	23.0	0.0	1.0
EC-01E	25298	896	26194	40908	16531	7327	406	17	99	36	210	539	13	92	15	7	6
EC-04I	25292	624	25916	34410	13809	10101	639	40	43	34	349	105	29	109	14	11	9
LK-9136	25176.0	400.0	25575.0	29976.0	10434.0	13700.0	504.0	105.0	85.0	88.0	62.0	54.0	34.0	41.0	34.0	13.0	14.0
LK-2121	25105.0	643.0	25748.0	32668.0	11390.0	12702.0	442.0	92.0	130.0	91.0	79.0	16.0	44.0	39.0	37.0	5.0	18.0
LK-9227	25069.0	567.0	25634.0	33837.0	11160.0	12792.0	508.0	109.0	105.0	100.0	91.0	52.0	40.0	44.0	38.0	1.0	22.0
LK-3218	24976.0	477.0	25457.0	33898.0	9397.0	13235.0	1864.0	69.0	81.0	62.0	88.0	36.0	45.0	43.0	29.0	2.0	10.0
LK-4309	24782.0	662.0	25444.0	59413.0	18865.0	4675.0	294.0	174.0	225.0	99.0	36.0	200.0	26.0	122.0	30.0	14.0	17.0
LK-3103	24745.0	432.0	25178.0	32796.0	9239.0	13780.0	1366.0	57.0	58.0	59.0	75.0	38.0	35.0	33.0	8.0	0.0	1.0
EC-11A	24637	446	25083	65883	15407	8446	34	156	128	91	35	120	39	113	21	16	31
LK-42	24637	446	25083	65883	15407	8446	34	156	128	91	35	120	39	113	21	16	31
LK-3203	24624.0	655.0	25277.0	33280.0	9571.0	13073.0	1391.0	112.0	102.0	71.0	94.0	43.0	45.0	49.0	37.0	7.0	23.0
LK-7154	24335.0	523.0	24861.0	31945.0	10426.0	12864.0	618.0	81.0	82.0	70.0	46.0	19.0	33.0	57.0	11.0	2.0	0.0
LK-2106	24104.0	757.0	24861.0	33212.0	11509.0	11333.0	770.0	70.0	67.0	51.0	109.0	22.0	8.0	99.0	26.0	0.0	0.0
LK-6175	24022.0	358.0	24382.0	31334.0	10884.0	12319.0	521.0	50.0	47.0	49.0	56.0	26.0	22.0	33.0	6.0	0.0	0.0
LK-9133	23971.0	338.0	24313.0	28974.0	9628.0	13269.0	601.0	84.0	78.0	81.0	51.0	56.0	33.0	33.0	29.0	1.0	3.0
LK-7148	23923.0	515.0	24442.0	31081.0	8020.0	14455.0	975.0	86.0	78.0	84.0	63.0	42.0	48.0	35.0	22.0	1.0	0.0
LK-3115	23921.0	323.0	24240.0	28933.0	9289.0	13122.0	1171.0	64.0	57.0	50.0	34.0	21.0	39.0	31.0	25.0	0.0	18.0
LK-6169	23910.0	405.0	24310.0	31943.0	11202.0	11662.0	684.0	58.0	50.0	48.0	72.0	20.0	14.0	51.0	7.0	1.0	4.0
LK-3315	23798.0	458.0	24257.0	33561.0	8444.0	11234.0	3726.0	67.0	70.0	59.0	66.0	50.0	42.0	26.0	1.0	1.0	0.0
LK-1118	23757.0	546.0	24300.0	32042.0	9806.0	12376.0	1083.0	61.0	47.0	43.0	120.0	108.0	32.0	40.0	4.0	0.0	7.0
LK-1318	23711.0	477.0	24184.0	30093.0	9186.0	13053.0	1054.0	53.0	45.0	49.0	125.0	49.0	33.0	26.0	3.0	1.0	4.0
LK-3333	23655.0	461.0	24113.0	33362.0	8390.0	11160.0	3703.0	67.0	70.0	54.0	64.0	46.0	35.0	16.0	1.0	1.0	0.0
LK-6154	23562.0	529.0	24093.0	31952.0	10813.0	11425.0	820.0	48.0	53.0	58.0	173.0	57.0	14.0	71.0	4.0	0.0	0.0
LK-3312	23487.0	479.0	23967.0	32758.0	8847.0	11142.0	3103.0	52.0	64.0	70.0	57.0	36.0	39.0	39.0	16.0	7.0	3.0
LK-1339	23376.0	470.0	23854.0	31585.0	10190.0	11579.0	1158.0	78.0	62.0	68.0	85.0	29.0	24.0	35.0	32.0	0.0	0.0
LK-6124	23320.0	463.0	23792.0	31936.0	10473.0	11481.0	998.0	72.0	67.0	67.0	67.0	6.0	33.0	2.0	0.0	0.0	0.0
LK-3245	23206.0	452.0	23655.0	32015.0	8833.0	11892.0	2128.0	45.0	48.0	46.0	74.0	41.0	33.0	29.0	19.0	3.0	1.0
LK-6203	22925.0	557.0	23481.0	37349.0	12475.0	9665.0	325.0	92.0	73.0	70.0	32.0	49.0	29.0	82.0	15.0	0.0	4.0
LK-8221	22917.0	452.0	23369.0	29568.0	9473.0	11400.0	1586.0	92.0	92.0	75.0	53.0	37.0	45.0	32.0	12.0	5.0	4.0
LK-2151	22884.0	671.0	23556.0	30634.0	9258.0	12540.0	604.0	88.0	67.0	76.0	82.0	41.0	37.0	48.0	34.0	1.0	3.0
LK-3221	22800.0	429.0	23227.0	32658.0	7998.0	12899.0	1529.0	48.0	39.0	48.0	90.0	31.0	34.0	48.0	7.0	1.0	3.0
LK-7109	22543.0	378.0	22924.0	31592.0	8513.0	12652.0	954.0	91.0	69.0	66.0	50.0	8.0	46.0	38.0	23.0	0.0	2.0
LK-2230	22489.0	699.0	23188.0	30553.0	9606.0	11598.0	677.0	113.0	100.0	97.0	115.0	32.0	34.0	65.0	34.0	1.0	1.0
LK-3209	22294.0	408.0	22707.0	31519.0	8164.0	12208.0	1457.0	85.0	68.0	84.0	84.0	21.0	42.0	42.0	24.0	4.0	2.0
LK-1310	22247.0	458.0	22706.0	27930.0	8928.0	12104.0	855.0	58.0	41.0	47.0	98.0	41.0	29.0	29.0	8.0	0.0	4.0
LK-8118	22137.0	744.0	22879.0	29256.0	11033.0	10075.0	458.0	114.0	125.0	97.0	54.0	41.0	44.0	39.0	35.0	10.0	8.0
LK-9106	22043.0	465.0	22506.0	28792.0	9003.0	11780.0	567.0	66.0	59.0	45.0	53.0	358.0	25.0	43.0	24.0	2.0	5.0
LK-3118	21927.0	293.0	22220.0	26523.0	8516.0	12029.0	1073.0	58.0	53.0	47.0	33.0	13.0	38.0	28.0	17.0	1.0	13.0
LK-6187	21881.0	437.0	22317.0	29712.0	9860.0	10989.0	648.0	57.0	32.0	42.0	112.0	10.0	5.0	32.0	2.0	0.0	1.0
LK-6215	21874.0	531.0	22405.0	35634.0	11901.0	9224.0	310.0	89.0	70.0	64.0	30.0	47.0	28.0	82.0	15.0	2.0	6.0
LK-1336	21743.0	440.0	22178.0	29369.0	9480.0	10774.0	1080.0	75.0	58.0	64.0	80.0	29.0	27.0	32.0	30.0	2.0	2.0
LK-3227	21631.0	383.0	22016.0	30319.0	7643.0	12328.0	1294.0	53.0	62.0	47.0	89.0	34.0	20.0	34.0	14.0	0.0	0.0
LK-6224	21461.0	457.0	21918.0	31696.0	8647.0	11618.0	840.0	66.0	75.0	61.0	51.0	21.0	34.0	28.0	8.0	0.0	0.0
LK-6239	21246.0	380.0	21628.0	30952.0	8608.0	11798.0	578.0	25.0	29.0	24.0	55.0	29.0	13.0	47.0	2.0	0.0	1.0
LK-2148	21150.0	612.0	21767.0	27677.0	9057.0	11350.0	311.0	53.0	60.0	60.0	93.0	36.0	33.0	60.0	17.0	5.0	5.0
LK-3142	21004.0	421.0	21427.0	27201.0	7760.0	11914.0	1018.0	52.0	33.0	37.0	61.0	51.0	22.0	29.0	7.0	0.0	0.0
LK-3151	20797.0	455.0	21250.0	28380.0	7561.0	11767.0	1140.0	56.0	42.0	40.0	67.0	39.0	32.0	22.0	7.0	0.0	1.0
LK-8139	20747.0	691.0	21438.0	27853.0	10292.0	9476.0	470.0	91.0	100.0	70.0	59.0	47.0	31.0	53.0	34.0	11.0	4.0
LK-8212	20627.0	562.0	21187.0	27586.0	7918.0	11305.0	927.0	98.0	97.0	85.0	60.0	20.0	44.0	14.0	11.0	14.0	1.0
LK-5218	20570.0	319.0	20888.0	25793.0	6933.0	13127.0	42.0	88.0	100.0	49.0	7.0	70.0	53.0	61.0	7.0	0.0	0.0
LK-8106	20432.0	530.0	20960.0	26715.0	11199.0	8004.0	710.0	105.0	163.0	82.0	56.0	16.0	24.0	21.0	28.0	0.0	0.0
LK-5215	20332.0	334.0	20665.0	26414.0	8640.0	10526.0	711.0	108.0	106.0	80.0	43.0	24.0	37.0	24.0	20.0	5.0	5.0
LK-8224	20257.0	396.0	20658.0	26133.0	8373.0	10075.0	1400.0	80.0	83.0	66.0	46.0	30.0	37.0	28.0	9.0	2.0	2.0
LK-5233	20217.0	332.0	20552.0	26915.0	8388.0	11298.0	104.0	105.0	84.0	60.0	22.0	31.0	38.0	70.0	0.0	1.0	0.0
LK-9151	19474.0	424.0	19898.0	25545.0	7496.0	10007.0	1512.0	87.0	83.0	78.0	50.0	57.0	34.0	26.0	20.0	10.0	7.0
LK-2103	19354.0	354.0	19709.0	25948.0	9140.0	9338.0	517.0	67.0	57.0	41.0	75.0	14.0	6.0	31.0	17.0	0.0	0.0
LK-9224	19326.0	437.0	19761.0	26085.0	8606.0	9864.0	390.0	82.0	79.0	76.0	74.0	42.0	32.0	35.0	30.0	0.0	14.0
LK-3121	19258.0	258.0	19519.0	23295.0	7482.0	10564.0	941.0	49.0	46.0	40.0	32.0	10.0	34.0	21.0	15.0	0.0	9.0
LK-3324	19216.0	497.0	19716.0	28143.0	7673.0	8852.0	2254.0	79.0	70.0	66.0	67.0	49.0	46.0	17.0	4.0	1.0	0.0
EC-15P	19207	692	19899	19899	8266	9521	1100	0	5	7	185	96	6	7	3	11	0
LK-3212	18937.0	351.0	19291.0	26775.0	6938.0	10373.0	1236.0	70.0	59.0	67.0	68.0	8.0	42.0	36.0	12.0	0.0	0.0
LK-8215	18901.0	516.0	19415.0	25278.0	7256.0	10357.0	849.0	93.0	89.0	78.0	54.0	22.0	38.0	22.0	20.0	22.0	9.0
LK-8136	18833.0	621.0	19455.0	25337.0	8476.0	9393.0	547.0	68.0	61.0	61.0	71.0	34.0	31.0	42.0	31.0	3.0	5.0
LK-7218	18820.0	350.0	19172.0	25082.0	7558.0	9796.0	1157.0	59.0	55.0	44.0	50.0	20.0	25.0	24.0	6.0	6.0	0.0
LK-5242	18640.0	307.0	18943.0	24815.0	7736.0	10414.0	95.0	98.0	77.0	53.0	16.0	27.0	37.0	63.0	0.0	1.0	0.0
LK-3124	18631.0	353.0	18988.0	23672.0	7075.0	10502.0	742.0	60.0	51.0	48.0	55.0	20.0	20.0	17.0	5.0	0.0	3.0
LK-7118	18441.0	381.0	18817.0	25898.0	7561.0	9454.0	1122.0	48.0	40.0	40.0	65.0	34.0	27.0	40.0	1.0	1.0	0.0
LK-9139	18127.0	286.0	18417.0	21585.0	7513.0	9866.0	363.0	78.0	62.0	65.0	44.0	37.0	25.0	31.0	25.0	8.0	9.0
LK-5121	17964.0	388.0	18353.0	27576.0	10787.0	6541.0	33.0	121.0	153.0	58.0	24.0	91.0	33.0	90.0	22.0	1.0	7.0
EC-02P	17912	1040	18952	18952	6471	9764	1214	6	8	10	285	124	10	2	3	12	3
LK-6121	17719.0	404.0	18121.0	24610.0	8019.0	8839.0	604.0	46.0	46.0	46.0	49.0	9.0	17.0	30.0	1.0	0.0	0.0
LK-3236	17710.0	314.0	18020.0	24819.0	6258.0	10088.0	1060.0	43.0	53.0	40.0	69.0	28.0	15.0	28.0	3.0	0.0	0.0
LK-3303	17681.0	359.0	18039.0	24656.0	6660.0	8387.0	2334.0	40.0	47.0	54.0	44.0	27.0	28.0	28.0	14.0	7.0	3.0
LK-1315	17575.0	344.0	17919.0	22993.0	7946.0	8833.0	484.0	56.0	44.0	46.0	61.0	12.0	25.0	25.0	20.0	1.0	2.0
LK-7145	17565.0	379.0	17945.0	22821.0	5891.0	10614.0	716.0	63.0	57.0	63.0	47.0	30.0	34.0	25.0	15.0	4.0	2.0
LK-3325	17370.0	451.0	17822.0	25441.0	6937.0	8004.0	2039.0	66.0	59.0	57.0	57.0	49.0	46.0	7.0	2.0	0.0	0.0
LK-3321	17081.0	439.0	17519.0	25012.0	6820.0	7870.0	2004.0	74.0	65.0	61.0	63.0	44.0	35.0	8.0	1.0	0.0	0.0
LK-5248	16771.0	277.0	17044.0	22325.0	6957.0	9372.0	87.0	89.0	65.0	48.0	15.0	24.0	32.0	57.0	2.0	4.0	0.0
LK-8203	16729.0	386.0	17112.0	22071.0	7191.0	8216.0	877.0	94.0	111.0	79.0	47.0	35.0	38.0	21.0	8.0	0.0	1.0
LK-6133	16727.0	492.0	17220.0	23944.0	7890.0	7817.0	675.0	50.0	54.0	45.0	76.0	22.0	22.0	40.0	13.0	3.0	0.0
LK-6233	16561.0	353.0	16914.0	23716.0	7207.0	8630.0	487.0	53.0	21.0	34.0	32.0	15.0	9.0	15.0	3.0	0.0	0.0
EC-04P	16548	605	17153	17153	7284	8013	876	1	5	9	239	98	5	13	0	5	0
LK-7209	16482.0	264.0	16743.0	21498.0	7269.0	8360.0	611.0	46.0	46.0	31.0	32.0	6.0	29.0	24.0	6.0	0.0	0.0
LK-3224	16457.0	314.0	16770.0	22330.0	6192.0	8722.0	1227.0	43.0	53.0	41.0	58.0	24.0	30.0	30.0	14.0	4.0	7.0
LK-6103	16388.0	301.0	16684.0	22144.0	6545.0	8846.0	743.0	53.0	51.0	47.0	31.0	11.0	26.0	24.0	4.0	0.0	0.0
LK-6218	16328.0	349.0	16676.0	23379.0	7105.0	8512.0	484.0	51.0	28.0	38.0	32.0	26.0	14.0	26.0	3.0	0.0	1.0
LK-7127	16286.0	258.0	16545.0	22219.0	6703.0	8719.0	596.0	62.0	51.0	38.0	27.0	1.0	25.0	31.0	0.0	0.0	0.0
LK-7112	16276.0	308.0	16583.0	22839.0	7294.0	8027.0	627.0	57.0	53.0	51.0	45.0	14.0	40.0	53.0	16.0	0.0	0.0
LK-8233	15989.0	314.0	16306.0	20628.0	6608.0	7953.0	1104.0	64.0	64.0	52.0	38.0	26.0	31.0	22.0	10.0	9.0	9.0
LK-3148	15903.0	297.0	16204.0	20201.0	6037.0	8960.0	634.0	52.0	44.0	43.0	46.0	23.0	23.0	17.0	3.0	0.0	1.0
LK-9127	15848.0	253.0	16102.0	18871.0	6571.0	8626.0	319.0	68.0	54.0	55.0	37.0	33.0	21.0	25.0	21.0	4.0	5.0
EC-01P	15798	1144	16942	16942	6070	7894	1152	3	6	11	397	237	2	17	1	4	4
LK-3318	15759.0	309.0	16063.0	22226.0	5590.0	7434.0	2463.0	49.0	49.0	40.0	47.0	26.0	19.0	7.0	2.0	1.0	0.0
LK-6139	15757.0	360.0	16117.0	21888.0	7128.0	7858.0	537.0	37.0	37.0	37.0	39.0	7.0	21.0	30.0	1.0	0.0	0.0
LK-1333	15692.0	317.0	16010.0	21200.0	6837.0	7773.0	777.0	51.0	44.0	44.0	57.0	21.0	20.0	23.0	23.0	0.0	0.0
EC-10D	15691	714	16405	62002	5003	9194	57	311	191	104	115	386	73	126	55	36	40
LK-4109	15690.0	711.0	16405.0	61998.0	5004.0	9194.0	57.0	313.0	193.0	104.0	118.0	387.0	73.0	125.0	56.0	35.0	41.0
LK-8142	15652.0	520.0	16168.0	21005.0	7760.0	7147.0	355.0	70.0	77.0	53.0	46.0	40.0	17.0	41.0	20.0	4.0	3.0
LK-5115	15536.0	336.0	15875.0	23850.0	9333.0	5657.0	30.0	105.0	132.0	52.0	19.0	77.0	28.0	77.0	18.0	3.0	6.0
LK-2134	15421.0	282.0	15699.0	20672.0	7286.0	7438.0	417.0	58.0	48.0	31.0	62.0	6.0	4.0	14.0	9.0	0.0	0.0
LK-6157	15357.0	347.0	15707.0	20827.0	7047.0	7445.0	534.0	32.0	34.0	35.0	110.0	35.0	7.0	52.0	2.0	0.0	1.0
LK-8218	15308.0	419.0	15722.0	20472.0	5877.0	8391.0	688.0	77.0	74.0	62.0	46.0	14.0	31.0	9.0	8.0	9.0	0.0
LK-3215	15248.0	296.0	15543.0	20690.0	5739.0	8078.0	1134.0	43.0	49.0	39.0	52.0	22.0	25.0	25.0	17.0	2.0	5.0
LK-2157	14950.0	440.0	15387.0	20011.0	6049.0	8190.0	394.0	57.0	44.0	48.0	53.0	27.0	26.0	34.0	23.0	1.0	2.0
LK-8209	14886.0	343.0	15230.0	19634.0	6399.0	7310.0	779.0	85.0	98.0	71.0	43.0	29.0	33.0	21.0	8.0	0.0	0.0
LK-9233	14804.0	290.0	15095.0	19637.0	6876.0	7130.0	434.0	72.0	72.0	66.0	52.0	28.0	22.0	24.0	17.0	1.0	3.0
LK-2209	14782.0	389.0	15174.0	18827.0	5637.0	8436.0	378.0	72.0	66.0	63.0	40.0	1.0	20.0	17.0	3.0	1.0	1.0
LK-9130	14435.0	204.0	14641.0	17449.0	5796.0	7992.0	362.0	50.0	50.0	50.0	29.0	34.0	20.0	20.0	19.0	0.0	2.0
LK-7163	14389.0	310.0	14695.0	18692.0	4826.0	8694.0	587.0	54.0	48.0	54.0	37.0	23.0	26.0	21.0	9.0	0.0	0.0
EC-10E	14273	577	14850	58751	5941	6607	49	335	265	122	133	332	84	161	111	55	78
LK-4118	14273.0	578.0	14849.0	58750.0	5941.0	6604.0	50.0	336.0	267.0	119.0	133.0	333.0	83.0	162.0	112.0	58.0	78.0
LK-8119	14235.0	477.0	14710.0	18809.0	7095.0	6480.0	293.0	75.0	80.0	62.0	37.0	25.0	27.0	24.0	20.0	8.0	3.0
LK-2227	14114.0	373.0	14487.0	17984.0	5386.0	8054.0	355.0	68.0	64.0	60.0	37.0	3.0	29.0	22.0	8.0	2.0	2.0
LK-7121	13981.0	226.0	14208.0	19069.0	5750.0	7489.0	512.0	55.0	46.0	36.0	19.0	1.0	17.0	27.0	0.0	0.0	0.0
LK-7166	13969.0	298.0	14270.0	18336.0	5986.0	7379.0	357.0	45.0	48.0	36.0	33.0	4.0	20.0	34.0	3.0	1.0	0.0
LK-7142	13886.0	297.0	14183.0	18037.0	4656.0	8389.0	565.0	51.0	48.0	51.0	37.0	24.0	28.0	22.0	13.0	3.0	1.0
LK-2154	13786.0	401.0	14190.0	18455.0	5576.0	7552.0	360.0	52.0	40.0	44.0	50.0	25.0	25.0	30.0	22.0	0.0	1.0
LK-6227	13701.0	292.0	13991.0	20231.0	5519.0	7420.0	538.0	43.0	48.0	38.0	30.0	13.0	22.0	15.0	9.0	1.0	0.0
LK-9145	13688.0	245.0	13931.0	17438.0	6487.0	6544.0	359.0	61.0	61.0	43.0	35.0	29.0	29.0	29.0	19.0	0.0	1.0
